family,size,lr,beta,dpo_step,elapsed_time_sec,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO
qwen3,4b,1e-06,0.08,1400,4841.4,69.19795221843003,36.36363636363637,72.55496588324488,77.86297550288786,78.83569096844396,64.0646920107726,76.55193774739912,63.46666666666667,73.52941176470588,17.52610192660566,1068.679784009296
qwen3,4b,1e-06,0.08,1600,5533.0,69.11262798634812,36.36363636363637,75.2084912812737,77.79326827325234,78.83569096844396,64.13693984233637,76.82421530428152,64.56666666666666,74.66666666666667,19.954459562722345,1054.4864155619368
qwen3,4b,1e-06,0.08,1800,6224.6,68.94197952218431,37.37373737373738,75.28430629264594,77.91276638119896,78.89009793253537,63.99760063165968,77.25135972552826,66.23333333333333,78.0,20.01532868501931,1042.9529405602711
qwen3,4b,1e-06,0.08,2000,6916.3,69.53924914675767,38.88888888888889,73.76800606520091,77.88289185421232,78.83569096844396,63.946787665071206,75.37916062713602,64.66666666666666,75.81699346405229,18.370488691765164,1061.3403526937363
qwen3,4b,1e-06,0.08,2031,7023.5,69.6245733788396,37.37373737373738,74.45034116755117,77.78331009759012,78.99891186071817,63.98254926312412,81.21933137408742,65.26666666666665,75.16778523489933,18.47065943827639,1021.5971033043064
qwen3,4b,2e-06,0.01,200,687.9,68.85665529010238,36.86868686868687,88.32448824867323,78.8388767177853,78.61806311207835,63.70418553796176,78.30173938483225,83.66666666666666,83.98692810457517,41.61049613350919,1196.2502212375562
qwen3,4b,2e-06,0.01,400,1375.9,71.33105802047781,36.86868686868687,89.23426838514025,79.89444333798048,79.27094668117519,64.27732159187258,78.29675261639117,78.9,80.84415584415584,42.60388378662388,1186.5450929205083
qwen3,4b,2e-06,0.01,600,2063.8,71.58703071672356,37.37373737373738,89.53752843062927,80.34256124278032,79.05331882480957,66.72490538917545,79.79300478286501,77.69999999999999,83.22368421052632,42.55853404727622,1159.00017033163
qwen3,4b,2e-06,0.01,800,2751.8,71.41638225255973,37.87878787878788,89.0068233510235,80.36247759410476,78.99891186071817,67.35144389177934,75.77134226075701,72.6,82.89473684210526,38.82799867240806,1127.2554799920151
qwen3,4b,2e-06,0.01,1000,3439.7,70.98976109215018,37.87878787878788,88.17285822592874,80.30272854013145,79.379760609358,68.02366892069159,74.06525795999059,64.5,71.73913043478261,39.57605750194386,1046.3876654798469
qwen3,4b,2e-06,0.01,1200,4127.7,71.07508532423208,37.37373737373738,88.32448824867323,80.40231029675363,79.21653971708379,67.64217708385323,74.0053059216213,70.63333333333333,80.79470198675497,39.25667278503301,1117.7460108253874
qwen3,4b,2e-06,0.01,1400,4815.6,71.50170648464163,37.37373737373738,88.17285822592874,80.4421429994025,78.78128400435256,68.07870214888858,71.9457705554595,67.8,76.97368421052632,36.986009079379535,1079.3888183867691
qwen3,4b,2e-06,0.01,1600,5503.5,70.98976109215018,35.858585858585855,87.94541319181198,80.4919338777136,79.27094668117519,67.63485165055249,75.0232161775201,72.13333333333333,80.71895424836602,40.6881238766702,1108.9852517819395
qwen3,4b,2e-06,0.01,1800,6191.5,70.90443686006826,35.35353535353536,88.70356330553449,80.61143198566023,79.32535364526659,67.6543564865189,75.2080590610691,69.16666666666666,77.36486486486487,40.27311954027925,1118.0653257062895
qwen3,4b,2e-06,0.01,2000,6879.4,70.98976109215018,37.87878787878788,87.26307808946171,80.48197570205139,79.4341675734494,67.85688562514594,72.86499820476337,66.36666666666666,72.03947368421053,38.48463549002476,1085.4576292270035
qwen3,4b,2e-06,0.01,2031,6986.1,71.07508532423208,36.86868686868687,87.71796815769522,80.5417247560247,79.32535364526659,67.90466834692988,68.29878056889054,66.73333333333333,74.01315789473685,39.29415926992258,1094.427406335407
qwen3,4b,2e-06,0.02,200,692.9,68.68600682593856,36.86868686868687,89.15845337376801,78.38080063732325,78.56365614798693,63.14293833260066,75.42038457958218,80.86666666666666,87.0,36.82783240164976,1189.3017226028762
