family,size,dataset,lr,beta,dpo_step,elapsed_time_sec,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO,Z-Static,Z-Dynamic,Z-All,Z-Macro
qwen3,4b,ultrafeedback_binarized,2e-06,0.01,432,4673.5,65.27303754266211,34.34343434343434,74.45034116755117,75.99083847839076,78.12840043525571,54.96934540911133,79.54820986094674,52.86666666666666,56.774193548387096,13.533576105362568,931.7368311653229,-0.488371765150871,0.21929294681240974,-0.2310391426187689,-0.13453940916923063
qwen3,4b,ultrafeedback_binarized,2e-06,0.01,478,5171.1,65.35836177474403,36.36363636363637,75.58756633813495,75.94104760007967,78.0195865070729,55.02676357289113,80.4624507418095,52.633333333333326,51.935483870967744,12.79846798995034,890.7600949555888,-0.008019012597000701,-0.5745724118373216,-0.21403843050257193,-0.2912957122171611
qwen3,4b,ultrafeedback_binarized,2e-06,0.02,48,518.7,65.10238907849829,35.35353535353536,77.5587566338135,75.61242780322644,78.18280739934713,54.416303195149766,81.131896700754,49.8,53.59477124183007,12.395294306485024,897.7762682214488,-0.22717784679384773,-0.017819258853389863,-0.1510474511791358,-0.1224985528236188
qwen3,4b,ultrafeedback_binarized,2e-06,0.02,96,1037.4,65.27303754266211,37.878787878787875,76.11827141774071,75.86138219478191,77.9651795429815,54.63267070853149,79.36586036161829,50.83333333333333,55.519480519480524,12.96532336982739,928.2936226410438,-0.27459681115725804,0.2696271816752309,-0.07669717739998935,-0.002484814741013558
qwen3,4b,ultrafeedback_binarized,2e-06,0.02,144,1556.1,65.44368600682594,36.36363636363637,76.19408642911296,75.90121489743079,78.12840043525571,54.63725170220458,79.35461242835676,51.233333333333334,51.28205128205128,12.477747835843536,906.1316948809148,-0.05495307395410868,-0.49307462835631954,-0.2142700028276399,-0.2740138511552141
qwen3,4b,ultrafeedback_binarized,2e-06,0.02,192,2074.8,65.44368600682594,35.35353535353536,75.2084912812737,75.79167496514638,78.23721436343853,54.80558012232729,79.70307672531106,52.43333333333333,57.096774193548384,11.850320859634556,946.3494619946914,-0.3136363334339238,0.2511963461269554,-0.10824263177542225,-0.031219993653484185
qwen3,4b,ultrafeedback_binarized,2e-06,0.02,240,2593.5,65.44368600682594,35.858585858585855,74.29871114480667,75.98088030272854,78.12840043525571,54.94969910096711,80.7509630003945,49.099999999999994,51.633986928104584,12.52610298571664,901.3917717267944,-0.31784800716091416,-0.7831801445504316,-0.4870596934843751,-0.5505140758556729
qwen3,4b,ultrafeedback_binarized,2e-06,0.02,288,3112.2,65.69965870307168,36.36363636363637,74.67778620166793,75.82154949213304,78.12840043525571,54.96603728329891,80.84587782638954,50.666666666666664,56.81818181818182,13.1649823362322,915.3834600549211,-0.04852299677655585,-0.07641913390226479,-0.05866704664045001,-0.062471065339410325
qwen3,4b,ultrafeedback_binarized,2e-06,0.02,336,3630.9,65.44368600682594,34.84848484848485,75.13267626990144,75.82154949213304,77.6931447225245,54.885474161956424,81.10192068156935,51.46666666666667,54.22077922077923,12.75158465550194,921.8647502681175,-0.4119892014857384,-0.34985887462044574,-0.38939635535290473,-0.38092403805309205
qwen3,4b,ultrafeedback_binarized,2e-06,0.02,384,4149.6,65.44368600682594,32.82828282828283,75.58756633813495,75.89125672176857,78.0195865070729,54.937692803959926,81.49908908363143,51.733333333333334,54.57516339869281,12.397832381312956,901.9381432401071,-0.49236631507942213,-0.5490798006351982,-0.512989400736068,-0.5207230578573102
qwen3,4b,ultrafeedback_binarized,2e-06,0.02,432,4668.3,65.69965870307168,33.83838383838384,75.58756633813495,75.90121489743079,78.23721436343853,54.97061792323803,79.5019991400595,51.099999999999994,57.14285714285714,13.340608583470262,918.5502778399207,-0.1908690309451031,-0.15748845724000823,-0.1787306405068868,-0.17417874409255568
qwen3,4b,ultrafeedback_binarized,2e-06,0.02,478,5165.4,65.44368600682594,35.35353535353536,75.66338134950719,75.86138219478191,77.9651795429815,54.9628567876421,80.20391450240916,54.83333333333333,54.516129032258064,13.094910650256036,901.4178885546947,-0.2429921174507892,0.1357062126383959,-0.1052836337819946,-0.05364295240619664
qwen3,4b,ultrafeedback_binarized,2e-06,0.04,48,522.9,65.44368600682594,35.35353535353536,77.48294162244125,75.71200955984864,78.23721436343853,54.403189606946036,80.9795232206102,50.33333333333333,51.324503311258276,11.5614321345118,922.4076898872793,0.37793711755023374,0.041395542209399755,0.2555583628808396,0.20966632987981676
qwen3,4b,ultrafeedback_binarized,2e-06,0.04,96,1045.7,65.35836177474403,36.36363636363637,76.87642153146324,75.74188408683528,78.12840043525571,54.54714124692822,79.27842568828487,48.266666666666666,57.84313725490197,12.449857378683635,897.0790081197576,-0.09318711994769137,-0.24917715713106223,-0.1499107698325535,-0.1711821385393768
qwen3,4b,ultrafeedback_binarized,2e-06,0.04,144,1568.6,65.27303754266211,34.84848484848485,75.73919636087946,75.78171678948416,78.34602829162132,54.701909557176144,79.83921550375227,53.69999999999999,50.649350649350644,12.89795189771418,916.8152547730684,-0.21785680752857248,-0.03732567998899841,-0.15220912478690918,-0.12759124375878544
qwen3,4b,ultrafeedback_binarized,2e-06,0.04,192,2091.4,65.35836177474403,35.858585858585855,75.89082638362396,75.89125672176857,78.23721436343853,54.760317348531885,79.32214302495157,50.733333333333334,57.0945945945946,12.91678759181342,936.6981995080572,-0.10758486946097942,0.1678141786586567,-0.007439761053839014,0.030114654598838636
qwen3,4b,ultrafeedback_binarized,2e-06,0.04,240,2614.3,65.44368600682594,35.858585858585855,75.2084912812737,75.90121489743079,78.23721436343853,54.84699588933061,80.33755989662983,53.36666666666667,49.664429530201346,13.046522140637606,938.65217157639,-0.1877423081903469,0.031622060841868804,-0.10797344672408667,-0.07806012367423905
qwen3,4b,ultrafeedback_binarized,2e-06,0.04,288,3137.1,65.27303754266211,33.83838383838384,75.05686125852918,75.84146584345748,78.0739934711643,54.86124410496298,81.0719446623847,52.96666666666666,58.609271523178805,13.416609622081044,885.0672161355799,-0.4689441814097011,0.041755792696783645,-0.2832350999164339,-0.21359419435645874
qwen3,4b,ultrafeedback_binarized,2e-06,0.04,336,3660.0,65.61433447098976,32.82828282828283,76.42153146322971,75.89125672176857,77.9651795429815,54.85496133301694,80.01907161886018,48.89999999999999,53.205128205128204,12.835085770304756,968.8732226053216,-0.3600209538607202,-0.24852480027977186,-0.31947689801310264,-0.30427287707024603
qwen3,4b,ultrafeedback_binarized,2e-06,0.04,384,4182.8,65.44368600682594,35.35353535353536,75.9666413949962,75.97092212706632,77.9651795429815,54.875822204103606,79.91540224382418,51.86666666666666,56.9078947368421,13.778545519754092,913.2231741477559,-0.5291048633747601,0.17764335049764252,-0.2721055128757046,-0.17573075643855882
qwen3,4b,ultrafeedback_binarized,2e-06,0.04,432,4705.7,65.44368600682594,33.83838383838384,75.3601213040182,75.84146584345748,78.12840043525571,54.885354557435264,80.14396246403986,53.69999999999999,55.519480519480524,12.458238585646669,907.679947620685,-0.37281527851272045,-0.3789020267736718,-0.37502864151670273,-0.3758586526431961
qwen3,4b,ultrafeedback_binarized,2e-06,0.04,478,5206.8,65.44368600682594,34.84848484848485,75.9666413949962,75.90121489743079,78.23721436343853,54.85637652517929,79.36336697739776,49.63333333333333,50.66666666666667,13.278625841928683,947.8647802153913,-0.07121237878549509,-0.3440612954565175,-0.17043016666586686,-0.20763683712100628
qwen3,4b,ultrafeedback_binarized,4e-06,0.01,48,518.4,65.27303754266211,36.868686868686865,77.10386656557998,75.77175861382194,78.23721436343853,54.638297704259564,79.47202312087484,52.7,55.1948051948052,12.315664395476468,934.5489363844594,0.3636495034474891,1.3047595170159034,0.705871326563276,0.8342045102316963
qwen3,4b,ultrafeedback_binarized,4e-06,0.01,96,1036.7,65.69965870307168,35.35353535353536,76.11827141774071,76.10037841067516,78.12840043525571,55.31884547276845,80.29384255996312,53.233333333333334,54.966887417218544,12.926897393291943,950.5105849667971,0.5473862702499743,0.7192205599300947,0.6098714664972908,0.6333034150900345
qwen3,4b,ultrafeedback_binarized,4e-06,0.01,144,1555.1,65.8703071672355,33.83838383838384,74.60197119029569,76.22983469428401,78.0195865070729,55.75010723280176,82.32340190694025,53.3,59.86842105263158,14.92606129327194,927.8162204445937,0.32540716731980257,0.8864087447171386,0.5294077409188339,0.6059079560184706
qwen3,4b,ultrafeedback_binarized,4e-06,0.01,192,2073.5,65.8703071672355,34.84848484848485,74.82941622441244,76.2796255725951,78.40043525571274,55.946300731573295,81.74139062132917,53.833333333333336,53.973509933774835,13.922021306216523,912.4952356974718,0.784890283599191,-0.03925347383675068,0.4852016445315757,0.37281840488122014
qwen3,4b,ultrafeedback_binarized,4e-06,0.01,240,2591.8,66.21160409556313,34.34343434343434,73.54056103108415,76.51862178848835,78.23721436343853,56.225992825730444,81.95620952406281,55.23333333333333,56.5359477124183,14.367629387931856,927.4714942196127,0.5670070067972739,1.2545528942281414,0.8170236931357711,0.9107799505127077
qwen3,4b,ultrafeedback_binarized,4e-06,0.01,288,3110.2,66.12627986348123,37.37373737373738,73.54056103108415,76.39912368054172,77.9651795429815,56.170354727320046,82.96287184670008,54.699999999999996,56.209150326797385,15.118613059773232,925.7583504437841,0.8347570267598309,0.760798613237175,0.8078630582061378,0.797777819998503
qwen3,4b,ultrafeedback_binarized,4e-06,0.01,336,3628.6,66.12627986348123,35.858585858585855,74.52615617892343,76.47878908583947,78.23721436343853,56.176836318487275,81.51283040111349,55.466666666666654,55.44871794871795,15.314492745172563,958.790497305803,1.0350199516382261,0.8884961917158237,0.9817385843937161,0.9617580716770249
qwen3,4b,ultrafeedback_binarized,4e-06,0.01,384,4146.9,66.46757679180887,36.868686868686865,73.4647460197119,76.50866361282613,78.12840043525571,56.25461243377124,81.9212467364371,55.46666666666667,53.26797385620915,14.513939421586352,921.942126609399,0.8933283246772435,0.4112352799067659,0.7180217629425244,0.6522818022920047
qwen3,4b,ultrafeedback_binarized,4e-06,0.01,432,4665.3,66.12627986348123,34.84848484848485,74.37452615617892,76.39912368054172,78.0739934711643,56.24273895825086,82.18726312849904,55.166666666666664,54.93421052631579,16.237314441788904,921.2687776190472,0.6313759164072744,0.5559980818329174,0.6039657947438719,0.5936869991200959
qwen3,4b,ultrafeedback_binarized,4e-06,0.01,478,5162.0,66.46757679180887,33.83838383838384,73.84382107657316,76.49870543716392,77.74755168661589,56.329732266835265,81.09067274830782,54.233333333333334,57.615894039735096,15.080826229774658,921.0729442499976,0.008838885959349658,1.0597089005268052,0.39097343671115165,0.5342738932430774
qwen3,4b,ultrafeedback_binarized,4e-06,0.02,48,527.6,65.44368600682594,37.37373737373738,76.87642153146324,75.72196773551086,78.34602829162132,54.567244456461935,80.12772776233726,47.599999999999994,54.729729729729726,11.663901385832782,920.4121700742246,0.6505890346759305,0.0061116162405307345,0.41623360979033064,0.3283503254582306
qwen3,4b,ultrafeedback_binarized,4e-06,0.02,96,1055.2,65.52901023890784,36.36363636363637,75.9666413949962,75.94104760007967,78.18280739934713,55.29615278171618,80.26386654077847,53.66666666666666,55.960264900662246,13.662152305820996,912.6720624462081,0.491906753116154,0.6233921261272023,0.5397196160292624,0.5576494396216781
qwen3,4b,ultrafeedback_binarized,4e-06,0.02,144,1582.7,65.95563139931741,34.34343434343434,75.43593631539045,76.05058753236406,77.9651795429815,55.73290042813439,81.16187271993866,55.16666666666666,63.31168831168831,14.475186209821604,954.0997389832501,0.25117102166492417,1.5363381563879472,0.7185045252005688,0.8937545890264357
qwen3,4b,ultrafeedback_binarized,4e-06,0.02,192,2110.3,65.8703071672355,35.858585858585855,75.8150113722517,76.17008564031069,78.0195865070729,55.705657049318624,82.76678102988959,54.13333333333333,58.82352941176471,14.835606775657524,919.1541143406321,0.6879540312003788,0.9184385934514673,0.7717665992916836,0.803196312325923
qwen3,4b,ultrafeedback_binarized,4e-06,0.02,240,2637.9,66.29692832764505,35.35353535353536,74.90523123578468,76.2796255725951,78.0195865070729,55.83129926530821,83.1751973652132,53.43333333333332,54.93421052631579,14.488247286724928,932.5390862016378,0.5630092892089675,0.9607648594480098,0.7076476783868011,0.7618870743284887
qwen3,4b,ultrafeedback_binarized,4e-06,0.02,288,3165.5,65.78498293515358,32.323232323232325,74.45034116755117,76.39912368054172,77.9107725788901,55.92249621126958,81.79009472643696,53.56666666666666,54.60526315789473,15.400505226696632,932.5106407598298,0.07954740998194502,0.5931764149878965,0.26632159362047286,0.33636191248492076
qwen3,4b,ultrafeedback_binarized,4e-06,0.02,336,3693.1,65.95563139931741,34.84848484848485,74.29871114480667,76.30950009958177,77.9651795429815,55.98336866123809,82.45704730116093,54.39999999999999,59.150326797385624,14.15924848933748,924.1409236878138,0.5897217857346776,0.6234371802820666,0.6019819292064554,0.6065794830083722
qwen3,4b,ultrafeedback_binarized,4e-06,0.02,384,4220.7,65.78498293515358,35.858585858585855,75.28430629264594,76.29954192391953,78.0739934711643,55.965220092866645,82.56321006041748,54.8,54.60526315789473,16.37061776949176,919.4050239046608,0.5773701800065967,0.7564773332257231,0.6425000539044607,0.6669237566161599
qwen3,4b,ultrafeedback_binarized,4e-06,0.02,432,4748.2,66.29692832764505,34.84848484848485,74.82941622441244,76.40908185620394,78.0739934711643,55.89159977372784,82.50325802204816,53.53333333333333,56.86274509803921,14.824107645159277,969.4814056699548,0.7207183770906942,1.0581635447294673,0.8434257107775207,0.8894409609100807
qwen3,4b,ultrafeedback_binarized,4e-06,0.02,478,5253.8,66.29692832764505,34.84848484848485,75.89082638362396,76.36924915355506,78.12840043525571,55.935141614044845,82.06237228331936,55.3,52.63157894736842,14.739818141759864,963.0490797385286,0.8798519077504583,0.9715967851088019,0.9132136813353106,0.9257243464296301
qwen3,4b,ultrafeedback_binarized,4e-06,0.04,48,520.9,65.52901023890784,36.868686868686865,75.89082638362396,75.73192591117306,78.0739934711643,54.62855478578103,80.32381857914778,50.3,54.63576158940398,12.190956231711926,917.7857352348092,0.06337210174353346,0.5100908072812002,0.2258152673935941,0.2867314545123668
qwen3,4b,ultrafeedback_binarized,4e-06,0.04,96,1041.7,65.18771331058021,37.37373737373738,76.42153146322971,75.91117307309301,78.0195865070729,55.24875098799824,79.97784766641401,53.66666666666666,56.57894736842105,14.191037931522477,950.6801692438778,0.1970137097671191,1.2726551117842206,0.5881560377733378,0.7348344107756699
qwen3,4b,ultrafeedback_binarized,4e-06,0.04,144,1562.6,65.35836177474403,35.35353535353536,76.64897649734648,76.14021111332404,77.85636561479869,55.568428954648105,81.68143858295987,54.43333333333332,63.33333333333333,14.220377401100388,901.549466859548,0.3543601663467301,0.654967508114018,0.4636719269893803,0.5046638372303741
qwen3,4b,ultrafeedback_binarized,4e-06,0.04,192,2083.5,65.18771331058021,33.83838383838384,75.89082638362396,76.04062935670186,78.12840043525571,55.421195298198946,81.51283040111349,55.5,60.19736842105263,14.006163076462364,934.8212099596309,-0.14825694572545373,1.2799101933784471,0.3710765594032375,0.5658266238264967
qwen3,4b,ultrafeedback_binarized,4e-06,0.04,240,2604.4,65.95563139931741,34.34343434343434,76.72479150871872,76.20991834295957,78.12840043525571,55.625087005645014,82.4895167045661,54.233333333333334,54.93421052631579,13.889876671955449,922.8871383162511,0.5339055629984342,0.7748431782844327,0.6215192412842518,0.6543743706414334
