family,size,dataset,lr,beta,dpo_step,elapsed_time_sec,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO,Z-Static,Z-Dynamic,Z-All,Z-Macro
qwen3,8b,ultrafeedback_binarized,1e-06,0.02,48,1246.1,67.83276450511946,35.858585858585855,79.45413191811978,78.43059151563435,78.34602829162132,54.72633726224827,86.85715013940789,50.3,52.614379084967325,11.675137252329623,1050.6126441037236,0.2617657063886731,0.9172222778096014,0.5001135505417379,0.5894939920991372
qwen3,8b,ultrafeedback_binarized,1e-06,0.02,96,2492.2,67.57679180887372,37.37373737373738,78.62016679302502,78.57996415056762,78.0739934711643,54.72717494930672,86.53367509319717,48.8,49.67741935483871,11.93726251767111,1026.4471885643966,-0.5666520767638165,-0.5582759464606835,-0.5636062111990408,-0.5624640116122499
qwen3,8b,ultrafeedback_binarized,1e-06,0.02,144,3738.4,67.66211604095564,37.878787878787875,79.98483699772555,78.40071698864767,78.12840043525571,54.9994467370021,86.65607255415631,47.666666666666664,53.57142857142857,12.045237719725272,1056.226606880472,-0.5991157500656963,-0.3271185688305655,-0.5002076841620124,-0.4631171594481309
qwen3,8b,ultrafeedback_binarized,1e-06,0.02,192,4984.5,67.66211604095564,39.39393939393939,80.74298711144806,78.44054969129655,78.29162132752992,55.43961876961758,86.44374703564321,45.93333333333333,51.307189542483655,12.951808175458485,1040.4946130154815,-0.45268766986141723,-0.7845740394661133,-0.5733736224449429,-0.6186308546637652
qwen3,8b,ultrafeedback_binarized,1e-06,0.02,240,6230.6,67.91808873720136,38.38383838383838,81.12206216830933,78.47042421828321,78.0195865070729,55.80854254372548,85.49953013559576,44.699999999999996,54.22077922077923,13.671076609309544,1065.3054707708357,-0.9592845714194526,-0.3802950125669639,-0.7487429136549113,-0.6697897919932082
qwen3,8b,ultrafeedback_binarized,1e-06,0.02,288,7476.7,68.25938566552901,37.878787878787875,80.51554207733132,78.47042421828321,77.74755168661589,56.4548570122337,86.04657863358112,46.53333333333333,53.57142857142857,13.769214807348227,1062.5136692659942,-1.0954996303146791,-0.07228565776327545,-0.7234218221141687,-0.5838926440389773
qwen3,8b,ultrafeedback_binarized,1e-06,0.02,336,8722.8,68.1740614334471,38.38383838383838,81.27369219105383,78.56004779924318,77.85636561479869,56.66111934825838,86.5798858140844,46.5,56.41025641025641,12.837073472266972,1056.239295857245,-0.9245347289066691,-0.31390601999675666,-0.702487925666701,-0.6192203744517129
qwen3,8b,ultrafeedback_binarized,1e-06,0.02,384,9969.0,68.25938566552901,38.38383838383838,80.2122820318423,78.63971320454093,77.9107725788901,56.812141448702114,86.77847001511545,47.46666666666667,56.493506493506494,14.2412551384664,1074.7538214957203,-0.9733449749356565,0.06763834123883875,-0.59480558723584,-0.4528533168484089
qwen3,8b,ultrafeedback_binarized,1e-06,0.02,432,11215.1,68.1740614334471,37.878787878787875,81.12206216830933,78.60983867755427,77.85636561479869,56.85649615648166,87.00453685111061,48.3,51.65562913907284,13.93837530924405,1041.3349449816585,-1.0064491795099288,-0.34396117641755386,-0.7655444511127015,-0.6752051779637414
qwen3,8b,ultrafeedback_binarized,1e-06,0.02,478,12409.3,68.08873720136519,37.37373737373738,81.6527672479151,78.64967138020315,77.9651795429815,56.849071270953075,87.21935575384425,46.86666666666666,53.896103896103895,13.276619488671464,1034.4066209327962,-0.8288728785985525,-0.3412266990464138,-0.6515469951250475,-0.5850497888224832
qwen3,8b,ultrafeedback_binarized,1e-06,0.04,48,1250.5,67.4914675767918,36.36363636363637,79.83320697498104,78.3608842859988,77.74755168661589,54.848244185517515,86.04657863358112,50.06666666666666,48.717948717948715,12.00061521727329,1053.294923758887,-0.47049122687414463,0.4377389646462697,-0.14022570268490303,-0.01637613111393746
qwen3,8b,ultrafeedback_binarized,1e-06,0.04,96,2500.9,67.57679180887372,36.36363636363637,79.15087187263077,78.5202150965943,78.40043525571274,54.89487259883548,86.71851797674614,48.43333333333333,47.11538461538461,11.925271419928416,1036.550023418419,-0.37448508818688175,-0.39113403565729715,-0.38053925090339646,-0.3828095619220895
qwen3,8b,ultrafeedback_binarized,1e-06,0.04,144,3751.4,67.66211604095564,37.37373737373738,79.45413191811978,78.57996415056762,78.18280739934713,55.11083533564965,86.1552347770582,47.233333333333334,58.496732026143796,13.11523805012225,1042.1502513334099,-0.7229296453880105,0.028018670963775097,-0.4498575303509977,-0.3474554872121177
qwen3,8b,ultrafeedback_binarized,1e-06,0.04,192,5001.9,67.66211604095564,39.39393939393939,80.81880212282032,78.58992232622984,78.0195865070729,55.508685512723346,86.33758427638665,50.89999999999999,57.74193548387097,12.996005877532284,1032.1039718680745,-0.5980296911298479,0.08442178503262948,-0.3498655179798561,-0.25680395304860926
qwen3,8b,ultrafeedback_binarized,1e-06,0.04,240,6252.3,68.25938566552901,38.38383838383838,80.74298711144806,78.68950408285203,78.12840043525571,56.05345100186114,86.24516283461216,46.733333333333334,59.41558441558441,14.84111094370629,1060.8544463663386,-0.6310105298096963,0.3931788237526341,-0.2585780376052125,-0.11891585302853111
qwen3,8b,ultrafeedback_binarized,1e-06,0.04,288,7502.8,68.1740614334471,38.38383838383838,80.28809704321456,78.65962955586537,78.0739934711643,56.46466890372126,85.39087399211869,49.53333333333333,57.18954248366013,13.479381883464672,1048.798937467126,-0.8748376868029346,0.18020375964673796,-0.4911862517303263,-0.3473169635780983
qwen3,8b,ultrafeedback_binarized,1e-06,0.04,336,8753.3,68.68600682593856,37.878787878787875,80.89461713419257,78.63971320454093,78.0739934711643,56.63218602340343,86.10653067195042,50.06666666666666,59.47712418300654,14.574120394146147,1044.0346620364546,-1.0258905690540439,0.19007692494708953,-0.5837205712354498,-0.4179068220534772
qwen3,8b,ultrafeedback_binarized,1e-06,0.04,384,10003.7,68.25938566552901,38.88888888888889,80.2122820318423,78.66958773152759,77.9107725788901,56.725137113639036,85.8829572201758,48.56666666666666,60.78431372549019,16.478103454577152,1077.1504896299132,-1.0654423049353983,0.7879507089844957,-0.3914812089645276,-0.13874579797545128
qwen3,8b,ultrafeedback_binarized,1e-06,0.04,432,11254.2,68.25938566552901,38.88888888888889,80.0606520090978,78.6795459071898,77.85636561479869,56.73909714160769,87.2493317730289,48.099999999999994,57.096774193548384,15.826469484790229,1095.853715569902,-0.7852097201587893,0.7932454241293169,-0.21122603132675072,0.004017851985263776
qwen3,8b,ultrafeedback_binarized,1e-06,0.04,478,12452.6,68.51535836177474,38.88888888888889,81.12206216830933,78.68950408285203,77.9651795429815,56.82193355844281,86.5199337757151,48.2,58.76623376623377,15.48539143899361,1053.0654232957784,-0.793721224681929,0.5854204179583565,-0.29221517281273424,-0.10415040336178621
qwen3,8b,ultrafeedback_binarized,2e-06,0.01,48,1257.5,67.4061433447099,36.868686868686865,79.68157695223654,78.5202150965943,78.45484221980414,54.756560049122086,87.05324095621839,47.36666666666666,52.25806451612903,11.773812582488242,998.2347946008538,0.31008777839827334,-0.006665254082609373,0.19490485749613418,0.15171126215783198
qwen3,8b,ultrafeedback_binarized,2e-06,0.01,96,2515.1,67.57679180887372,37.878787878787875,79.7573919636088,78.53017327225652,77.80195865070729,55.22855946715234,86.19895211372493,45.93333333333333,50.955414012738856,11.73847135679813,1048.8653951437868,-0.6710496435725213,-0.07440008983730545,-0.4540861694869882,-0.37272486670491334
qwen3,8b,ultrafeedback_binarized,2e-06,0.01,144,3772.6,68.00341296928327,38.88888888888889,81.50113722517058,78.54013144791874,77.58433079434167,55.6722202134595,87.90752979871186,45.266666666666666,51.973684210526315,12.431642350158077,1033.4077903464233,-0.18973909207281775,-1.0514628944565865,-0.5030932020305519,-0.6206009932647021
qwen3,8b,ultrafeedback_binarized,2e-06,0.01,192,5030.2,68.25938566552901,37.878787878787875,82.63836239575436,78.89862577175862,77.85636561479869,57.050545986571485,86.75098738015133,48.36666666666667,52.94117647058824,11.507199010227191,1064.3344191999943,-0.34177989945887255,-0.45764538677367417,-0.3839128039369822,-0.39971264311627336
qwen3,8b,ultrafeedback_binarized,2e-06,0.01,240,6287.7,68.51535836177474,38.38383838383838,81.88021228203183,79.05795658235412,77.85636561479869,57.88712011378868,86.307608257202,47.5,54.60526315789473,13.640067802099756,1073.6819455305724,-0.39177002552896345,0.14149251891685982,-0.19785637300320955,-0.12513875330605181
qwen3,8b,ultrafeedback_binarized,2e-06,0.01,288,7545.2,69.02730375426621,38.88888888888889,82.48673237300986,79.02808205536745,77.85636561479869,58.543607556801405,86.0790480369863,45.83333333333333,54.248366013071895,12.51147027224202,1067.7314940372175,-0.32291191414718445,-0.22794051573784233,-0.2883768601801509,-0.2754262149425134
qwen3,8b,ultrafeedback_binarized,2e-06,0.01,336,8802.8,69.7952218430034,39.39393939393939,84.23047763457164,79.0479984066919,77.74755168661589,59.04668726797191,86.49245114075097,44.03333333333333,61.07382550335571,13.23482852771011,1048.5316327394444,-0.11689878207919982,-0.3302110380071678,-0.19446687514391545,-0.22355491004318379
qwen3,8b,ultrafeedback_binarized,2e-06,0.01,384,10060.3,69.7952218430034,39.39393939393939,83.39651250947688,79.07787293367855,77.6931447225245,59.502250425821934,86.87089145688994,43.266666666666666,57.18954248366013,13.201831941118098,1069.746443258847,-0.15770497606093078,-0.4243094416446772,-0.25465205445502037,-0.291007208852804
qwen3,8b,ultrafeedback_binarized,2e-06,0.01,432,11317.9,69.96587030716724,40.4040404040404,84.38210765731615,79.07787293367855,78.0195865070729,59.56850745385454,86.59861390000755,44.33333333333333,53.61842105263158,11.881205557116678,1055.7031793632027,0.066655296230973,-0.6980721678416872,-0.21142741797726708,-0.3157084358053571
qwen3,8b,ultrafeedback_binarized,2e-06,0.01,478,12523.0,70.13651877133105,39.8989898989899,84.07884761182714,79.06791475801633,77.85636561479869,59.610008486920776,85.88046383595527,42.5,54.807692307692314,13.416953184663738,1046.9899114018456,-0.19701895435771433,-0.4920997049331925,-0.30432104547607003,-0.34455932964545344
qwen3,8b,ultrafeedback_binarized,2e-06,0.02,48,1248.2,67.4061433447099,36.868686868686865,79.07505686125853,78.39075881298547,78.0195865070729,54.7050842953293,87.45040935828048,46.03333333333333,50.0,10.988150198457223,1049.1807289598269,-0.3446344037032672,-0.34881525920198336,-0.34615471479370946,-0.3467248314526253
qwen3,8b,ultrafeedback_binarized,2e-06,0.02,96,2496.5,68.1740614334471,39.39393939393939,79.7573919636088,78.5202150965943,78.0195865070729,55.62318254327696,86.35132559386871,46.5,51.324503311258276,10.930185975194668,1047.140298221813,-0.16311576690503382,-0.3055652923461747,-0.21491559433817595,-0.23434052962560425
qwen3,8b,ultrafeedback_binarized,2e-06,0.02,144,3744.7,68.25938566552901,37.37373737373738,81.57695223654284,78.79904401513643,77.80195865070729,56.668406624146215,87.40170525317271,45.96666666666667,57.84313725490197,13.110359077298304,1058.957648988901,-0.19911635453163698,0.07737547090215899,-0.0985738725557112,-0.060870441814738996
qwen3,8b,ultrafeedback_binarized,2e-06,0.02,192,4992.9,68.51535836177474,39.39393939393939,80.66717210007582,78.80900219079865,77.6931447225245,57.6094520899243,86.93333687947978,48.666666666666664,57.18954248366013,12.79384839117175,1022.4082870114086,-0.3142685079273279,-0.4101702771600292,-0.3491418785574011,-0.3622193925436785
qwen3,8b,ultrafeedback_binarized,2e-06,0.02,240,6241.1,69.53924914675767,39.8989898989899,81.50113722517058,79.0479984066919,77.74755168661589,58.288821652073764,87.5378440316139,49.33333333333333,51.31578947368421,13.689793985287553,1072.1639949309952,0.19232208910766393,0.10172900939548754,0.15937915103050884,0.14702554925157574
qwen3,8b,ultrafeedback_binarized,2e-06,0.02,288,7489.4,70.22184300341297,39.8989898989899,83.77558756633815,79.07787293367855,77.80195865070729,58.74052904505477,87.11069961036716,46.43333333333333,52.33333333333333,13.417106358763723,1038.7925612460085,0.2228252218001301,-0.6316562445880696,-0.08789531143194253,-0.20441551139396974
qwen3,8b,ultrafeedback_binarized,2e-06,0.02,336,8737.6,70.05119453924915,40.4040404040404,82.71417740712661,79.08783110934077,77.9107725788901,59.07236517335639,86.62609653497165,45.86666666666666,57.41935483870968,12.9421006515081,1083.4156991795874,0.1645983838091027,0.08887544087216515,0.13706276819567084,0.12673691234063392
qwen3,8b,ultrafeedback_binarized,2e-06,0.02,384,9985.8,70.39249146757679,39.8989898989899,82.94162244124337,79.16749651463851,77.9651795429815,59.358275355911104,87.57280681923962,47.3,56.95364238410596,14.58023070898767,1029.2004723905295,0.3564794110312682,-0.17859546146695,0.16190673012282517,0.0889419747821591
qwen3,8b,ultrafeedback_binarized,2e-06,0.02,432,11234.1,70.22184300341297,39.39393939393939,83.92721758908263,79.13762198765187,78.18280739934713,59.47089826959766,86.92835011103871,44.83333333333333,55.960264900662246,13.22718310727072,1091.004234187958,0.14708802980491278,0.00027258076236219564,0.09370059378943983,0.07368030528363749
qwen3,8b,ultrafeedback_binarized,2e-06,0.02,478,12430.3,70.30716723549489,39.39393939393939,82.94162244124337,79.09778928500299,78.0195865070729,59.50570814965304,87.61403077168579,43.63333333333333,57.18954248366013,14.078367569363891,1016.7819036414145,0.23299603106214042,-0.35138273726922653,0.02049466075982518,-0.05919335310354305
qwen3,8b,ultrafeedback_binarized,2e-06,0.04,48,1263.0,67.57679180887372,35.858585858585855,79.7573919636088,78.460466042621,78.12840043525571,54.80241996093645,87.06698227370046,45.96666666666667,50.645161290322584,12.313767619877153,1046.620052868732,0.06867805872263859,0.24824274862364085,0.1339743095957303,0.1584604036731397
qwen3,8b,ultrafeedback_binarized,2e-06,0.04,96,2526.0,67.83276450511946,38.38383838383838,80.3639120545868,78.66958773152759,78.40043525571274,55.87389814090162,85.72809035581146,48.599999999999994,55.44871794871795,13.770706389031442,1040.1320189876185,-0.1207646740043529,0.6967759826797005,0.17652283751712108,0.28800565433767383
qwen3,8b,ultrafeedback_binarized,2e-06,0.04,144,3789.1,68.43003412969283,38.38383838383838,80.89461713419257,78.73929496116313,78.29162132752992,56.704502197640174,86.38379499727391,49.666666666666664,55.78231292517006,14.787159381200974,1028.84417929427,0.016600375023619034,0.18906783060069943,0.07931581341528463,0.10283410281215923
qwen3,8b,ultrafeedback_binarized,2e-06,0.04,192,5052.1,68.77133105802048,39.8989898989899,81.19787717968158,78.97829117705636,77.80195865070729,57.02257678161649,87.54283080005497,47.93333333333332,60.333333333333336,14.78737238755648,1066.199713808764,0.13231447861023166,0.831567529692295,0.3865883153673455,0.4819410041512633
qwen3,8b,ultrafeedback_binarized,2e-06,0.04,240,6315.1,69.45392491467577,39.8989898989899,80.97043214556481,78.8388767177853,78.0195865070729,57.83185831561208,87.29554249391614,50.599999999999994,61.18421052631579,15.294220704249025,1054.3402915729907,0.11485433759338322,0.9472771105678127,0.417553527765903,0.5310657240805979
qwen3,8b,ultrafeedback_binarized,2e-06,0.04,288,7578.1,70.13651877133105,39.39393939393939,81.34950720242608,79.00816570404302,78.29162132752992,58.29268949181293,86.22892813290957,49.599999999999994,62.091503267973856,15.20520424450508,1070.3718068908026,0.0824374770623437,1.1826605308490017,0.4825185875302194,0.6325490039556727
qwen3,8b,ultrafeedback_binarized,2e-06,0.04,336,8841.1,69.7098976109215,39.39393939393939,81.88021228203183,79.07787293367855,77.9651795429815,58.638683788046905,87.11319299458769,52.133333333333326,70.26143790849673,14.862024280193662,1080.1587953907879,0.11756474195777196,1.4316841939472678,0.5954263608630431,0.7746244679525198
qwen3,8b,ultrafeedback_binarized,2e-06,0.04,384,10104.2,69.96587030716724,39.8989898989899,82.4109173616376,79.18741286596295,78.34602829162132,58.827682812579184,87.55407873331649,50.099999999999994,64.28571428571429,16.053225772673585,1038.598551210199,0.49237681709625364,0.8432449915230452,0.6199652441605416,0.6678109043096494
qwen3,8b,ultrafeedback_binarized,2e-06,0.04,432,11367.2,69.88054607508532,40.4040404040404,82.78999241849885,79.06791475801633,78.12840043525571,58.785572763774674,87.05074757199786,48.0,59.210526315789465,15.858940690937548,1057.2611856942567,0.1490313855652145,0.7185315897581909,0.356122368908115,0.43378148766170266
qwen3,8b,ultrafeedback_binarized,2e-06,0.04,478,12577.6,69.96587030716724,39.39393939393939,81.50113722517058,78.96833300139414,78.0739934711643,58.75198898226902,86.88463277437201,52.666666666666664,64.05228758169935,15.298063896076522,1057.265315411718,-0.17064392029972358,1.2197691270320803,0.3349608241845687,0.5245626033661783
qwen3,8b,ultrafeedback_binarized,4e-06,0.01,48,1252.7,67.4914675767918,37.37373737373738,78.99924184988627,78.72933678550089,78.12840043525571,54.96300471213982,85.21101787701078,44.63333333333333,50.65359477124183,10.255135559617456,1006.8620441716164,0.009555107070188727,-1.144871351726497,-0.4102363324922425,-0.5676581223281542
qwen3,8b,ultrafeedback_binarized,4e-06,0.01,96,2505.4,68.08873720136519,35.858585858585855,81.72858225928734,78.8886675960964,77.6931447225245,56.9273863467571,86.1714694787608,40.7,55.88235294117647,11.698413970387394,1052.0801349716414,-0.17612924361063978,-0.18812206333716452,-0.1804902689657397,-0.18212565347390214
qwen3,8b,ultrafeedback_binarized,4e-06,0.01,144,3758.1,69.45392491467577,37.37373737373738,83.62395754359363,79.3766182035451,77.85636561479869,59.91885737863751,85.4857888181137,44.33333333333333,53.0,13.234392351088452,1030.8692406808636,0.3106469061642721,-0.9685774723040927,-0.1545255950969515,-0.32896528306991035
qwen3,8b,ultrafeedback_binarized,4e-06,0.01,192,5010.8,69.88054607508532,39.8989898989899,84.4579226686884,79.47619996016729,77.52992383025027,61.60310346201694,86.52242715993565,43.5,61.564625850340136,14.1934436851077,1064.165197826315,0.5665053573396973,0.1683991698989687,0.4217394709976141,0.36745226361933303
qwen3,8b,ultrafeedback_binarized,4e-06,0.01,240,6263.5,70.73378839590444,39.39393939393939,85.97422289613344,79.27703644692292,77.36670293797606,62.33561404260198,86.48995775653046,43.86666666666666,52.94117647058824,12.083738703698716,1054.977453784451,0.48179263873746736,-1.1065302605296548,-0.09577932463239526,-0.3123688108960937
qwen3,8b,ultrafeedback_binarized,4e-06,0.01,288,7516.2,71.24573378839591,39.39393939393939,85.29188779378318,79.22724556861182,77.85636561479869,62.90364389346643,85.01243367597972,40.86666666666666,56.622516556291394,12.01716871075126,1046.3538864522695,0.33952904378528564,-1.016593157445112,-0.15360630211667703,-0.33853205682991316
qwen3,8b,ultrafeedback_binarized,4e-06,0.01,336,8768.9,71.24573378839591,39.39393939393939,86.2016679302502,79.30691097390958,77.74755168661589,63.534420749662225,86.41377101645855,41.56666666666666,54.516129032258064,12.163660511074124,1061.0629341648525,0.5101452149780572,-0.8173291976141605,0.0274272467627053,-0.15359199131805162
qwen3,8b,ultrafeedback_binarized,4e-06,0.01,384,10021.6,71.07508532423208,39.39393939393939,86.2016679302502,79.32682732523402,77.9651795429815,63.65562683822594,85.76055975921666,41.599999999999994,55.80645161290323,11.854058979838038,963.784152309008,0.4269515663761624,-1.5742144707342351,-0.30074517439125487,-0.5736314521790364
qwen3,8b,ultrafeedback_binarized,4e-06,0.01,432,11274.3,71.50170648464163,39.39393939393939,87.26307808946171,79.2670782712607,77.58433079434167,63.68193718100134,87.28180117643409,40.333333333333336,59.66666666666667,12.2641789600134,963.61108293441,0.6069881429989301,-1.0688052039599927,-0.002391255895223649,-0.23090853048053128
qwen3,8b,ultrafeedback_binarized,4e-06,0.01,478,12474.8,71.67235494880546,39.39393939393939,86.88400303260046,79.33678550089624,77.63873775843308,63.69384790868406,86.73225929422821,41.266666666666666,60.45751633986928,11.913768162137828,949.9748400827491,0.5432094377701551,-1.1891385801855687,-0.08673529603192635,-0.32296457120770683
qwen3,8b,ultrafeedback_binarized,4e-06,0.02,48,1254.8,67.57679180887372,36.868686868686865,78.69598180439728,78.56004779924318,78.12840043525571,55.067100391453515,86.8084460343001,46.76666666666666,52.922077922077925,10.859521474476113,991.3675631288348,0.15759847168002716,-0.41766855096870203,-0.05158953655587437,-0.13003503964433744
qwen3,8b,ultrafeedback_binarized,4e-06,0.02,96,2509.7,68.51535836177474,36.868686868686865,83.24488248673238,78.89862577175862,78.23721436343853,57.606690683826535,87.00703023533114,42.13333333333333,56.622516556291394,10.75394894164864,1046.238027655463,0.8698928858947657,-0.5012599178022885,0.37129186636856404,0.18431648404623857
qwen3,8b,ultrafeedback_binarized,4e-06,0.02,144,3764.5,69.96587030716724,38.38383838383838,84.00303260045489,79.11770563632743,77.9107725788901,59.762087148874684,85.98662659521182,50.766666666666666,57.94701986754966,13.586322688507174,1078.8013905453015,0.620269144798008,1.0791040593989858,0.7871182046529089,0.8496866020984969
qwen3,8b,ultrafeedback_binarized,4e-06,0.02,192,5019.3,70.13651877133105,40.4040404040404,83.77558756633815,79.49611631149173,77.85636561479869,61.06851982265543,86.64233123667424,48.266666666666666,53.333333333333336,13.72180271597794,1068.9807032842405,0.8266068104944777,0.22209146598893562,0.6067830488560988,0.5243491382417067
qwen3,8b,ultrafeedback_binarized,4e-06,0.02,240,6274.1,71.07508532423208,39.8989898989899,84.76118271417741,79.52599083847839,78.29162132752992,61.924075532868805,87.46415067576253,45.93333333333334,56.4625850340136,13.180277421395187,1072.0647080467338,1.247026836208644,-0.038050459408077886,0.779726001438927,0.6044881884002831
qwen3,8b,ultrafeedback_binarized,4e-06,0.02,288,7529.0,71.33105802047781,39.8989898989899,84.68536770280515,79.43636725751843,78.0739934711643,62.71469689080714,87.81510835693737,46.4,62.58278145695364,12.688824975777656,1025.3655018062832,1.0605713999839848,-0.3132797142760506,0.5609891766166991,0.37364584285396707
qwen3,8b,ultrafeedback_binarized,4e-06,0.02,336,8783.8,71.41638225255973,40.4040404040404,84.4579226686884,79.55586536546505,77.9107725788901,63.30107984458632,86.97705421614648,43.96666666666666,59.797297297297305,11.0882918469765,1065.724066846452,1.0350928042478633,-0.46438519680411383,0.4898280765925989,0.28535380372187474
qwen3,8b,ultrafeedback_binarized,4e-06,0.02,384,10038.6,71.41638225255973,39.8989898989899,84.91281273692191,79.60565624377614,77.9651795429815,63.33892430040029,86.89837409185407,44.63333333333333,54.3046357615894,12.3077056893606,1064.5477913152263,0.8476158116875243,-0.6668888281438615,0.29688685174883844,0.0903634917718314
qwen3,8b,ultrafeedback_binarized,4e-06,0.02,432,11293.4,71.50170648464163,39.8989898989899,84.91281273692191,79.57578171678948,77.9651795429815,63.43215953890818,87.98122315456324,45.89999999999999,60.19736842105263,12.20469822247138,1057.613553140002,1.135562535183501,0.11385020237385413,0.7640307777981747,0.6247063687786776
qwen3,8b,ultrafeedback_binarized,4e-06,0.02,478,12496.0,71.67235494880546,40.4040404040404,84.6095526914329,79.6355307707628,77.9651795429815,63.44273659995163,87.5977960699832,44.63333333333333,55.92105263157895,12.54704390132718,1057.2296270890704,1.0321430813365184,-0.3622045621541197,0.52510757461265,0.3349692595911994
qwen3,8b,ultrafeedback_binarized,4e-06,0.04,48,1244.5,67.57679180887372,37.878787878787875,79.45413191811978,78.6795459071898,77.9651795429815,55.077143974218615,86.41377101645855,46.63333333333333,54.22077922077923,11.148408822186877,1013.076522031652,0.5965306512272116,0.09561141741831217,0.41437820256943,0.3460710343227619
qwen3,8b,ultrafeedback_binarized,4e-06,0.04,96,2488.9,69.6245733788396,40.909090909090914,82.48673237300986,79.01812387970524,78.18280739934713,58.04994296987274,86.9770542161465,48.43333333333333,65.9090909090909,12.585987687703916,1040.1156115547335,1.5386132863753652,0.8377207697360003,1.283743280324687,1.1881670280556826
qwen3,8b,ultrafeedback_binarized,4e-06,0.04,144,3733.4,69.96587030716724,39.8989898989899,82.48673237300986,79.19737104162517,78.12840043525571,59.25637541653222,86.79221133259752,49.3,59.66666666666667,16.54486410257904,1058.740251937037,1.0503229356258676,1.278833855885653,1.1334178157203347,1.1645783957557603
qwen3,8b,ultrafeedback_binarized,4e-06,0.04,192,4977.8,70.39249146757679,41.41414141414141,81.88021228203183,79.52599083847839,78.18280739934713,59.39102591806733,86.31885619046353,49.9,59.60264900662252,14.112115519201357,1076.4000213634154,0.8326647964989277,0.9878660857605475,0.8891016289576985,0.9102654411297375
