family,size,dataset,lr,beta,dpo_step,elapsed_time_sec,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO
qwen3,4b,ultrafeedback_binarized,1e-06,0.02,336,3651.6,65.01706484641639,34.84848484848485,76.34571645185747,75.73192591117306,78.34602829162132,54.39031162315848,80.01907161886018,49.86666666666666,51.94805194805194,11.995449700417888,910.0308893856494
qwen3,4b,ultrafeedback_binarized,1e-06,0.02,384,4173.3,65.35836177474403,36.36363636363637,77.48294162244125,75.71200955984864,78.18280739934713,54.44194869461213,81.3766916226723,50.199999999999996,53.26797385620915,11.750366982100804,890.4927866033356
qwen3,4b,ultrafeedback_binarized,1e-06,0.02,432,4694.9,65.27303754266211,37.37373737373738,76.95223654283548,75.65226050587532,77.85636561479869,54.41136012776327,80.28010124248107,51.06666666666666,56.493506493506494,12.091057016374544,917.3190763832757
qwen3,4b,ultrafeedback_binarized,1e-06,0.02,478,5194.8,65.01706484641639,35.858585858585855,76.04245640636846,75.73192591117306,77.9107725788901,54.42284371768928,80.08401042567056,50.633333333333326,52.63157894736842,11.367904701892336,903.9504147375268
qwen3,4b,ultrafeedback_binarized,1e-06,0.04,48,523.9,65.01706484641639,36.868686868686865,77.33131159969673,75.67217685719976,78.18280739934713,54.29679420998881,80.87585384557418,50.56666666666666,49.34640522875817,11.84107951498587,895.9813960569006
qwen3,4b,ultrafeedback_binarized,1e-06,0.04,96,1047.9,65.01706484641639,35.35353535353536,76.64897649734648,75.56263692491537,78.12840043525571,54.13949044139904,80.23638390581436,48.66666666666666,52.317880794701985,11.87092224996389,905.8096182884922
qwen3,4b,ultrafeedback_binarized,1e-06,0.04,144,1571.8,65.18771331058021,35.858585858585855,76.57316148597423,75.65226050587532,78.12840043525571,54.44622683816745,80.98201660483075,48.766666666666666,47.385620915032675,11.51199814715138,920.7608253364284
qwen3,4b,ultrafeedback_binarized,1e-06,0.04,192,2095.8,64.93174061433447,34.84848484848485,77.02805155420774,75.72196773551086,78.0739934711643,54.38180408884673,80.19266656914765,49.46666666666666,57.096774193548384,11.537303637241571,899.3806283099542
qwen3,4b,ultrafeedback_binarized,1e-06,0.04,240,2619.7,65.18771331058021,36.868686868686865,76.80060652009098,75.73192591117306,78.0195865070729,54.39436145847913,80.89208854727677,47.9,52.94117647058824,12.209085525345776,891.8738137332414
qwen3,4b,ultrafeedback_binarized,1e-06,0.04,288,3143.7,65.35836177474403,36.36363636363637,75.9666413949962,75.73192591117306,78.0739934711643,54.536857743013066,79.28967362154638,49.53333333333333,54.87012987012987,12.41433014656926,957.3778841935698
qwen3,4b,ultrafeedback_binarized,1e-06,0.04,336,3667.6,65.27303754266211,35.35353535353536,75.9666413949962,75.62238597888866,78.0739934711643,54.48229949696035,80.6472936253585,50.5,56.86274509803921,11.257407298961764,886.2656463616652
qwen3,4b,ultrafeedback_binarized,1e-06,0.04,384,4191.6,65.35836177474403,34.84848484848485,77.25549658832449,75.71200955984864,78.12840043525571,54.45305465865415,81.86378808228832,51.9,55.5921052631579,11.9027873321631,938.6973868886323
qwen3,4b,ultrafeedback_binarized,1e-06,0.04,432,4715.5,65.35836177474403,36.36363636363637,76.34571645185747,75.78171678948416,77.74755168661589,54.49344364109945,80.34005328085037,48.9,52.27272727272727,12.105472935602045,907.6409268173408
qwen3,4b,ultrafeedback_binarized,1e-06,0.04,478,5217.6,65.01706484641639,35.35353535353536,76.64897649734648,75.74188408683528,77.9651795429815,54.44774978967604,80.72098698120985,48.766666666666666,54.93421052631579,12.442519690030055,912.9694567485928
qwen3,4b,ultrafeedback_binarized,2e-06,0.01,48,519.3,65.10238907849829,35.858585858585855,77.17968157695225,75.67217685719976,78.12840043525571,54.33103364491502,80.43247472262486,46.766666666666666,48.38709677419355,11.49478347670909,905.873579210818
qwen3,4b,ultrafeedback_binarized,2e-06,0.01,96,1038.5,65.18771331058021,36.36363636363637,75.9666413949962,75.71200955984864,78.23721436343853,54.48048617721645,79.87168490715746,49.2,59.150326797385624,12.39097004408288,920.5576191071219
qwen3,4b,ultrafeedback_binarized,2e-06,0.01,144,1557.8,65.78498293515358,35.858585858585855,76.42153146322971,75.82154949213304,77.9651795429815,54.59060370559874,79.77677008116243,49.966666666666654,55.16129032258065,12.402852320418877,924.4292633725724
qwen3,4b,ultrafeedback_binarized,2e-06,0.01,192,2077.1,65.27303754266211,35.35353535353536,75.5117513267627,75.82154949213304,78.18280739934713,54.8633855337408,80.16019716574246,49.86666666666666,54.276315789473685,13.37412368827392,936.3147783422352
qwen3,4b,ultrafeedback_binarized,2e-06,0.01,240,2596.4,65.78498293515358,35.35353535353536,75.73919636087946,75.97092212706632,78.0195865070729,54.91069148013229,80.31007726166571,50.7,51.94805194805194,13.759612187694362,906.692674509028
qwen3,4b,ultrafeedback_binarized,2e-06,0.01,288,3115.6,65.52901023890784,35.858585858585855,74.75360121304018,75.94104760007967,77.9107725788901,54.95181295914466,79.88542622463952,50.06666666666666,51.973684210526315,12.664880597056378,920.6980299436949
qwen3,4b,ultrafeedback_binarized,2e-06,0.01,336,3634.9,65.44368600682594,34.34343434343434,74.67778620166793,75.98088030272854,78.0195865070729,55.02175066325147,80.01907161886018,52.13333333333333,54.87012987012987,13.327242108961991,897.9026761579377
qwen3,4b,ultrafeedback_binarized,2e-06,0.01,384,4154.2,65.18771331058021,34.84848484848485,74.98104624715694,75.98088030272854,78.0739934711643,54.99661095620985,80.26386654077847,52.3,58.16993464052288,13.042467670123676,899.780512083961
qwen3,4b,ultrafeedback_binarized,2e-06,0.01,432,4673.5,65.27303754266211,34.34343434343434,74.45034116755117,75.99083847839076,78.12840043525571,54.96934540911133,79.54820986094674,52.86666666666666,56.774193548387096,13.533576105362568,931.7368311653229
qwen3,4b,ultrafeedback_binarized,2e-06,0.01,478,5171.1,65.35836177474403,36.36363636363637,75.58756633813495,75.94104760007967,78.0195865070729,55.02676357289113,80.4624507418095,52.633333333333326,51.935483870967744,12.79846798995034,890.7600949555888
qwen3,4b,ultrafeedback_binarized,2e-06,0.02,48,518.7,65.10238907849829,35.35353535353536,77.5587566338135,75.61242780322644,78.18280739934713,54.416303195149766,81.131896700754,49.8,53.59477124183007,12.395294306485024,897.7762682214488
qwen3,4b,ultrafeedback_binarized,2e-06,0.02,96,1037.4,65.27303754266211,37.878787878787875,76.11827141774071,75.86138219478191,77.9651795429815,54.63267070853149,79.36586036161829,50.83333333333333,55.519480519480524,12.96532336982739,928.2936226410438
qwen3,4b,ultrafeedback_binarized,2e-06,0.02,144,1556.1,65.44368600682594,36.36363636363637,76.19408642911296,75.90121489743079,78.12840043525571,54.63725170220458,79.35461242835676,51.233333333333334,51.28205128205128,12.477747835843536,906.1316948809148
qwen3,4b,ultrafeedback_binarized,2e-06,0.02,192,2074.8,65.44368600682594,35.35353535353536,75.2084912812737,75.79167496514638,78.23721436343853,54.80558012232729,79.70307672531106,52.43333333333333,57.096774193548384,11.850320859634556,946.3494619946914
qwen3,4b,ultrafeedback_binarized,2e-06,0.02,240,2593.5,65.44368600682594,35.858585858585855,74.29871114480667,75.98088030272854,78.12840043525571,54.94969910096711,80.7509630003945,49.099999999999994,51.633986928104584,12.52610298571664,901.3917717267944
qwen3,4b,ultrafeedback_binarized,2e-06,0.02,288,3112.2,65.69965870307168,36.36363636363637,74.67778620166793,75.82154949213304,78.12840043525571,54.96603728329891,80.84587782638954,50.666666666666664,56.81818181818182,13.1649823362322,915.3834600549211
qwen3,4b,ultrafeedback_binarized,2e-06,0.02,336,3630.9,65.44368600682594,34.84848484848485,75.13267626990144,75.82154949213304,77.6931447225245,54.885474161956424,81.10192068156935,51.46666666666667,54.22077922077923,12.75158465550194,921.8647502681175
qwen3,4b,ultrafeedback_binarized,2e-06,0.02,384,4149.6,65.44368600682594,32.82828282828283,75.58756633813495,75.89125672176857,78.0195865070729,54.937692803959926,81.49908908363143,51.733333333333334,54.57516339869281,12.397832381312956,901.9381432401071
qwen3,4b,ultrafeedback_binarized,2e-06,0.02,432,4668.3,65.69965870307168,33.83838383838384,75.58756633813495,75.90121489743079,78.23721436343853,54.97061792323803,79.5019991400595,51.099999999999994,57.14285714285714,13.340608583470262,918.5502778399207
qwen3,4b,ultrafeedback_binarized,2e-06,0.02,478,5165.4,65.44368600682594,35.35353535353536,75.66338134950719,75.86138219478191,77.9651795429815,54.9628567876421,80.20391450240916,54.83333333333333,54.516129032258064,13.094910650256036,901.4178885546947
qwen3,4b,ultrafeedback_binarized,2e-06,0.04,48,522.9,65.44368600682594,35.35353535353536,77.48294162244125,75.71200955984864,78.23721436343853,54.403189606946036,80.9795232206102,50.33333333333333,51.324503311258276,11.5614321345118,922.4076898872793
qwen3,4b,ultrafeedback_binarized,2e-06,0.04,96,1045.7,65.35836177474403,36.36363636363637,76.87642153146324,75.74188408683528,78.12840043525571,54.54714124692822,79.27842568828487,48.266666666666666,57.84313725490197,12.449857378683635,897.0790081197576
qwen3,4b,ultrafeedback_binarized,2e-06,0.04,144,1568.6,65.27303754266211,34.84848484848485,75.73919636087946,75.78171678948416,78.34602829162132,54.701909557176144,79.83921550375227,53.69999999999999,50.649350649350644,12.89795189771418,916.8152547730684
qwen3,4b,ultrafeedback_binarized,2e-06,0.04,192,2091.4,65.35836177474403,35.858585858585855,75.89082638362396,75.89125672176857,78.23721436343853,54.760317348531885,79.32214302495157,50.733333333333334,57.0945945945946,12.91678759181342,936.6981995080572
qwen3,4b,ultrafeedback_binarized,2e-06,0.04,240,2614.3,65.44368600682594,35.858585858585855,75.2084912812737,75.90121489743079,78.23721436343853,54.84699588933061,80.33755989662983,53.36666666666667,49.664429530201346,13.046522140637606,938.65217157639
qwen3,4b,ultrafeedback_binarized,2e-06,0.04,288,3137.1,65.27303754266211,33.83838383838384,75.05686125852918,75.84146584345748,78.0739934711643,54.86124410496298,81.0719446623847,52.96666666666666,58.609271523178805,13.416609622081044,885.0672161355799
qwen3,4b,ultrafeedback_binarized,2e-06,0.04,336,3660.0,65.61433447098976,32.82828282828283,76.42153146322971,75.89125672176857,77.9651795429815,54.85496133301694,80.01907161886018,48.89999999999999,53.205128205128204,12.835085770304756,968.8732226053216
qwen3,4b,ultrafeedback_binarized,2e-06,0.04,384,4182.8,65.44368600682594,35.35353535353536,75.9666413949962,75.97092212706632,77.9651795429815,54.875822204103606,79.91540224382418,51.86666666666666,56.9078947368421,13.778545519754092,913.2231741477559
qwen3,4b,ultrafeedback_binarized,2e-06,0.04,432,4705.7,65.44368600682594,33.83838383838384,75.3601213040182,75.84146584345748,78.12840043525571,54.885354557435264,80.14396246403986,53.69999999999999,55.519480519480524,12.458238585646669,907.679947620685
qwen3,4b,ultrafeedback_binarized,2e-06,0.04,478,5206.8,65.44368600682594,34.84848484848485,75.9666413949962,75.90121489743079,78.23721436343853,54.85637652517929,79.36336697739776,49.63333333333333,50.66666666666667,13.278625841928683,947.8647802153913
qwen3,4b,ultrafeedback_binarized,4e-06,0.01,48,518.4,65.27303754266211,36.868686868686865,77.10386656557998,75.77175861382194,78.23721436343853,54.638297704259564,79.47202312087484,52.7,55.1948051948052,12.315664395476468,934.5489363844594
qwen3,4b,ultrafeedback_binarized,4e-06,0.01,96,1036.7,65.69965870307168,35.35353535353536,76.11827141774071,76.10037841067516,78.12840043525571,55.31884547276845,80.29384255996312,53.233333333333334,54.966887417218544,12.926897393291943,950.5105849667971
qwen3,4b,ultrafeedback_binarized,4e-06,0.01,144,1555.1,65.8703071672355,33.83838383838384,74.60197119029569,76.22983469428401,78.0195865070729,55.75010723280176,82.32340190694025,53.3,59.86842105263158,14.92606129327194,927.8162204445937
qwen3,4b,ultrafeedback_binarized,4e-06,0.01,192,2073.5,65.8703071672355,34.84848484848485,74.82941622441244,76.2796255725951,78.40043525571274,55.946300731573295,81.74139062132917,53.833333333333336,53.973509933774835,13.922021306216523,912.4952356974718
qwen3,4b,ultrafeedback_binarized,4e-06,0.01,240,2591.8,66.21160409556313,34.34343434343434,73.54056103108415,76.51862178848835,78.23721436343853,56.225992825730444,81.95620952406281,55.23333333333333,56.5359477124183,14.367629387931856,927.4714942196127
qwen3,4b,ultrafeedback_binarized,4e-06,0.01,288,3110.2,66.12627986348123,37.37373737373738,73.54056103108415,76.39912368054172,77.9651795429815,56.170354727320046,82.96287184670008,54.699999999999996,56.209150326797385,15.118613059773232,925.7583504437841
qwen3,4b,ultrafeedback_binarized,4e-06,0.01,336,3628.6,66.12627986348123,35.858585858585855,74.52615617892343,76.47878908583947,78.23721436343853,56.176836318487275,81.51283040111349,55.466666666666654,55.44871794871795,15.314492745172563,958.790497305803
qwen3,4b,ultrafeedback_binarized,4e-06,0.01,384,4146.9,66.46757679180887,36.868686868686865,73.4647460197119,76.50866361282613,78.12840043525571,56.25461243377124,81.9212467364371,55.46666666666667,53.26797385620915,14.513939421586352,921.942126609399
qwen3,4b,ultrafeedback_binarized,4e-06,0.01,432,4665.3,66.12627986348123,34.84848484848485,74.37452615617892,76.39912368054172,78.0739934711643,56.24273895825086,82.18726312849904,55.166666666666664,54.93421052631579,16.237314441788904,921.2687776190472
qwen3,4b,ultrafeedback_binarized,4e-06,0.01,478,5162.0,66.46757679180887,33.83838383838384,73.84382107657316,76.49870543716392,77.74755168661589,56.329732266835265,81.09067274830782,54.233333333333334,57.615894039735096,15.080826229774658,921.0729442499976
qwen3,4b,ultrafeedback_binarized,4e-06,0.02,48,527.6,65.44368600682594,37.37373737373738,76.87642153146324,75.72196773551086,78.34602829162132,54.567244456461935,80.12772776233726,47.599999999999994,54.729729729729726,11.663901385832782,920.4121700742246
qwen3,4b,ultrafeedback_binarized,4e-06,0.02,96,1055.2,65.52901023890784,36.36363636363637,75.9666413949962,75.94104760007967,78.18280739934713,55.29615278171618,80.26386654077847,53.66666666666666,55.960264900662246,13.662152305820996,912.6720624462081
qwen3,4b,ultrafeedback_binarized,4e-06,0.02,144,1582.7,65.95563139931741,34.34343434343434,75.43593631539045,76.05058753236406,77.9651795429815,55.73290042813439,81.16187271993866,55.16666666666666,63.31168831168831,14.475186209821604,954.0997389832501
qwen3,4b,ultrafeedback_binarized,4e-06,0.02,192,2110.3,65.8703071672355,35.858585858585855,75.8150113722517,76.17008564031069,78.0195865070729,55.705657049318624,82.76678102988959,54.13333333333333,58.82352941176471,14.835606775657524,919.1541143406321
qwen3,4b,ultrafeedback_binarized,4e-06,0.02,240,2637.9,66.29692832764505,35.35353535353536,74.90523123578468,76.2796255725951,78.0195865070729,55.83129926530821,83.1751973652132,53.43333333333332,54.93421052631579,14.488247286724928,932.5390862016378
qwen3,4b,ultrafeedback_binarized,4e-06,0.02,288,3165.5,65.78498293515358,32.323232323232325,74.45034116755117,76.39912368054172,77.9107725788901,55.92249621126958,81.79009472643696,53.56666666666666,54.60526315789473,15.400505226696632,932.5106407598298
qwen3,4b,ultrafeedback_binarized,4e-06,0.02,336,3693.1,65.95563139931741,34.84848484848485,74.29871114480667,76.30950009958177,77.9651795429815,55.98336866123809,82.45704730116093,54.39999999999999,59.150326797385624,14.15924848933748,924.1409236878138
qwen3,4b,ultrafeedback_binarized,4e-06,0.02,384,4220.7,65.78498293515358,35.858585858585855,75.28430629264594,76.29954192391953,78.0739934711643,55.965220092866645,82.56321006041748,54.8,54.60526315789473,16.37061776949176,919.4050239046608
qwen3,4b,ultrafeedback_binarized,4e-06,0.02,432,4748.2,66.29692832764505,34.84848484848485,74.82941622441244,76.40908185620394,78.0739934711643,55.89159977372784,82.50325802204816,53.53333333333333,56.86274509803921,14.824107645159277,969.4814056699548
qwen3,4b,ultrafeedback_binarized,4e-06,0.02,478,5253.8,66.29692832764505,34.84848484848485,75.89082638362396,76.36924915355506,78.12840043525571,55.935141614044845,82.06237228331936,55.3,52.63157894736842,14.739818141759864,963.0490797385286
qwen3,4b,ultrafeedback_binarized,4e-06,0.04,48,520.9,65.52901023890784,36.868686868686865,75.89082638362396,75.73192591117306,78.0739934711643,54.62855478578103,80.32381857914778,50.3,54.63576158940398,12.190956231711926,917.7857352348092
qwen3,4b,ultrafeedback_binarized,4e-06,0.04,96,1041.7,65.18771331058021,37.37373737373738,76.42153146322971,75.91117307309301,78.0195865070729,55.24875098799824,79.97784766641401,53.66666666666666,56.57894736842105,14.191037931522477,950.6801692438778
qwen3,4b,ultrafeedback_binarized,4e-06,0.04,144,1562.6,65.35836177474403,35.35353535353536,76.64897649734648,76.14021111332404,77.85636561479869,55.568428954648105,81.68143858295987,54.43333333333332,63.33333333333333,14.220377401100388,901.549466859548
qwen3,4b,ultrafeedback_binarized,4e-06,0.04,192,2083.5,65.18771331058021,33.83838383838384,75.89082638362396,76.04062935670186,78.12840043525571,55.421195298198946,81.51283040111349,55.5,60.19736842105263,14.006163076462364,934.8212099596309
qwen3,4b,ultrafeedback_binarized,4e-06,0.04,240,2604.4,65.95563139931741,34.34343434343434,76.72479150871872,76.20991834295957,78.12840043525571,55.625087005645014,82.4895167045661,54.233333333333334,54.93421052631579,13.889876671955449,922.8871383162511
qwen3,4b,ultrafeedback_binarized,4e-06,0.04,288,3125.2,65.69965870307168,32.82828282828283,76.26990144048523,76.13025293766182,78.23721436343853,55.614617846990996,81.28925694933886,56.26666666666666,58.55263157894737,14.862279638805704,931.6768557269364
qwen3,4b,ultrafeedback_binarized,4e-06,0.04,336,3646.1,65.35836177474403,33.33333333333333,76.49734647460197,76.19000199163514,77.9107725788901,55.65358662180372,82.11107638842715,57.3,60.526315789473685,15.93716370875264,963.6415459841986
qwen3,4b,ultrafeedback_binarized,4e-06,0.04,384,4167.0,65.61433447098976,35.35353535353536,75.43593631539045,76.22983469428401,78.0195865070729,55.782976415878004,82.53323404123282,54.06666666666666,59.539473684210535,14.62318929262486,920.8566359470426
qwen3,4b,ultrafeedback_binarized,4e-06,0.04,432,4687.9,65.95563139931741,34.34343434343434,77.02805155420774,76.19996016729735,77.9651795429815,55.72239063582282,81.72764930384713,55.56666666666666,58.94039735099338,15.088100023573809,914.2700949172831
qwen3,4b,ultrafeedback_binarized,4e-06,0.04,478,5187.0,65.95563139931741,37.37373737373738,76.42153146322971,76.19996016729735,78.0195865070729,55.840109945410866,82.0049136291706,54.36666666666666,56.493506493506494,14.107851556806647,942.3199474220189
