family,size,lr,beta,dpo_step,elapsed_time_sec,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO,Z-Static,Z-Dynamic,Z-All,Z-Macro
llama,1b,4e-06,0.04,1200,4098.3,40.95563139931741,26.262626262626267,15.5420773313116,67.31726747659829,75.1360174102285,42.64621729485463,53.070131695013664,59.133333333333326,72.90076335877863,1.0298289449884594,627.2631072440707,0.2996929129257833,0.6344392899054587,0.4214188681911198,0.467066101415621
llama,1b,4e-06,0.04,1400,4781.4,40.78498293515359,27.77777777777778,14.101592115238818,67.34714200358495,75.24483133841132,42.79602573227681,52.11217347748418,58.3,72.22222222222221,0.9237644289786608,632.1339044726599,0.2042277094837357,0.5691720794134656,0.3369347530945466,0.3866998944486006
llama,1b,4e-06,0.04,1600,5464.5,41.21160409556314,26.767676767676768,14.859742228961334,67.27743477394941,75.0272034820457,42.80496954075503,53.38861997278333,58.2,67.02127659574468,0.8590936170613538,601.5732851903092,0.0880275734069007,-0.184964988688191,-0.0112424491731326,-0.0484687076406451
llama,1b,4e-06,0.04,1800,6147.5,41.04095563139932,26.767676767676768,14.783927217589085,67.4765982871938,74.8639825897715,42.750267956678336,52.13965611244831,58.53333333333333,70.28985507246377,0.849485203957176,605.4336289312301,0.0472049777902118,0.195367562011206,0.1010822811433006,0.1212862699007089
llama,1b,4e-06,0.04,2000,6830.6,41.382252559726965,27.27272727272727,15.08718726307809,67.41684923322047,75.35364526659413,42.669215016893865,53.10010771419833,59.1,74.26470588235294,1.2044075065056137,637.4528795020319,0.3687376360689074,0.8277015244925681,0.5356335954956932,0.5982195802807377
llama,1b,4e-06,0.04,2031,6936.4,40.95563139931741,26.767676767676768,13.949962092494314,67.38697470623381,75.1904243743199,42.70756288785869,54.05806593172782,56.9,72.53521126760563,1.3017110066700233,637.6719228320101,0.2226970814573132,0.6241617974550597,0.3686842509110392,0.4234294394561865
llama,3b,1e-06,0.01,200,1423.3,53.66894197952219,25.75757575757576,45.86808188021228,76.95678151762597,77.42110990206747,40.922589990052366,72.70387017557857,51.766666666666666,65.3061224489796,0.6567845802051113,653.0728681265806,-0.1954996036672462,-0.8532504872636343,-0.4346817431568419,-0.5243750454654403
llama,3b,1e-06,0.01,400,2846.7,54.01023890784983,26.767676767676768,47.536012130401815,77.40489942242581,77.25788900979326,41.42206406804574,71.2887915176177,60.83333333333333,68.4931506849315,0.4080699200958093,674.6149533873156,-0.1669540528474153,-1.3074167291582153,-0.58166775332407,-0.7371853910028153
llama,3b,1e-06,0.01,600,4270.0,53.839590443686006,25.252525252525253,47.15693707354056,77.62397928699463,77.20348204570186,41.60328914789759,72.72885942632216,59.03333333333333,73.44827586206897,0.7838476732580318,735.0815959295053,-0.5904077412308677,-1.2185033688334537,-0.8188061512681716,-0.9044555550321608
llama,3b,1e-06,0.01,800,5693.3,54.26621160409556,24.24242424242424,46.929492039423806,77.71360286795459,77.20348204570186,41.76509753248515,73.25341205778444,62.5,80.0,1.1998543972956297,729.1335376438146,-0.6501111210891336,-1.0816159152699492,-0.807021955336703,-0.8658635181795413
llama,3b,1e-06,0.01,1000,7116.7,54.35153583617748,26.767676767676768,47.460197119029566,77.76339374626569,77.25788900979326,41.78202834781486,71.49613026768974,60.0,73.02158273381295,0.7542356593052395,734.3207359415012,-0.4132280292011017,-1.4135353124225956,-0.7769761321907359,-0.9133816708118486
llama,3b,1e-06,0.01,1200,8540.0,54.522184300341294,24.747474747474747,46.85367702805156,77.78331009759012,76.87704026115343,41.82048692988327,72.65267268625027,64.1,79.43262411347519,0.7996798825056096,772.1754206456743,-0.8612464843135583,-0.9254916565302892,-0.8846083651196422,-0.8933690704219238
llama,3b,1e-06,0.01,1400,9963.3,54.18088737201365,26.262626262626267,47.38438210765732,77.81318462457678,76.98585418933624,41.87885291132323,73.2921426260101,62.2,79.92700729927007,0.9654331463600202,746.0976105402533,-0.5629783628377892,-1.0845736779099502,-0.7526493865003931,-0.8237760203738698
llama,3b,1e-06,0.01,1600,11386.7,54.09556313993175,24.747474747474747,47.23275208491281,77.88289185421232,77.04026115342764,41.77890058493485,72.24674973514719,61.63333333333333,77.43055555555556,1.3922106757880144,740.7902931455078,-0.8402211747242765,-1.135552073632858,-0.9476142288728516,-0.9878866241785672
llama,3b,1e-06,0.01,1800,12810.0,54.18088737201365,26.262626262626267,47.38438210765732,77.80322644891456,77.09466811751903,41.8448121298545,72.44034716773714,62.56666666666666,78.27586206896552,0.7994114453140853,762.9122197928073,-0.5723422661556702,-1.0509818522397667,-0.7463930247317052,-0.8116620591977184
llama,3b,1e-06,0.01,2000,14233.3,54.26621160409556,24.24242424242424,47.08112206216831,77.69368651663015,77.25788900979326,41.78132186463597,70.88663634711455,62.13333333333333,83.33333333333334,1.177653499406908,737.5042528371725,-0.7871756373884214,-0.8722161507701469,-0.8180994604363216,-0.8296958940792842
llama,3b,1e-06,0.01,2031,14453.9,54.26621160409556,24.24242424242424,46.929492039423806,77.78331009759012,76.98585418933624,41.78437167131655,72.50528597454753,61.23333333333333,79.43262411347519,1.1473470731916895,771.8440547053442,-0.8549810015621456,-0.9502503411567192,-0.8896243977783542,-0.9026156713594324
llama,3b,1e-06,0.02,200,1424.1,53.58361774744027,25.75757575757576,46.01971190295679,76.91694881497709,77.20348204570186,40.97097278915302,73.5119482971848,53.66666666666666,61.920529801324506,0.2704826987381926,651.477534522535,-0.3275529981457237,-0.961476366347518,-0.5580705865827399,-0.6445146822466209
llama,3b,1e-06,0.02,400,2848.3,54.09556313993175,25.252525252525253,46.55041698256255,77.32523401712807,77.09466811751903,41.36865168910444,71.0927007008072,59.66666666666666,69.50354609929079,0.4765389483578556,694.0470437559068,-0.6712698402706884,-1.2604254948967597,-0.8855082601347142,-0.965847667583724
llama,3b,1e-06,0.02,600,4272.4,54.522184300341294,27.27272727272727,46.474601971190296,77.47460665206134,77.04026115342764,41.57397934533583,73.41454008696924,58.633333333333326,75.35211267605634,0.4708723592793593,718.4770327655449,-0.5381858060386117,-1.2450954953920217,-0.7952438748943972,-0.8916406507153165
llama,3b,1e-06,0.02,800,5696.6,54.09556313993175,25.75757575757576,46.6262319939348,77.62397928699463,77.36670293797606,41.78745237870755,71.87955735226976,59.6,78.16901408450704,0.839185597743114,734.8445281580711,-0.5971890168452959,-1.359443914954744,-0.8743726161578226,-0.97831646590002
llama,3b,1e-06,0.02,1000,7120.7,54.18088737201365,25.252525252525253,46.929492039423806,77.65385381398127,77.31229597388466,41.7745527039478,72.32044309099855,58.73333333333333,74.46808510638297,1.0334733145664634,737.4536055846081,-0.6202933414628022,-1.3444022268842248,-0.8836056634342285,-0.9823477841735136
llama,3b,1e-06,0.02,1200,8544.9,54.60750853242321,26.262626262626267,46.70204700530705,77.823142800239,77.14907508161045,41.80866202718211,72.89248083972748,58.56666666666666,79.3103448275862,0.674960646692986,727.9582627805813,-0.5059375461434878,-1.3307109207509835,-0.8058551369098499,-0.9183242334472356
llama,3b,1e-06,0.02,1400,9969.0,54.35153583617748,24.747474747474747,46.929492039423806,77.73351921927902,76.87704026115343,41.82198848111816,72.29046707181391,61.69999999999999,78.125,0.6335550943165874,723.4551051750323,-0.9168400967399885,-1.3591587928686923,-1.0776832589686078,-1.1379994448043405
llama,3b,1e-06,0.02,1600,11393.2,53.92491467576792,26.767676767676768,47.30856709628507,77.65385381398127,77.09466811751903,41.77819878423347,72.96240641497891,62.16666666666666,76.92307692307693,0.9039318609053724,735.5934799678796,-0.5349267674108559,-1.2251301133660608,-0.7859098023036576,-0.8800284403884584
llama,3b,1e-06,0.02,1800,12817.3,53.92491467576792,26.262626262626267,46.70204700530705,77.66381198964349,77.09466811751903,41.80148618984994,71.95574409234166,61.13333333333333,78.125,0.8276538909450737,757.192358043021,-0.7736610897852833,-1.1359387667906755,-0.9053984268781532,-0.9547999282879795
llama,3b,1e-06,0.02,2000,14241.5,54.35153583617748,26.262626262626267,46.55041698256255,77.73351921927902,76.93144722524482,41.85563791811362,70.93284706800179,60.16666666666666,74.64788732394366,1.1509848611360012,732.9618346914367,-0.7385705022789434,-1.5071148391671707,-1.0180411702382988,-1.122842670723057
llama,3b,1e-06,0.02,2031,14462.2,54.09556313993175,24.747474747474747,47.23275208491281,77.7733519219279,77.09466811751903,41.84959799688336,71.21886594236626,60.2,76.24113475177306,0.8964405536046741,765.9248110596734,-0.8110235289377632,-1.277408158680985,-0.98061793975348,-1.044215843809374
llama,3b,1e-06,0.04,200,1424.4,53.412969283276446,24.747474747474747,45.79226686884003,76.96673969328819,77.47551686615887,41.01712040803695,72.7388329632043,55.266666666666666,57.615894039735096,0.4896270690637102,648.1425548897384,-0.3856365108949375,-0.9802812310174808,-0.6018709545758623,-0.6829588709562091
llama,3b,1e-06,0.04,400,2848.8,54.01023890784983,24.24242424242424,47.005307050796056,77.35510854411471,76.82263329706203,41.41580273465839,70.57064145356543,60.66666666666666,71.98581560283688,0.4105787655074604,671.2538703363655,-1.0122229952353918,-1.2095520732383187,-1.0839790236000924,-1.1108875342368552
llama,3b,1e-06,0.04,600,4273.2,53.92491467576792,25.75757575757576,47.61182714177407,77.40489942242581,77.20348204570186,41.61061056715943,71.7134425546439,58.53333333333333,71.32867132867133,0.6265577488121904,691.9678877905025,-0.5571899745709994,-1.4902808421139482,-0.8964957445866172,-1.023735408342474
llama,3b,1e-06,0.04,800,5697.6,54.01023890784983,25.75757575757576,47.15693707354056,77.60406293567019,77.14907508161045,41.65656227878344,70.09479292721092,60.93333333333333,77.77777777777779,0.8943016097573102,738.0467653718337,-0.763975338276533,-1.3170229773947544,-0.9650835706831588,-1.0404991578356435
llama,3b,1e-06,0.04,1000,7122.0,54.18088737201365,26.262626262626267,47.08112206216831,77.5542720573591,77.25788900979326,41.72181173385192,71.90703998723387,62.56666666666666,78.01418439716312,0.7165276488134761,709.4867461213778,-0.5729323012773477,-1.1474500149940017,-0.7818478335379492,-0.8601911581356746
llama,3b,1e-06,0.04,1200,8546.4,54.18088737201365,25.252525252525253,47.83927217589083,77.64389563831907,77.20348204570186,41.738774892240905,71.57231700776163,60.93333333333332,76.64233576642336,0.7892154251606411,717.0805719965629,-0.6160088028131864,-1.494836979643205,-0.9355826852968296,-1.0554228912281958
llama,3b,1e-06,0.04,1400,9970.8,54.26621160409556,26.767676767676768,47.005307050796056,77.62397928699463,77.09466811751903,41.70863467164962,71.99696804478782,60.1,77.30496453900709,0.4185881440136343,731.9507792735467,-0.6407668969292732,-1.4858125121131636,-0.948056211541597,-1.0632897045212184
llama,3b,1e-06,0.04,1600,11395.3,54.09556313993175,25.252525252525253,48.21834723275209,77.61402111133239,77.14907508161045,41.71703834775366,71.48238895020768,60.1,78.01418439716312,0.7674202532546135,711.5665930054306,-0.6511241678912523,-1.3580344341310444,-0.9081824465239038,-1.0045793010111483
llama,3b,1e-06,0.04,1800,12819.7,54.09556313993175,26.262626262626267,47.08112206216831,77.60406293567019,76.93144722524482,41.76197421152765,72.45907525366029,60.73333333333333,69.8581560283688,0.8835705498536572,732.8774738708355,-0.7533625348305423,-1.618023074008002,-1.0677845490768911,-1.185692804419272
llama,3b,1e-06,0.04,2000,14244.1,54.18088737201365,24.747474747474747,48.14253222137984,77.61402111133239,76.98585418933624,41.782468479100245,72.82128086809665,60.53333333333333,78.47222222222221,0.7033262819025909,742.842443854088,-0.5546122475211425,-1.2809910198216057,-0.818749982903129,-0.917801633671374
llama,3b,1e-06,0.04,2031,14464.9,54.35153583617748,26.262626262626267,48.29416224412434,77.58414658434575,77.04026115342764,41.76128777820966,70.56565468512436,59.33333333333333,77.6595744680851,0.5037707555921128,711.9417719102806,-0.5520698340549861,-1.4732468881772287,-0.8870433082812561,-1.0126583611161073
llama,3b,2e-06,0.01,200,1421.2,53.92491467576792,26.767676767676768,47.83927217589083,77.64389563831907,77.09466811751903,41.497804056207485,72.42909923447563,60.23333333333333,70.0,0.6067800998746146,722.1064059195885,0.2419995857645145,-0.2886688545766882,0.0490292438222589,-0.0233346344060868
llama,3b,2e-06,0.01,400,2842.4,55.11945392491467,25.252525252525253,48.21834723275209,78.50029874526987,77.09466811751903,43.35759304295122,67.49319583150485,74.69999999999999,86.07142857142858,3.581083449268037,855.8686358184392,-0.1035421744078547,0.7248805730765001,0.1977024610410016,0.3106691993343227
llama,3b,2e-06,0.01,600,4263.6,55.88737201365189,24.24242424242424,48.21834723275209,78.73929496116313,77.14907508161045,43.92916090954671,65.99943704925154,73.36666666666666,87.13235294117648,4.375589802477466,875.3772437287846,-0.1944759260946129,0.8471487290652184,0.1842966757816893,0.3263364014853027
llama,3b,2e-06,0.01,800,5684.8,55.88737201365189,26.262626262626267,47.83927217589083,78.80900219079865,77.04026115342764,44.08647340808285,66.5214962964933,75.6,87.14285714285714,4.639382516819706,889.4368850430652,-0.1119646176667534,1.031729651810526,0.3039242075977117,0.4598825170718862
llama,3b,2e-06,0.01,1000,7106.0,55.88737201365189,26.262626262626267,48.52160727824109,78.97829117705636,76.76822633297063,44.14597846001119,65.75962889577433,75.36666666666667,85.35714285714285,4.809718662939668,897.0431483787497,-0.3095487643936473,0.8781976719508328,0.122359030640709,0.2843244537785927
llama,3b,2e-06,0.01,1200,8527.2,55.71672354948806,25.75757575757576,48.29416224412434,78.87870942043418,76.82263329706203,44.04403765171161,64.64929719810104,75.86666666666666,86.20689655172413,4.434288002291858,926.454040738994,-0.2836239824558217,1.146786293699889,0.2365252088735276,0.4315811556220336
llama,3b,2e-06,0.01,1400,9948.4,56.31399317406144,25.252525252525253,48.369977255496586,78.90858394742082,76.87704026115343,44.110102969855454,65.30250845534293,76.4,85.29411764705883,4.526679386797965,899.4501997394609,-0.2304394663098334,0.8865735845423883,0.175747097636429,0.3280670591162774
llama,3b,2e-06,0.01,1600,11369.6,55.80204778156996,25.75757575757576,47.536012130401815,78.91854212308304,77.36670293797606,44.13798253056908,66.29293607627761,77.0,88.48920863309353,5.120069158372316,895.004066811444,-0.163330838933436,1.1901975575790422,0.3288613052529197,0.5134333593228031
llama,3b,2e-06,0.01,1800,12790.7,55.972696245733786,25.252525252525253,48.824867323730096,78.86875124477196,77.04026115342764,44.07892727514439,65.59351409814846,75.76666666666667,84.85915492957746,5.013576881539236,887.5377792558186,-0.2209274048266939,0.8301484733104088,0.1612820054049797,0.3046105342418574
llama,3b,2e-06,0.01,2000,14211.9,56.058020477815695,24.747474747474747,48.59742228961335,78.96833300139414,76.98585418933624,43.99521648474355,65.13639365771708,76.23333333333332,89.85507246376811,4.67075759962742,880.9530603517305,-0.1954607189162744,1.1982091366531364,0.3113283194726022,0.501374208868431
llama,3b,2e-06,0.01,2031,14432.2,56.058020477815695,25.252525252525253,48.9764973464746,78.89862577175862,77.20348204570186,44.05194157707269,66.04814115435931,76.73333333333333,85.97122302158273,4.703660812281082,907.1099605781408,-0.0354195902697096,1.0898261358838144,0.3737606737861172,0.5272032728070524
llama,3b,2e-06,0.02,200,1421.7,54.18088737201365,24.747474747474747,46.6262319939348,77.53435570603465,77.20348204570186,41.5309883413978,71.4686476327256,60.96666666666666,70.50359712230215,0.4190205103803351,715.6892266554561,-0.2603025621328484,-0.3072547979886566,-0.2773761024440513,-0.2837786800607526
llama,3b,2e-06,0.02,400,2843.5,55.11945392491467,26.262626262626267,48.29416224412434,78.28121888070105,77.09466811751903,43.01386800078031,69.07438928709158,69.66666666666666,85.61151079136691,2.5708592877865364,817.7392030372122,0.0755017458969725,0.2733479860043514,0.1474458332087466,0.1744248659506619
llama,3b,2e-06,0.02,600,4265.2,55.54607508532423,25.75757575757576,48.59742228961335,78.42063333997211,76.93144722524482,43.73307525813754,68.77712247946559,72.69999999999999,83.33333333333334,3.599835288805517,898.3597175078021,-0.1147672541946223,0.6237404054430336,0.1537809856736161,0.2544865756242055
llama,3b,2e-06,0.02,800,5686.9,55.972696245733786,22.727272727272727,49.05231235784686,78.58992232622984,77.14907508161045,43.95739213852615,67.89036423356694,73.83333333333333,81.72413793103448,3.2604624645364955,886.5862343178762,-0.1923175017644365,0.3587266046188603,0.008062173284035,0.0832045514272118
llama,3b,2e-06,0.02,1000,7108.7,56.058020477815695,24.24242424242424,49.35557240333586,78.64967138020315,77.20348204570186,43.89169832260458,68.52983417332676,73.36666666666666,87.41258741258741,3.760270330122672,876.9239038708841,0.0052920392509181,0.6994440148339025,0.2577109394629124,0.3523680270424103
llama,3b,2e-06,0.02,1200,8530.4,55.71672354948806,25.252525252525253,48.74905231235785,78.65962955586537,77.14907508161045,44.02229490658595,68.48611683666006,71.5,83.09352517985612,3.84142939986985,879.7892520417711,0.0344593554990486,0.4547228625889237,0.187282448986276,0.2445911090439862
llama,3b,2e-06,0.02,1400,9952.1,56.22866894197952,24.747474747474747,48.44579226686884,78.6297550288787,77.20348204570186,44.05281429585082,67.58561727327934,74.46666666666667,84.35374149659864,4.640743477461351,854.1725212179517,-0.0428985916331847,0.5936002377403654,0.1885555281390153,0.2753508230535903
llama,3b,2e-06,0.02,1600,11373.8,55.88737201365189,24.747474747474747,49.20394238059136,78.60983867755427,76.93144722524482,43.99203127298252,68.24132191474177,72.39999999999999,85.5072463768116,3.0089230659252872,872.8573653634134,-0.1768752121413293,0.4628706920144947,0.055759662097152,0.1429977399365826
llama,3b,2e-06,0.02,1800,12795.6,56.058020477815695,24.24242424242424,48.90068233510235,78.53017327225652,77.36670293797606,43.994120171605495,68.86455715279902,74.39999999999999,89.47368421052632,4.467964383037632,866.3840655298842,-0.0391922738747263,0.832892662030045,0.277929520999736,0.3968501940776593
llama,3b,2e-06,0.02,2000,14217.3,55.972696245733786,25.75757575757576,48.824867323730096,78.60983867755427,77.31229597388466,44.02636461701921,67.68053209927436,72.26666666666667,84.61538461538461,4.006850464082455,865.8324350679544,0.2123660353241134,0.5568540573434981,0.337634406967526,0.3846100463338058
llama,3b,2e-06,0.02,2031,14437.7,55.88737201365189,24.747474747474747,49.58301743745261,78.56004779924318,77.09466811751903,44.03900445218048,67.13974476610949,72.63333333333333,86.07142857142858,3.42817377319691,856.4758395191399,-0.0520955156133603,0.5854282444661689,0.1797313062337412,0.2666663644264043
llama,3b,2e-06,0.04,200,1422.0,54.01023890784983,24.24242424242424,46.24715693707354,77.52439753037244,76.98585418933624,41.53055744200407,71.18013537414062,57.266666666666666,70.94594594594594,0.452618496552577,722.1118916923384,-0.6548624919753581,-0.3953456958940633,-0.5604927479457964,-0.5251040939347107
llama,3b,2e-06,0.04,400,2844.1,54.69283276450512,23.737373737373737,48.824867323730096,77.89285002987452,77.25788900979326,42.682744430835896,69.28920818982522,66.6,82.14285714285714,1.240023550936435,804.2442495027582,-0.0871795651515018,-0.1678597334993343,-0.1165178081870772,-0.1275196493254181
llama,3b,2e-06,0.04,600,4266.1,55.11945392491467,24.24242424242424,48.9764973464746,78.31109340768772,77.09466811751903,43.29796562324819,70.42951590668316,68.06666666666666,84.35374149659864,1.8502008623303807,822.7737095482513,-0.0920237000477932,0.0187888105817711,-0.0517282416370425,-0.036617444733011
llama,3b,2e-06,0.04,800,5688.1,55.37542662116041,24.747474747474747,49.50720242608037,78.22146982672774,76.98585418933624,43.495681831560645,69.85498477373369,71.16666666666666,85.46099290780141,2.2631373251409603,823.1204611704732,-0.0760567765127104,0.1587393896835074,0.0093236475586415,0.0413413065853985
llama,3b,2e-06,0.04,1000,7110.2,55.46075085324232,23.737373737373737,48.824867323730096,78.34096793467437,77.04026115342764,43.65574693351112,69.98863016795435,71.7,85.66433566433567,2.77244242661871,800.4454749044335,-0.2974182842777814,0.1655850183277409,-0.1290534469666824,-0.0659166329750202
llama,3b,2e-06,0.04,1200,8532.2,55.46075085324232,25.252525252525253,48.6732373009856,78.27126070503884,77.04026115342764,43.61611063382895,70.34208123334975,68.46666666666667,84.15492957746478,1.9930669045979368,845.9985950189778,-0.0981351600137437,0.0783100908924129,-0.0339732505933231,-0.0099125345606654
llama,3b,2e-06,0.04,1400,9954.2,55.11945392491467,25.75757575757576,49.05231235784686,78.24138617805218,76.98585418933624,43.62994444879267,69.80877405284646,70.56666666666666,85.61151079136691,2.7308693146096585,862.908385655568,-0.1032402463342059,0.314214200457154,0.048561370680834,0.105486977061474
llama,3b,2e-06,0.04,1600,11376.2,55.46075085324232,26.262626262626267,48.9764973464746,78.23142800238996,77.04026115342764,43.65862856953071,69.79503273536439,70.53333333333333,88.46153846153845,3.036628803839513,811.8644354285433,-0.0157131566523811,0.332016609721164,0.1107340311198171,0.1581517265343914
llama,3b,2e-06,0.04,1800,12798.3,55.631399317406135,25.252525252525253,49.27975739196361,78.29117705636327,77.04026115342764,43.65741510663791,70.05107559054422,71.16666666666666,84.64285714285714,1.9634788069379303,829.705790665014,-0.0772263563244268,0.0081798670313841,-0.0461695478314046,-0.0345232446465213
llama,3b,2e-06,0.04,2000,14220.3,55.71672354948806,24.747474747474747,48.44579226686884,78.3011352320255,77.04026115342764,43.60552896353295,70.89162311555562,67.7,85.61151079136691,2.318756758490602,821.8120738279791,-0.0507163145616252,0.0073102545450518,-0.029615743977379,-0.0217030300082866
llama,3b,2e-06,0.04,2031,14440.7,55.37542662116041,24.747474747474747,48.52160727824109,78.3608842859988,77.04026115342764,43.53080649771102,69.74882201447714,72.0,82.08955223880598,2.4131205688472304,858.2921627066862,-0.2331575830926254,0.1605860071278184,-0.0899780957397368,-0.0362857879824034
llama,3b,4e-06,0.01,200,1421.7,55.631399317406135,25.252525252525253,48.21834723275209,78.77912766381199,76.98585418933624,43.87935547980874,66.68511770989862,73.5,85.0,3.9580984305720297,949.859521245776,0.3931027923165937,1.813754728235107,0.909703496286962,1.1034287602758504
llama,3b,4e-06,0.01,400,2843.4,56.31399317406144,28.28282828282828,49.35557240333586,79.48615813582953,77.31229597388466,44.27624043312714,68.27129793392643,76.26666666666667,88.57142857142857,5.856930027924593,923.52582049251,1.1614060887567728,1.3396270082131911,1.226213695831834,1.250516548484982
llama,3b,4e-06,0.01,600,4265.1,56.8259385665529,27.77777777777778,49.12812736921911,79.49611631149173,77.58433079434167,44.51666151639883,68.28503925140849,75.46666666666667,85.66433566433567,5.246207837899767,897.947267243156,1.1544890825028222,1.049947061961181,1.1164738023058618,1.1022180722320016
llama,3b,4e-06,0.01,800,5686.8,56.74061433447098,27.27272727272727,48.6732373009856,79.53594901414061,77.74755168661589,44.36845325594769,66.56521363316001,77.43333333333332,85.46099290780141,6.199673715681268,901.361183033944,0.7440913190467852,1.2382226963400087,0.923775456244321,0.9911570076933968
llama,3b,4e-06,0.01,1000,7108.5,57.08191126279864,27.77777777777778,48.90068233510235,79.61561441943836,77.52992383025027,44.47259102587367,68.43741273155229,73.89999999999999,82.97101449275362,5.759733291535343,899.2589394842964,0.9071515187383392,0.8311457863943723,0.8795130706132602,0.8691486525663557
llama,3b,4e-06,0.01,1200,8530.2,57.25255972696246,26.767676767676768,49.35557240333586,79.54590718980283,77.52992383025027,44.36116922852851,66.39909883553416,74.93333333333334,83.21167883211679,6.599299991963455,912.7620162578326,0.8570178205380997,1.0644500855097312,0.9324477350732384,0.9607339530239154
llama,3b,4e-06,0.01,1400,9951.9,56.91126279863481,28.78787878787879,49.50720242608037,79.53594901414061,77.47551686615887,44.26454315214233,67.41950247565349,73.93333333333334,87.59124087591242,5.869963724375988,930.3712992725336,1.0095408405225574,1.2268334996361392,1.088556352927496,1.1181871700793482
llama,3b,4e-06,0.01,1600,11373.6,56.996587030716725,27.77777777777778,49.58301743745261,79.67536347341168,77.63873775843308,44.259321057447806,67.8279188109771,73.1,84.39716312056737,5.97428857655734,896.075104901428,1.0407038328258542,0.9158134011406532,0.9952891303948722,0.9782586169832538
llama,3b,4e-06,0.01,1800,12795.4,57.08191126279864,27.27272727272727,49.27975739196361,79.61561441943836,77.9107725788901,44.258097933830186,67.7592122235668,75.36666666666667,83.45070422535211,5.752464566918873,938.6217260113096,0.9282976425590465,1.040525786177434,0.9691078766020964,0.9844117143682402
llama,3b,4e-06,0.01,2000,14217.1,57.16723549488054,27.27272727272727,48.74905231235785,79.75502887870942,77.74755168661589,44.286473043660905,67.10976874692483,75.16666666666666,83.92857142857143,5.750401753299092,877.0697161917396,0.9641551290290448,0.9289076256754406,0.9513378550822796,0.9465313773522428
llama,3b,4e-06,0.01,2031,14437.4,57.25255972696246,28.28282828282828,49.27975739196361,79.60565624377614,77.9107725788901,44.27093992540606,67.99902037704402,73.93333333333332,84.05797101449275,7.152872015615931,879.6258478598817,1.1322109419623951,1.006666806842798,1.0865585291916324,1.0694388744025964
llama,3b,4e-06,0.02,200,1422.2,55.37542662116041,24.747474747474747,48.29416224412434,78.42063333997211,77.31229597388466,43.41538442787937,68.87580508606055,72.63333333333333,85.5072463768116,2.5693792188122906,865.0395110690018,0.5531390162013892,1.2912073645034867,0.8215275064930609,0.922173190352438
llama,3b,4e-06,0.02,400,2844.4,56.39931740614335,26.262626262626267,47.91508718726308,79.18741286596295,77.14907508161045,44.32966866090573,67.13099021706849,73.49999999999999,84.53237410071942,5.287093211937279,904.9106665245166,0.4126775887241649,0.9729038252488332,0.6163962201876806,0.692790706986499
llama,3b,4e-06,0.02,600,4266.6,56.22866894197952,27.77777777777778,48.44579226686884,79.13762198765187,77.31229597388466,44.62290096276554,68.37995407740351,74.29999999999998,86.36363636363636,5.022253513190402,888.4913278516397,0.6782726937315315,0.9773911381115212,0.787043037142437,0.8278319159215264
llama,3b,4e-06,0.02,800,5688.9,57.08191126279864,27.27272727272727,48.52160727824109,79.17745469030073,77.9107725788901,44.74326706515933,68.91824802634787,74.66666666666666,86.17021276595744,4.703678330171802,867.0658869876904,0.9611836220202116,0.8487423512450255,0.9202958871928714,0.9049629866326184
llama,3b,4e-06,0.02,1000,7111.1,57.25255972696246,26.767676767676768,48.824867323730096,79.27703644692292,77.58433079434167,44.808404976329165,69.10685869049678,73.46666666666667,84.55882352941177,5.788307922830407,918.2690560231551,0.8568980271954656,0.9599478988172316,0.8943707077851989,0.9084229630063486
llama,3b,4e-06,0.02,1200,8533.3,57.16723549488054,28.28282828282828,46.85367702805156,79.3168691495718,77.80195865070729,44.68460511829913,69.97738223469284,75.33333333333333,81.71641791044776,4.910137000222066,882.3538100673883,0.9771555734703388,0.6320169607527988,0.8516506233912334,0.8045862671115688
llama,3b,4e-06,0.02,1400,9955.5,56.8259385665529,27.77777777777778,48.14253222137984,79.2670782712607,77.6931447225245,44.69101755085541,68.95947197879404,72.96666666666667,83.57664233576642,5.593563724602239,885.8685088549521,0.8558564075543688,0.699380284579731,0.7989559991999552,0.7776183460670498
llama,3b,4e-06,0.02,1600,11377.7,57.08191126279864,27.27272727272727,47.76345716451858,79.3168691495718,77.80195865070729,44.67960612946436,69.04690665212748,74.16666666666666,78.16901408450704,5.369089162908254,879.4971906326889,0.796884572385558,0.4773985660196645,0.6807078427979604,0.6371415692026112
llama,3b,4e-06,0.02,1800,12799.9,56.996587030716725,28.28282828282828,47.76345716451858,79.30691097390958,77.6931447225245,44.60792723861101,70.63308687615528,74.33333333333333,83.69565217391305,4.573777243583213,881.5656033866117,0.8650599680253926,0.6364812144892549,0.781940421284979,0.7507705912573237
llama,3b,4e-06,0.02,2000,14222.2,56.996587030716725,27.27272727272727,47.38438210765732,79.38657637920733,77.74755168661589,44.6565512575292,69.29419495826629,73.89999999999999,84.55882352941177,5.026635238651778,878.3384221535977,0.8056484987330911,0.8173875656610226,0.809917250343248,0.8115180321970568
llama,3b,4e-06,0.02,2031,14442.6,56.655290102389074,27.27272727272727,47.76345716451858,79.2670782712607,77.80195865070729,44.72555241751628,69.85249138951316,75.03333333333333,83.69565217391305,5.986115074044516,872.8684861922754,0.7582219326481278,0.8621646533872538,0.7960192856441736,0.8101932930176907
