family,size,lr,beta,dpo_step,elapsed_time_sec,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO,Z-Static,Z-Dynamic,Z-All
qwen3,14b,8e-07,0.04,2000,173031.5,71.75767918088737,35.858585858585855,90.82638362395754,81.74666401115316,79.59738846572361,63.9852956138381,87.34175321480339,67.26666666666667,79.6774193548387,39.70050705297911,1214.8684516766846,-0.006807366704349497,-0.30731259329025745,-0.11608199455377056
qwen3,14b,8e-07,0.04,2031,175713.5,71.9283276450512,36.36363636363637,90.37149355572404,81.81637124078868,79.4885745375408,64.08753086937239,87.93750581789652,67.26666666666667,80.0,40.32785989626608,1201.3525425831945,-0.05854894319970161,-0.3859311473263835,-0.17759701742758593
qwen3,14b,1e-06,0.01,200,6770.9,69.96587030716724,36.36363636363637,89.31008339651251,82.07528380800638,80.52230685527746,59.81569427606325,80.17144509900398,71.2,82.9032258064516,42.76248354894253,1232.8019401773304,0.059695967894609035,0.6944522749232089,0.2905164431777363
qwen3,14b,1e-06,0.01,400,13541.9,72.35494880546075,36.86868686868687,92.19105382865808,82.20474009161521,78.72687704026116,66.98725009445576,77.64603474336982,76.43333333333332,88.38709677419355,55.30741304722097,1276.7449633121664,0.2591142568661947,1.0642754840105566,0.5519001576459627
qwen3,14b,1e-06,0.01,600,20312.8,72.86689419795222,36.86868686868687,91.3570887035633,82.45369448317068,78.50924918389553,68.08010092307558,76.69932445910183,74.46666666666667,86.60130718954248,54.84102307275068,1285.786981658013,0.22983267548439512,1.0970660655393385,0.5451902718680107
qwen3,14b,1e-06,0.01,800,27083.8,73.63481228668942,34.84848484848485,89.61334344200151,82.50348536148178,78.29162132752992,68.63689334870728,75.69764890490565,74.46666666666667,85.3896103896104,52.76794204593321,1253.550620201216,-0.17930647209057873,0.9450991805082662,0.22956831067263764
qwen3,14b,1e-06,0.01,1000,33854.7,73.97610921501706,35.35353535353536,88.32448824867323,82.5731925911173,78.23721436343853,68.82843911596264,75.90997442341876,70.03333333333333,82.9032258064516,51.97567472867536,1257.652339547716,-0.2119253633656828,0.7366389155655257,0.13300710170021124
qwen3,14b,1e-06,0.01,1200,40625.6,74.14675767918088,32.82828282828283,89.08263836239576,82.5731925911173,78.18280739934713,68.7815882401609,74.81338404322753,71.0,83.98692810457517,52.38034606199644,1258.4286005750512,-0.32815048966768134,0.8256623829127765,0.09141782763430331
qwen3,14b,1e-06,0.01,1400,47396.6,73.80546075085324,33.83838383838384,89.76497346474602,82.61302529376619,78.18280739934713,69.29396142705434,72.78881146469146,71.56666666666666,83.01282051282051,52.47862444335548,1251.6234504192385,-0.184836853039305,0.8879857253214029,0.20528044818277058
qwen3,14b,1e-06,0.01,1600,54167.5,74.23208191126281,32.82828282828283,88.24867323730099,82.47361083449512,78.18280739934713,69.28038983263208,72.78881146469146,69.1,83.12101910828027,54.16313762173006,1248.9634173135146,-0.37852736744961607,0.8042960120693553,0.05159022510273717
qwen3,14b,1e-06,0.01,1800,60938.4,74.31740614334471,33.33333333333333,88.47611827141773,82.66281617207729,78.23721436343853,69.33292964910636,73.96158858495458,65.19999999999999,80.1948051948052,52.25650492614352,1273.3523513353352,-0.28449940548354796,0.47216716203893183,-0.009347926384464406
qwen3,14b,1e-06,0.01,2000,67709.4,74.14675767918088,33.33333333333333,88.17285822592874,82.63294164509063,78.23721436343853,69.28078530700863,73.48574005860007,63.66666666666666,79.54545454545455,52.40122274116232,1274.7313960069228,-0.31574509090757197,0.5050085319133131,-0.01728922806361378
qwen3,14b,1e-06,0.01,2031,68758.9,74.06143344709898,33.33333333333333,88.40030326004549,82.61302529376619,77.9107725788901,69.31019255070396,65.46485547236888,66.0,86.85897435897436,54.159268910384114,1262.5725143445798,-0.4804850929084784,1.0204142212185037,0.06529647586496962
qwen3,14b,1e-06,0.02,200,6797.0,69.88054607508532,36.36363636363637,88.77937831690674,81.99561840270863,80.46789989118606,59.353774155854346,80.41624002092226,73.5,77.59740259740259,39.12701720513767,1217.166127267525,-0.024720859943133507,0.5138957529159258,0.17113972655106988
qwen3,14b,1e-06,0.02,400,13594.0,71.75767918088737,37.37373737373738,91.43290371493556,82.22465644293966,79.10772578890098,65.2905185822857,77.52363728241068,73.5,81.9078947368421,49.95493129978207,1265.8021238494905,0.1803808772208546,0.5759382177986746,0.32421991015824364
qwen3,14b,1e-06,0.02,600,20391.0,71.84300341296928,36.86868686868687,92.26686884003033,82.11511651065526,79.379760609358,66.24594034037608,77.27884236049239,73.06666666666666,79.03225806451613,50.51661961927481,1256.9156567953876,0.2121023651737049,0.4979008580889079,0.3160290898701424
qwen3,14b,1e-06,0.02,800,27188.0,72.01365187713311,36.36363636363637,91.12964366944657,82.00557657837084,79.10772578890098,66.5523898208101,78.26926998142707,70.6,83.7579617834395,49.27092792374688,1226.3249524754333,-0.026320324597970512,0.4054507725822993,0.13068734710394578
qwen3,14b,1e-06,0.02,1000,33985.0,72.01365187713311,35.35353535353536,90.82638362395754,82.20474009161521,78.99891186071817,66.90604390094754,79.39583638080295,71.06666666666666,80.76923076923077,48.74437577819852,1240.529234735695,-0.06888367017559288,0.4118739753150991,0.10593729182102239
qwen3,14b,1e-06,0.02,1200,40781.9,72.44027303754265,36.36363636363637,91.50871872630782,82.18482374029078,79.379760609358,66.8828853767099,78.19308324135515,70.06666666666666,85.25641025641025,46.88522207780884,1264.2989213207036,0.20498320344371881,0.6871838686872084,0.38032889989589685
qwen3,14b,1e-06,0.02,1400,47578.9,72.26962457337885,35.35353535353536,91.2054586808188,82.12507468631746,79.21653971708379,67.07109014050813,77.55361330159532,69.63333333333333,83.01282051282051,44.56348419817705,1257.7980108748277,0.005183540867747035,0.5221233969829018,0.19316167036416695
qwen3,14b,1e-06,0.02,1600,54375.9,72.26962457337885,35.858585858585855,90.67475360121304,82.22465644293966,79.16213275299239,67.05634720562453,77.41747452315413,68.43333333333334,80.76923076923077,45.97801622105568,1250.565599527844,0.009377454374683625,0.3169500262366616,0.1212220259608574
qwen3,14b,1e-06,0.02,1800,61172.9,72.26962457337885,35.35353535353536,90.97801364670204,82.16490738896634,79.379760609358,67.11047359705937,76.4570229214041,68.43333333333334,80.64516129032258,45.23014305404689,1248.6043046496836,0.007247954158847936,0.18302894782833984,0.07116831549320862
qwen3,14b,1e-06,0.02,2000,67969.9,72.18430034129693,35.35353535353536,90.44730856709629,82.11511651065526,79.10772578890098,67.08703422598845,77.4911678790055,68.43333333333334,81.16883116883116,45.61144717551956,1243.3294231294915,-0.10169263640839522,0.30516408880363505,0.04625526366870669
qwen3,14b,1e-06,0.02,2031,69023.4,72.52559726962457,35.35353535353536,90.97801364670204,82.15494921330412,79.21653971708379,67.08203041086689,86.88712615859254,69.1,85.19736842105263,48.57179869862874,1257.2954765514808,0.16136934878955003,0.7823502871813917,0.3871805991138561
qwen3,14b,1e-06,0.04,200,6750.5,69.6245733788396,36.86868686868687,88.855193328279,81.58733320055765,80.46789989118606,58.47064279728723,79.21099349725395,65.16666666666666,77.09677419354838,32.58805604998411,1188.117010416621,-0.10523036223504999,0.004887317566079479,-0.06518756958009382
qwen3,14b,1e-06,0.04,400,13501.0,71.160409556314,37.87878787878788,90.44730856709629,81.81637124078868,79.76060935799782,63.260427254218285,78.9849266612588,69.19999999999999,84.0909090909091,42.00328799171308,1208.442229187678,0.036172810436859985,0.015142443558310015,0.02852540429920545
qwen3,14b,1e-06,0.04,600,20251.5,72.18430034129693,37.37373737373738,90.5989385898408,81.97570205138419,79.65179542981502,64.12944149786046,78.37293935646308,69.19999999999999,87.01298701298701,41.15565047872416,1232.0355183743352,0.07345435129864232,0.24656891990339053,0.13640510351855076
qwen3,14b,1e-06,0.04,800,27002.0,71.9283276450512,37.37373737373738,91.28127369219104,81.73670583549094,79.32535364526659,64.51038918889807,79.60816189931603,67.8,83.22580645161291,40.374820666172354,1226.1139931620276,-0.004167768997893657,-0.025526686785080507,-0.01193464819323433
qwen3,14b,1e-06,0.04,1000,33752.6,72.01365187713311,35.858585858585855,90.67475360121304,81.94582752439753,79.32535364526659,64.59179632799045,78.02447505950877,66.8,83.44370860927152,40.20954854552146,1225.8938318391106,-0.17643026995361294,0.053501204704450224,-0.09281882462340817
qwen3,14b,1e-06,0.04,1200,40503.1,72.18430034129693,36.86868686868687,91.0538286580743,81.876120294762,79.379760609358,64.39676557753697,78.31298731809378,66.9,81.25,40.86059850129326,1216.6528419582992,-0.020610192905137818,-0.3656121091341663,-0.1460654351702391
qwen3,14b,1e-06,0.04,1400,47253.6,72.09897610921502,36.86868686868687,91.3570887035633,81.84624576777534,79.32535364526659,64.59704554132975,77.15644489953324,66.9,80.0,39.09228260735397,1223.7842657184342,-0.059386246618439865,-0.3144542903985524,-0.15213826253848078
qwen3,14b,1e-06,0.04,1600,54004.1,72.09897610921502,35.858585858585855,91.73616376042456,81.8263294164509,79.59738846572361,64.5442681408863,77.73346941670324,65.26666666666665,83.33333333333334,41.29757669255973,1208.2362752152185,-0.05784696684537273,-0.22137518426461902,-0.11731177317964411
qwen3,14b,1e-06,0.04,1800,60754.6,72.26962457337885,35.858585858585855,90.82638362395754,81.91595299741088,79.32535364526659,64.50572573254286,78.13063781876532,68.13333333333333,80.96774193548387,38.4770231513399,1208.0431471090055,-0.13885219921852038,-0.3560307924059041,-0.21782623310484173
qwen3,14b,1e-06,0.04,2000,67505.1,72.01365187713311,35.858585858585855,91.43290371493556,81.88607847042422,79.65179542981502,64.59551040388355,77.35502910056428,63.9,77.70700636942675,38.870907185093536,1218.637964828098,-0.04172152816926024,-0.5968812207219428,-0.24359778000659935
qwen3,14b,1e-06,0.04,2031,68551.4,72.26962457337885,36.86868686868687,91.50871872630782,81.83628759211312,79.4341675734494,64.50238359652126,87.67647619427564,64.03333333333333,80.26315789473685,39.53769698804297,1203.9275903468665,0.16114901532828999,-0.5359625231315404,-0.09234608956619379
qwen3,14b,2e-06,0.01,200,6789.4,72.01365187713311,36.86868686868687,91.96360879454132,82.23461461860188,78.67247007616976,66.43039182176216,77.7472107341853,77.06666666666666,85.80645161290322,57.49368348683701,1285.070205070861,0.4479831448751283,1.4228115891244724,0.8024662155112534
qwen3,14b,2e-06,0.01,400,13578.9,73.89078498293516,33.33333333333333,89.08263836239576,82.43377813184625,77.25788900979326,69.29147333210743,78.06819239617549,69.73333333333332,86.53846153846155,53.98290326213133,1270.087344116503,-0.18414429294800402,0.6704337752635413,0.12661136821983066
qwen3,14b,2e-06,0.01,600,20368.3,74.31740614334471,33.83838383838384,91.96360879454132,82.56323441545509,77.25788900979326,70.01374074099532,73.64060692296441,69.73333333333332,82.37179487179486,52.89929282571688,1249.434991008488,0.026141792581441243,0.5024654756403223,0.1993504046028525
qwen3,14b,2e-06,0.01,800,27157.8,74.82935153583618,36.36363636363637,91.3570887035633,82.8420633339972,77.52992383025027,70.65063294323011,73.66808955792851,69.73333333333332,80.1948051948052,50.669420469630936,1215.6925561192666,0.2659281007199665,0.13462327906235422,0.21818089284447115
qwen3,14b,2e-06,0.01,1000,33947.2,74.57337883959045,35.858585858585855,91.96360879454132,82.69269069906393,77.6931447225245,70.48300684990477,72.60646196536301,61.2,81.29032258064515,50.89840363629708,1202.4700127479923,0.18887337944311436,-0.07936630695862637,0.09133167529702683
qwen3,14b,2e-06,0.01,1200,40736.7,74.74402730375427,34.84848484848485,91.58453373768006,82.81218880701056,78.0739934711643,70.28313232835205,69.10436530627624,66.16666666666666,76.92307692307693,50.50018176227451,1243.5117842551874,0.16077288319800737,-0.1341912736404717,0.0535131898021968
qwen3,14b,2e-06,0.01,1400,47526.1,74.74402730375427,34.84848484848485,91.66034874905232,82.86197968532166,77.9651795429815,70.8449248067157,70.02359295558009,66.16666666666666,74.19354838709677,50.28991638814758,1213.8881935038094,0.24873729392443153,-0.4190658988144997,0.005899769292092894
qwen3,14b,2e-06,0.01,1600,54315.6,74.82935153583618,34.84848484848485,90.67475360121304,82.8420633339972,78.29162132752992,70.61630323145096,68.88328523872215,59.16666666666666,69.35483870967742,50.53089919935866,1189.6384112347437,0.19512626030294683,-0.9149326961564686,-0.2085315420459315
qwen3,14b,2e-06,0.01,1800,61105.0,74.9146757679181,35.35353535353536,89.46171341925702,82.82214698267278,77.85636561479869,70.85710803695494,65.9607064810259,55.03333333333333,71.20253164556962,51.054221580327805,1137.1801624554987,-0.0673039647234542,-1.4718661083112008,-0.5780538351189984
qwen3,14b,2e-06,0.01,2000,67894.5,75.0853242320819,34.34343434343434,90.44730856709629,82.79227245568612,78.23721436343853,70.90715349968266,66.8936754478118,58.56666666666666,73.07692307692307,51.552592943994654,1208.780808581004,0.09035805050132915,-0.6531382831771119,-0.18000425265446757
qwen3,14b,2e-06,0.01,2031,68946.8,74.9146757679181,34.34343434343434,90.29567854435176,82.80223063134834,78.45484221980414,70.92317904018803,56.70332495556235,58.73333333333333,75.79617834394905,51.24122188933858,1183.7974966730744,0.03221446993580189,-0.6729339221716317,-0.22420312719417398
qwen3,14b,2e-06,0.02,200,6745.7,71.67235494880546,37.37373737373738,91.12964366944657,82.27444732125075,79.4341675734494,65.07310730637204,78.32922201979636,71.8,84.0909090909091,51.98967999931552,1262.9352056165956,0.5843484625137665,1.027733829389128,0.745579505013898
qwen3,14b,2e-06,0.02,400,13491.5,72.6962457337884,33.83838383838384,90.14404852160727,82.24457279426409,78.67247007616976,67.57260485247352,77.80965615677515,69.06666666666666,83.87096774193549,50.08925164527267,1242.2185997055155,-0.09483419171024164,0.3439900791251647,0.06473827041172431
qwen3,14b,2e-06,0.02,600,20237.2,73.29351535836177,34.84848484848485,89.53752843062927,82.34415455088627,78.67247007616976,68.4193126925267,77.35752248478481,65.63333333333333,80.12820512820514,45.43834613663522,1245.6029980393475,-0.04176249135549747,0.039977856360588246,-0.012038728549648124
qwen3,14b,2e-06,0.02,800,26983.0,73.46416382252559,34.84848484848485,89.61334344200151,82.39394542919737,78.40043525571274,68.85642121857839,77.50740258070807,66.73333333333333,82.35294117647058,45.76601130434384,1226.0379855399294,-0.1525907739732094,0.048386746219417756,-0.07950803935770862
qwen3,14b,2e-06,0.02,1000,33728.7,73.54948805460751,32.82828282828283,89.0068233510235,82.38398725353515,78.78128400435256,68.56411751804293,76.3808361813322,63.9,79.27631578947368,46.60377054465366,1230.129446368453,-0.32750812823025754,-0.0984337157399883,-0.24420834187015963
qwen3,14b,2e-06,0.02,1200,40474.5,73.63481228668942,33.33333333333333,89.84078847611828,82.44373630750846,78.78128400435256,68.23286510356101,76.39956426725534,65.03333333333333,82.37179487179486,47.77088780515002,1232.2870272552602,-0.1539712370025526,0.01353379416900273,-0.09306031657653246
qwen3,14b,2e-06,0.02,1400,47220.2,73.20819112627987,32.82828282828283,90.44730856709629,82.36407090221071,79.05331882480957,68.391300898556,75.61896878061323,63.7,81.04575163398692,45.613600902051054,1215.7483018399628,-0.11911820926511642,-0.20046484128961556,-0.14869880272857067
qwen3,14b,2e-06,0.02,1600,53966.0,73.63481228668942,33.33333333333333,90.97801364670204,82.41386178052181,78.89009793253537,68.46186750167581,74.31254626612942,64.1,83.11688311688312,47.34954527727072,1232.7921500882226,-0.021900433906838664,0.15524248453170414,0.042515172798086004
qwen3,14b,2e-06,0.02,1800,60711.7,73.72013651877133,33.83838383838384,91.50871872630782,82.54331806413066,79.05331882480957,68.38918222850016,76.13853464363444,66.13333333333333,82.25806451612904,47.41936913547752,1237.0890391194291,0.18390117473921844,0.2206052272737299,0.19724810293358622
qwen3,14b,2e-06,0.02,2000,67457.5,73.72013651877133,33.33333333333333,91.12964366944657,82.5234017128062,78.89009793253537,68.27193096130443,75.95369176008546,63.8,81.75675675675676,46.47418619524632,1226.0805399985245,0.05042734697192619,0.03707072387312204,0.04557039311781559
qwen3,14b,2e-06,0.02,2031,68503.0,73.63481228668942,32.323232323232325,91.28127369219104,82.40390360485958,78.99891186071817,68.24810686483707,87.43417465657788,63.56666666666666,81.4935064935065,43.9328190192256,1218.9296153046805,0.14730802366987653,-0.18003903510394995,0.02827272957030327
qwen3,14b,2e-06,0.04,200,6766.9,71.33105802047781,36.86868686868687,89.91660348749052,82.0354511053575,79.86942328618063,62.66031314413071,78.98243327703825,67.06666666666666,84.31372549019608,41.63881561658666,1232.1369250945113,0.29231550557511443,0.5729346715434154,0.39435883865449656
qwen3,14b,2e-06,0.04,400,13533.7,71.75767918088737,36.36363636363637,92.26686884003033,82.07528380800638,79.379760609358,65.6170599362369,78.08442709787809,68.73333333333332,84.19354838709677,45.29769339644826,1228.2209002297473,0.18800407546761555,0.166085493050222,0.18003368186129062
qwen3,14b,2e-06,0.04,600,20300.6,72.44027303754265,35.858585858585855,91.81197877179682,82.29436367257519,79.27094668117519,66.2108515531398,77.62730665744668,62.6,78.57142857142857,40.32611219742387,1220.2914210552792,0.19609962144337384,-0.4112389210213445,-0.024750757634705557
qwen3,14b,2e-06,0.04,800,27067.5,72.44027303754265,36.86868686868687,91.28127369219104,82.0852419836686,79.59738846572361,66.30475037021812,77.5186505139696,62.1,84.0909090909091,39.82303386357054,1186.5642071291136,0.16508650882770035,-0.4767856005870653,-0.06832153095948716
qwen3,14b,2e-06,0.04,1000,33834.4,72.61092150170649,34.34343434343434,91.58453373768006,82.18482374029078,79.5429815016322,66.20627776427727,75.93745705838286,62.43333333333333,83.44155844155844,40.41979349387142,1176.2989837742546,-0.016331928415298198,-0.40423385457804506,-0.1573871742926607
qwen3,14b,2e-06,0.04,1200,40601.2,72.52559726962457,34.84848484848485,91.3570887035633,82.12507468631746,79.5429815016322,65.78686009544694,74.72096260145304,63.26666666666666,83.00653594771242,41.315019693686594,1220.5164955607358,-0.050764978076048246,-0.3824674455064418,-0.1713840571416459
qwen3,14b,2e-06,0.04,1400,47368.1,72.61092150170649,33.33333333333333,92.03942380591356,82.06532563234416,79.59738846572361,65.82782994985563,74.85710137989423,61.633333333333326,80.06535947712419,36.30786925522215,1206.410518523203,-0.07046985982762334,-0.8177902648783741,-0.3422227343915327
qwen3,14b,2e-06,0.04,1600,54135.0,72.44027303754265,33.83838383838384,92.19105382865808,82.194781915953,79.70620239390642,65.85017242461102,74.522378400422,61.133333333333326,79.08496732026144,38.35367401609003,1218.269051824103,-0.002506808721520299,-0.6739950308815167,-0.2466843440524281
qwen3,14b,2e-06,0.04,1800,60901.9,72.7815699658703,35.35353535353536,91.66034874905232,82.06532563234416,79.4341675734494,65.86706681120258,75.02570956174064,62.16666666666666,83.88157894736842,38.48376522174652,1210.7389630137332,0.03124801397524433,-0.4076983149883515,-0.12836883292060872
qwen3,14b,2e-06,0.04,2000,67668.7,72.44027303754265,35.858585858585855,91.50871872630782,82.04540928101972,79.27094668117519,65.80753088336083,74.66101056308372,64.53333333333333,80.13245033112582,37.99413867992141,1194.3143852701498,-0.024383579902023507,-0.6308297851017931,-0.24490947270193972
qwen3,14b,2e-06,0.04,2031,68717.6,72.18430034129693,34.84848484848485,91.12964366944657,82.13503286197968,79.32535364526659,65.77956566709031,87.26556647473149,62.0,80.13245033112582,38.69315616639592,1205.6405181466396,0.061662523048552645,-0.6619317663626287,-0.20146267310096785
qwen3,14b,4e-06,0.01,200,6759.6,74.06143344709898,36.36363636363637,90.5989385898408,82.25453096992631,77.14907508161045,69.22838828686973,79.03363076636658,70.76666666666667,86.45161290322581,53.84435021214591,1268.067294605859,0.32143343625988685,1.1053587314003424,0.6064971799473252
qwen3,14b,4e-06,0.01,400,13519.1,73.97610921501706,31.818181818181817,91.2054586808188,83.04122684724159,76.93144722524482,70.14576076566854,77.99449904032411,66.73333333333333,83.55263157894737,52.67775550564079,1234.3726568238603,0.026486692184448355,0.2595135553942762,0.11122373335165849
qwen3,14b,4e-06,0.01,600,20278.7,74.48805460750853,31.313131313131315,89.61334344200151,83.09101772555267,77.80195865070729,70.34960407528463,70.54066543438078,61.0,78.38709677419354,47.87182944137378,1181.4106955997036,-0.187522646363953,-0.5004758884627392,-0.30132382530896606
qwen3,14b,4e-06,0.01,800,27038.3,74.14675767918088,32.82828282828283,90.06823351023503,83.11093407687711,77.9107725788901,70.56170889923486,78.1281444345448,56.96666666666666,85.57692307692307,49.77166125923343,1206.8047015724949,-0.0019578852729851904,-0.15922869721349486,-0.05914727143317053
qwen3,14b,4e-06,0.01,1000,33797.8,74.65870307167235,34.34343434343434,90.21986353297952,83.39972117108145,78.23721436343853,69.37180742207988,75.02570956174061,52.4,75.64102564102564,48.35844724158959,1161.0533655857998,0.22266934361932367,-1.1415767119915197,-0.27342013114825575
qwen3,14b,4e-06,0.01,1200,40557.4,74.74402730375427,33.33333333333333,88.77937831690674,83.38976299541923,78.29162132752992,68.73573101465561,73.68183087541057,60.66666666666666,79.73856209150327,51.04786460285587,1166.3530386661707,-0.0101540884630374,-0.7535703649361779,-0.28048727990781575
qwen3,14b,4e-06,0.01,1400,47316.9,74.40273037542661,34.34343434343434,89.31008339651251,83.23043218482374,79.4341675734494,69.83003721221456,70.57939600260642,58.73333333333333,76.92307692307693,47.73488059007879,1176.0833293861713,0.33696372004190145,-0.9757743254628322,-0.14039556923254715
qwen3,14b,4e-06,0.01,1600,54076.5,74.74402730375427,32.82828282828283,90.5989385898408,83.2105158334993,78.89009793253537,70.03625986161886,68.70969028843469,56.2,68.70967741935485,49.9373313919572,1141.4307586107257,0.24423438414944623,-1.4636768061201735,-0.37682423049405184
qwen3,14b,4e-06,0.01,1800,60836.1,75.17064846416382,32.82828282828283,89.68915845337376,83.34993029277037,78.99891186071817,70.14244841111764,69.86124593855415,58.3,76.45161290322581,49.92646995059295,1137.8352986626408,0.24328985447230145,-1.011009844225349,-0.21281912687229873
qwen3,14b,4e-06,0.01,2000,67595.6,74.74402730375427,33.83838383838384,88.77937831690674,83.2105158334993,79.21653971708379,70.10354664963225,70.27714242653936,58.29999999999999,69.93464052287581,48.24214290458097,1137.4225018012862,0.24583011523445406,-1.5241005849592337,-0.3977810484723415
qwen3,14b,4e-06,0.01,2031,68643.4,74.74402730375427,33.33333333333333,89.15845337376801,83.22047400916152,79.05331882480957,70.25470256240713,67.54311892445378,56.96666666666667,70.19867549668875,49.44181710672655,1146.996579103214,0.20490780438310388,-1.4325105844078219,-0.3905170642681419
qwen3,14b,4e-06,0.02,200,6763.9,72.61092150170649,37.37373737373738,91.43290371493556,82.13503286197968,78.23721436343853,68.20614091159041,78.72389703763791,72.9,83.55263157894737,50.02651444056646,1262.8113881719007,0.5770880291413428,1.012667974965735,0.7354807367138492
qwen3,14b,4e-06,0.02,400,13527.7,73.03754266211604,34.34343434343434,91.81197877179682,82.5234017128062,78.0739934711643,69.10138421804976,77.67351737833394,64.36666666666666,81.93548387096774,47.475786850881015,1253.2495135712395,0.1572504278983343,0.08416506285202482,0.13067393151785814
qwen3,14b,4e-06,0.02,600,20291.6,73.29351535836177,31.313131313131315,90.5989385898408,82.73252340171281,78.45484221980414,69.35595460952572,72.28797368759336,63.6,81.4935064935065,43.98424766823857,1214.3353953083897,-0.20289554177896882,-0.2033728181637263,-0.20306909682797156
qwen3,14b,4e-06,0.02,800,27055.5,73.72013651877133,31.818181818181817,91.58453373768006,82.97151961760606,78.99891186071817,69.43575238209642,76.6693484399172,59.83333333333333,77.12418300653596,40.37266262694848,1191.380464298804,0.13027888767287496,-0.9382949370242326,-0.2582934122169823
qwen3,14b,4e-06,0.02,1000,33819.3,73.29351535836177,33.83838383838384,90.97801364670204,83.04122684724159,79.5429815016322,68.65448364377991,73.4282814044513,58.66666666666666,76.79738562091504,38.141953993838754,1170.6275051553507,0.22773427929590065,-1.1204888485610576,-0.26252867628844784
qwen3,14b,4e-06,0.02,1200,40583.2,73.37883959044369,33.33333333333333,88.55193328279,83.00139414459271,79.76060935799782,67.44698549412924,76.91164997761494,58.766666666666666,80.3225806451613,41.51820755170908,1210.246608380548,0.03596745603667083,-0.8839717273768735,-0.2985558833864362
qwen3,14b,4e-06,0.02,1400,47347.1,72.6962457337884,34.34343434343434,89.68915845337376,82.9416450906194,79.76060935799782,68.36550720390674,76.92539129509701,59.2,76.79738562091504,40.96604304695355,1204.6550891575564,0.24604769144233588,-1.0162167171197654,-0.21295754803479186
qwen3,14b,4e-06,0.02,1600,54110.9,73.12286689419795,34.34343434343434,90.5989385898408,83.02131049591715,79.97823721436343,68.30604536681828,74.21264467169333,60.69999999999999,79.80132450331125,41.51894138305647,1200.669154079235,0.40459393913662295,-0.6514702733894577,0.02057058912713907
qwen3,14b,4e-06,0.02,1800,60874.8,73.20819112627987,35.858585858585855,90.44730856709629,82.96156144194383,79.81501632208922,68.63984238116619,74.0053059216213,59.99999999999999,81.73076923076923,42.45768565338158,1203.0207913039526,0.4649961216005714,-0.5195519870778162,0.10697862753570316
qwen3,14b,4e-06,0.02,2000,67638.7,73.12286689419795,34.34343434343434,90.9021986353298,82.95160326628161,80.08705114254624,68.51859500783797,73.95660181651351,57.39999999999999,81.04575163398692,41.45652380929009,1210.9127160298924,0.4488243614173749,-0.6366112837174975,0.05412049045923947
qwen3,14b,4e-06,0.02,2031,68687.1,72.7815699658703,33.33333333333333,91.3570887035633,82.92172873929496,80.08705114254624,68.49500756948329,85.45331941470855,57.8,82.89473684210526,41.65865224814734,1200.205011191692,0.5448181230161488,-0.6080629655754397,0.12558863625557118
qwen3,14b,4e-06,0.04,200,6752.6,72.01365187713311,36.86868686868687,91.96360879454132,82.10515833499304,79.16213275299239,65.83854939314662,77.48867449478495,70.16666666666666,84.19354838709677,41.34468122376727,1208.473668784873,0.46364912309964207,0.574796120394528,0.5040662130250552
qwen3,14b,4e-06,0.04,400,13505.2,72.35494880546075,34.34343434343434,89.08263836239576,82.32423819956183,79.10772578890098,68.15405003572745,76.56318568066065,63.0,82.35294117647058,40.890709261611306,1210.448721480962,-0.10995111973876281,-0.30925359403744246,-0.18242474675646447
qwen3,14b,4e-06,0.04,600,20257.8,72.7815699658703,34.84848484848485,90.97801364670204,82.55327623979286,79.05331882480957,68.51860576393774,76.77800458339428,62.53333333333333,83.22580645161291,42.062341424054125,1206.152476253022,0.17213184153234926,-0.2796132307293885,0.007860906164444625
qwen3,14b,4e-06,0.04,800,27010.4,72.44027303754265,33.33333333333333,91.2054586808188,82.67277434773949,78.94450489662677,68.01165122734993,77.58358932077998,59.66666666666666,80.76923076923077,38.55900002855528,1192.37195918634,-0.036376027217706546,-0.7792496898836,-0.30651190455075866
qwen3,14b,4e-06,0.04,1000,33763.0,72.86689419795222,32.323232323232325,91.43290371493556,82.90181238797052,78.99891186071817,67.51792411017776,77.61356533996462,58.39999999999999,82.25806451612904,35.87787965610731,1201.0516408646113,0.017502868268691234,-0.6451022193633219,-0.22344443632476807
qwen3,14b,4e-06,0.04,1200,40515.6,72.61092150170649,34.34343434343434,90.06823351023503,82.65285799641505,79.379760609358,67.40524286733782,78.2118113272783,61.53333333333333,82.33333333333334,37.26224906285251,1203.997904085712,0.052066417551422293,-0.8088466779565028,-0.260992889906005
qwen3,14b,4e-06,0.04,1400,47268.2,72.35494880546075,31.313131313131315,90.52312357846851,82.30432184823741,79.4341675734494,67.38222137101974,76.91663674605603,62.43333333333333,79.6774193548387,35.00014110764524,1174.4415785097449,-0.27184470976047,-1.096738768415778,-0.5718061856351274
qwen3,14b,4e-06,0.04,1600,54020.8,72.09897610921502,31.313131313131315,86.8081880212282,82.30432184823741,79.5429815016322,67.60701317523589,77.67850414677501,61.33333333333333,79.6774193548387,38.09176107337787,1214.3065056907333,-0.5919929983123656,-0.6764788588494834,-0.6227151294167721
qwen3,14b,4e-06,0.04,1800,60773.4,72.6962457337884,32.323232323232325,89.68915845337376,82.38398725353515,79.379760609358,67.43353327544277,76.90040204435343,58.86666666666666,80.71895424836602,37.48281678700261,1204.352456920422,-0.26141840829195895,-0.8570750846466657,-0.47802083605730683
