family,size,dataset,lr,beta,dpo_step,elapsed_time_sec,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO,Z-Static,Z-Dynamic,Z-All,Z-Macro
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.02,288,1992.0,45.73378839590443,32.82828282828283,36.69446550416983,53.485361481776536,69.0968443960827,43.065529366456964,56.37613753728995,52.3,53.64238410596026,1.267124035312735,644.422535643621,-0.5854375766038535,-0.8491945112656464,-0.681349189208142,-0.7173160439347499
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.02,336,2324.0,45.90443686006826,31.818181818181817,37.07354056103108,53.43557060346544,69.36887921653971,43.125582352784065,57.05683142949596,49.9,55.47945205479452,1.3948800813518691,577.7652800788347,-0.21958609900309975,-1.2921792381953703,-0.609619967800289,-0.755882668599235
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.02,384,2656.0,46.075085324232084,32.82828282828283,37.07354056103108,53.55506871141207,69.64091403699673,43.069768517628866,57.897378954507374,49.266666666666666,54.729729729729726,1.612456088081814,598.1046332053741,0.5123391391690595,-1.0609497325033268,-0.05976590507544459,-0.27430529666713366
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.02,432,2988.0,45.73378839590443,32.82828282828283,37.37680060652009,53.505277833100976,69.36887921653971,43.07096337998668,56.12884923115112,49.233333333333334,56.774193548387096,1.8996879504686444,620.1750603667894,-0.3090726336840386,-0.7904296240864268,-0.4841115392849071,-0.5497511288852327
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.02,478,3306.2,46.160409556313994,31.818181818181817,37.30098559514784,53.455486954789876,69.31447225244831,43.103028499774176,57.927354973692026,50.06666666666666,55.26315789473685,1.7637536021583264,603.3272317328433,-0.03683873988403552,-0.7957959685023492,-0.31282318665433145,-0.4163173541931924
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.04,48,328.2,45.648464163822524,32.82828282828283,37.6800606520091,53.59490141406095,69.58650707290533,43.1078187519257,58.22462178131801,50.599999999999994,53.64238410596026,1.86307966068138,629.24762158336,0.46752805016767157,0.4549980293395454,0.46297167895744384,0.4612630397536085
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.04,96,656.3,45.90443686006826,32.82828282828283,37.30098559514784,53.55506871141207,69.2056583242655,42.9084768029517,57.176735506234564,53.36666666666666,52.348993288590606,1.929092077791924,576.7109721258696,-0.22875477401014185,-0.6111388043172823,-0.36780351230364744,-0.4199467891637121
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.04,144,984.5,46.075085324232084,32.82828282828283,38.43821076573162,53.485361481776536,69.0424374319913,43.177716994192615,57.366565158224624,50.46666666666667,51.006711409395976,1.903331429054204,604.5596016771376,-0.010486115217202361,-0.7755786832537546,-0.28870159450322136,-0.39303239923547845
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.04,192,1312.6,45.90443686006826,31.818181818181817,38.210765731614856,53.455486954789876,69.36887921653971,42.96474197106435,56.87697531438805,51.166666666666664,58.70967741935483,1.853494527025094,590.6346758803397,-0.15445420358341333,-0.5911145729618655,-0.3132397924483051,-0.37278438827263943
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.04,240,1640.8,46.2457337883959,31.313131313131315,38.05913570887036,53.38577972515435,69.26006528835691,43.05215950591788,56.66215641165441,47.06666666666666,55.960264900662246,1.8747305301728248,602.6221619301324,-0.2823702376146308,-1.3190080607801868,-0.6593294460384694,-0.8006891491974089
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.04,288,1968.9,45.90443686006826,33.33333333333333,37.60424564063685,53.535152360087636,69.26006528835691,43.10404547590047,58.882819807000985,50.733333333333334,59.66666666666667,1.2832095547742604,638.3598567547334,0.2519557128204686,-0.7086393053101744,-0.09735156649976523,-0.2283417962448529
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.04,336,2297.1,45.81911262798635,31.818181818181817,37.831690674753595,53.3559051981677,69.42328618063112,43.11626476920199,56.95565543868047,50.766666666666666,55.4054054054054,1.444420002208714,598.7105778884246,-0.24911337869172653,-0.9425966694854552,-0.5012891207985369,-0.5958550240885908
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.04,384,2625.3,45.989761092150175,32.323232323232325,37.75587566338135,53.495319657438756,69.26006528835691,43.11804702623074,59.17133206558598,49.63333333333333,52.25806451612903,1.5743071807606073,610.928239127531,0.29508741146386125,-1.0343077968158974,-0.18832902791059647,-0.369610192676018
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.04,432,2953.4,45.73378839590443,32.82828282828283,37.14935557240334,53.485361481776536,69.1512513601741,43.082691745914396,58.20212591479497,49.699999999999996,60.59602649006622,1.4547547841782704,612.1866930604613,-0.053013706509486856,-1.0304541220609726,-0.4084465848918454,-0.5417339142852298
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.04,478,3267.9,45.81911262798635,33.33333333333333,37.831690674753595,53.64469229237204,69.1512513601741,43.16230605949482,57.74749885858411,51.33333333333333,56.622516556291394,1.9198079122837024,622.9677980780428,0.09612868128953964,-0.3612803598122236,-0.07020187911110155,-0.13257583926134198
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.01,48,327.9,45.73378839590443,32.323232323232325,38.36239575435936,53.535152360087636,69.31447225244831,43.12240110530523,55.731680829089036,51.99999999999999,49.333333333333336,1.4751947416383235,604.6880089391576,-0.16409521559568088,-0.5608584780948933,-0.30837276559539445,-0.3624768468452871
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.01,96,655.9,46.075085324232084,32.82828282828283,37.45261561789234,53.4654451304521,69.2056583242655,43.144472006031656,58.82286776863167,51.133333333333326,54.69798657718121,1.6392953042610543,602.5716751914827,0.38827517324515,-0.6328026984067167,0.016974129008107595,-0.12226376258078334
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.01,144,983.8,46.075085324232084,31.313131313131315,37.30098559514784,53.55506871141207,69.2056583242655,43.103024108326125,57.05433804527543,51.33333333333333,59.60264900662252,1.9235613151433957,598.8278055284643,-0.4601145588565615,-0.3124059646716042,-0.40640234278930426,-0.38626026176408285
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.01,192,1311.7,45.81911262798635,30.808080808080806,36.61865049279757,53.60485958972316,69.26006528835691,42.91842658239757,58.26457133738481,52.599999999999994,59.66666666666667,1.7865840446043848,599.2036647563873,-0.3311775652506664,-0.43149199476813394,-0.36765553962065456,-0.38133478000940013
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.01,240,1639.7,45.989761092150175,32.323232323232325,36.08794541319181,53.51523600876319,69.42328618063112,43.284620806795864,57.089300832901145,54.99999999999999,64.90066225165563,1.7577812688744283,620.0926304801536,0.23859091117862877,-0.21976376264662845,0.07191648433308066,0.00941357426600016
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.01,288,1967.6,46.33105802047782,32.323232323232325,36.23957543593632,53.674566819358695,69.26006528835691,43.23875385481591,57.791216195250826,54.53333333333333,61.36363636363637,1.6901843818915585,617.0045752460285,0.37024353463753057,-0.28140109224317644,0.13328185213545532,0.04442122119717706
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.01,336,2295.5,46.075085324232084,31.313131313131315,35.10235026535254,53.61481776538538,69.26006528835691,43.166428252512304,57.73625092532259,53.666666666666664,59.93377483443708,1.993231027595728,621.3071772867551,-0.11893614653306737,0.04582027914445902,-0.05902471901396688,-0.03655793369430418
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.01,384,2623.5,46.160409556313994,30.808080808080806,34.495830174374525,53.65465046803426,69.2056583242655,43.234937615382904,57.62510139762497,53.56666666666666,61.0,2.0185736728344623,595.4849691183733,-0.22814857464589128,-0.2881821765566499,-0.2499789753407126,-0.2581653756012706
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.01,432,2951.4,45.90443686006826,32.82828282828283,34.950720242608035,53.59490141406095,69.0424374319913,43.14342328020067,57.01560747704978,56.36666666666666,61.3013698630137,1.8273086474070492,629.9077617590725,-0.31046363257211923,-0.17835868278307904,-0.26242546901246827,-0.24441115767759913
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.01,478,3265.7,46.075085324232084,31.818181818181817,35.17816527672479,53.74427404899422,68.98803046789989,43.181661212807555,57.62510139762497,56.5,62.091503267973856,1.8347601692107685,617.4361344774428,-0.2605626982066365,-0.01131666151368297,-0.16992777577283522,-0.13593967986015976
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.02,48,327.3,45.90443686006826,32.323232323232325,37.9833206974981,53.56502688707428,68.93362350380848,43.104374130773834,58.11596563784093,51.06666666666666,51.65562913907284,1.7274892017338204,636.1308091124057,0.08394232269148082,0.2960335589394186,0.16106640859982183,0.1899879408154497
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.02,96,654.7,45.90443686006826,30.808080808080806,36.69446550416983,53.5749850627365,69.2056583242655,43.150227251533984,56.49354822980801,52.33333333333333,57.71812080536913,1.1487812046327088,618.9329329586956,-0.3163399248916125,-0.4805025152591666,-0.3760354122979958,-0.39842122007538955
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.02,144,982.0,46.160409556313994,32.82828282828283,36.46702047005307,53.59490141406095,69.36887921653971,43.16127387530895,57.07306613119856,52.66666666666666,61.68831168831169,1.8061000982141384,640.648247190496,0.1460555860842295,0.11298616257791924,0.13403034117284396,0.12952087433107437
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.02,192,1309.3,46.33105802047782,31.818181818181817,36.23957543593632,53.55506871141207,69.1512513601741,43.067831663750624,55.960241049304734,53.36666666666666,61.51315789473685,1.7235678562631678,619.7609433854344,-0.20210858066938028,-0.15408822516113996,-0.18464663321183836,-0.17809840291526013
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.02,240,1636.7,45.989761092150175,31.818181818181817,36.16376042456406,53.634734116709815,69.47769314472254,43.10963130200309,57.204218141198695,55.8,58.16993464052288,1.8324717968454909,613.1705169034378,0.04893189063944143,-0.5636672391602991,-0.17383142928773695,-0.25736767426042884
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.02,288,1964.0,45.90443686006826,31.818181818181817,35.93631539044731,53.714399522007575,69.26006528835691,43.1678965409521,57.026855410311306,53.3,58.94039735099338,1.6409555717413458,668.6586498131261,-0.20005978796304666,-0.022285543867563706,-0.13541460829196197,-0.11117266591530518
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.02,336,2291.4,45.81911262798635,31.313131313131315,36.46702047005307,53.68452499502091,69.42328618063112,43.186468330526914,55.983955903668935,56.03333333333333,59.06040268456376,1.8498990478237751,606.4626494504712,-0.386046846537991,-0.13164954312612343,-0.29353873620640275,-0.25884819483205723
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.02,384,2618.7,46.075085324232084,31.818181818181817,35.55724033358605,53.59490141406095,69.36887921653971,43.15483519106551,57.396541177409276,54.06666666666666,63.26530612244898,1.5702364766048305,603.3641525449009,-0.041246333080163074,-0.37012232999125305,-0.16083760468419578,-0.20568433153570806
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.02,432,2946.0,46.2457337883959,31.818181818181817,36.08794541319181,53.624775941047595,69.36887921653971,43.16502839991332,56.99438600690612,55.06666666666666,61.40939597315436,1.8660046606717064,652.5109176576341,0.15850367657514886,-0.05027301251391429,0.08258488054276225,0.05411533203061728
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.02,478,3259.7,46.2457337883959,32.323232323232325,35.55724033358605,53.634734116709815,69.1512513601741,43.157843530240804,57.63884271510702,54.99999999999999,62.251655629139066,1.839615529504537,588.2973718979646,-0.033243837248046866,-0.3855271428206506,-0.1613468574562664,-0.20938549003434873
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.04,48,327.8,45.648464163822524,32.82828282828283,38.134950720242614,53.34594702250548,69.0968443960827,43.11629563357438,57.41028249489133,50.86666666666667,53.40136054421769,1.40037008679202,631.9020642028474,-0.32377269148381366,-0.04193947258240038,-0.2212878846105725,-0.18285608203310702
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.04,96,655.7,46.2457337883959,32.82828282828283,38.134950720242614,53.43557060346544,69.36887921653971,43.06323942323621,57.56265597503513,49.66666666666666,59.0,1.4772160247346393,621.2139154563295,0.5454054579447317,-0.44561027271140397,0.18503610134250054,0.04989759261666388
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.04,144,983.5,45.90443686006826,31.313131313131315,37.45261561789234,53.68452499502091,68.98803046789989,43.26291857348935,57.7400187059225,53.33333333333333,61.18421052631579,1.865372777517367,625.2066009913751,-0.09568108883591366,0.06630687424981305,-0.036776374986558495,-0.014687107293050304
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.04,192,1311.3,45.81911262798635,31.818181818181817,35.6330553449583,53.60485958972316,68.77040261153428,43.11403873039043,57.204218141198695,52.4,62.0,1.3782517104093268,636.4907463443648,-0.4633307964958813,-0.38420111013521707,-0.4345563650920034,-0.4237659533155492
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.04,240,1639.1,45.989761092150175,31.313131313131315,35.860500379075056,53.58494323839873,69.0968443960827,43.08675340773102,56.87198854594697,55.0,60.0,1.85412313364032,625.5435664924801,-0.5685953643211985,-0.27679979220955375,-0.4624878835533277,-0.42269757826537613
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.04,288,1967.0,46.160409556313994,31.818181818181817,36.54283548142532,53.5749850627365,68.98803046789989,43.06236548985501,57.595125378440315,55.733333333333334,61.66666666666667,1.7902693546300517,625.9992819871343,-0.3897668992123163,-0.027641058638463264,-0.25808477536727886,-0.20870397892538978
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.04,336,2294.8,46.160409556313994,32.323232323232325,37.225170583775586,53.68452499502091,69.2056583242655,43.16521567412485,57.317861053116836,55.93333333333333,60.333333333333336,1.095689790671914,633.4621077635857,0.16630467083099804,-0.1850169570266612,0.03855135161003105,-0.009356143097831587
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.04,384,2622.6,45.989761092150175,31.818181818181817,36.315390447308566,53.65465046803426,69.0968443960827,43.289012933226104,57.37781309148615,56.966666666666654,68.87417218543047,1.7943188247991415,591.6451756454762,-0.10845563002571221,0.07044900745213006,-0.04339939821558772,-0.019003311286791072
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.04,432,2950.4,46.075085324232084,31.818181818181817,36.01213040181956,53.72435769766979,69.2056583242655,43.19043101396672,56.55848703661839,55.133333333333326,59.863945578231295,1.6645083061062729,628.8283589357903,-0.06175708705273698,-0.4524104772571297,-0.2038128653088798,-0.2570837821549333
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.04,478,3264.6,46.2457337883959,32.82828282828283,36.61865049279757,53.634734116709815,69.2056583242655,43.188213711490434,56.34366813388476,54.56666666666666,61.58940397350994,1.2857661866103611,619.2564060994422,-0.009854766151623284,-0.5112360295456134,-0.1921752255676197,-0.26054539784861835
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.01,48,544.4,46.160409556313994,31.313131313131315,36.54283548142532,53.61481776538538,69.26006528835691,43.1479393706975,57.108028918824274,53.0,59.06040268456376,1.3041671438305396,604.5557239466297,-0.05825633378237934,0.3253028116978738,0.08121971911953088,0.13352323895774723
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.01,96,1088.7,45.90443686006826,30.808080808080806,34.495830174374525,53.69448317068313,69.2056583242655,43.02417033910386,58.64550503774429,56.23333333333333,64.09395973154362,2.4963692151778254,632.0774660162491,-0.30939961211224676,1.3710610800177814,0.30167700320776347,0.5308307339527674
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.01,144,1633.1,45.90443686006826,30.808080808080806,33.35860500379076,53.86377215694085,69.42328618063112,43.2821224214357,57.595125378440315,60.26666666666666,65.0,2.221390850879306,634.5360400285934,-0.011334869350422636,1.2525172865978185,0.44824773281257424,0.6205912086236979
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.01,192,2177.5,46.41638225255973,32.323232323232325,32.752084912812734,53.93347938657638,69.1512513601741,43.01894449276148,56.86323399690598,62.83333333333333,62.83783783783784,2.326419167766677,702.9276789108153,0.16978356713707574,1.7821590614517722,0.7561019287060563,0.975971314294424
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.01,240,2721.9,46.58703071672355,32.82828282828283,32.60045489006823,53.99322844054969,69.58650707290533,42.99767252157852,56.531004401654286,61.633333333333326,66.21621621621621,2.178761096475442,660.0002521816675,0.3839612789518966,1.5043874488099807,0.791388977082109,0.9441743638809386
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.01,288,3266.2,46.58703071672355,31.313131313131315,31.15996967399545,53.86377215694085,69.2056583242655,43.03229717066014,57.20543712903984,61.83333333333333,70.54794520547945,2.2736508628008187,639.8745413952845,-0.3848920008655124,1.2944359622240986,0.2257727129852552,0.45477198067929314
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.01,336,3810.6,46.92832764505119,33.33333333333333,32.069749810462476,53.99322844054969,69.36887921653971,43.00323042496769,56.854479447865,62.06666666666666,70.54794520547945,2.201684448160652,628.683195458549,0.21769374155116963,1.2170759957784931,0.5811054703611055,0.7173848686648314
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.01,384,4355.0,46.2457337883959,31.313131313131315,31.53904473085671,54.043019318860786,69.42328618063112,42.925449885231444,56.95814882290101,62.73333333333333,69.66666666666667,2.7110285917247827,645.389392308424,-0.3204106295051551,1.6416773544942462,0.3930759101309908,0.6606333624945455
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.01,432,4899.3,46.160409556313994,29.797979797979796,32.37300985595148,53.89364668392751,69.64091403699673,42.99305042521189,57.87238970376378,61.3,77.02702702702703,2.2838162338651165,710.0830536744435,-0.10790171846554254,1.733368788163554,0.5616511930359471,0.8127335348490057
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.01,478,5421.0,46.58703071672355,32.323232323232325,31.842304776345713,53.99322844054969,69.36887921653971,42.92461750899245,56.898196784531706,59.86666666666666,75.0,2.4337999145338687,681.3879803990955,-0.0014517924495869464,1.736224634505656,0.630430544625047,0.8673864210280345
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.02,48,326.8,45.81911262798635,31.818181818181817,36.770280515542076,53.5749850627365,69.53210010881394,43.126035189935294,57.595125378440315,51.53333333333333,53.289473684210535,1.6418929464034386,588.571423144492,-0.024408402586201583,-0.3249926290281465,-0.13371175765599974,-0.17470051580717405
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.02,96,653.5,46.075085324232084,30.303030303030305,36.01213040181956,53.69448317068313,69.2056583242655,43.076010607405244,59.14135604640131,56.33333333333333,65.38461538461539,1.9992556413249452,652.4786555980827,0.0692061780363339,1.3399159294805563,0.5312824512887784,0.7045610537584451
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.02,144,980.3,46.160409556313994,31.818181818181817,35.55724033358605,53.813981278629754,69.26006528835691,43.210806547647515,57.66632535007115,61.0,66.44736842105263,1.7810513591802737,670.0887875224131,0.27957009609050215,1.1416303493231086,0.5930465518114499,0.7106002227068053
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.02,192,1307.0,46.33105802047782,31.818181818181817,34.19257012888552,53.89364668392751,69.53210010881394,43.27482894341681,56.898196784531706,60.53333333333333,61.37931034482759,2.055786119060352,627.0622806517174,0.5935557007576409,0.6712477367555003,0.6218073502114079,0.6324017187565706
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.02,240,1633.8,46.41638225255973,31.313131313131315,34.34420015163002,53.90360485958973,69.36887921653971,43.23799208321239,56.6421539293519,60.33333333333333,65.64625850340136,2.181896205891055,638.4740095637744,0.16966650550527923,1.0565200543416267,0.49215870508213283,0.613093279923453
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.02,288,1960.5,46.2457337883959,31.818181818181817,34.040940106141015,53.93347938657638,69.36887921653971,43.283240450705,59.421113755945335,61.099999999999994,65.87837837837837,2.285676392283896,674.3335958410653,0.6516169757828983,1.3579412573146001,0.9084621690671536,1.0047791165487492
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.02,336,2287.3,46.160409556313994,31.818181818181817,34.420015163002276,54.003186616211906,69.26006528835691,43.19302409631595,57.60886669592238,60.733333333333334,70.58823529411765,2.5315837861414137,631.9173393765594,0.20621176558358176,1.3806403897712607,0.6332767198336469,0.7934260776774212
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.02,384,2614.0,46.2457337883959,31.818181818181817,34.34420015163002,53.96335391356304,69.2056583242655,43.25233823058676,56.46855897906444,58.13333333333333,66.21621621621621,2.3760735844181258,654.7110920770207,0.0659316058679152,1.0969326334044343,0.4408410704266494,0.5814321196361747
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.02,432,2940.8,46.41638225255973,31.818181818181817,34.874905231235786,53.94343756223859,69.0968443960827,43.3211225561079,57.399034561629804,61.133333333333326,66.31944444444444,2.0974169499860995,669.1877697112691,0.5010929462969769,0.8191783064773168,0.6167603499989187,0.6601356263871468
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.02,478,3253.9,46.41638225255973,30.303030303030305,34.040940106141015,53.92352121091416,69.47769314472254,43.28027031570577,58.06598713635377,63.26666666666666,67.56756756756756,2.120206174613793,633.2395513439299,0.4167917641042953,0.9154176734288011,0.5981102765859337,0.6661047187665482
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.04,48,322.3,45.81911262798635,32.323232323232325,37.30098559514784,53.455486954789876,69.0968443960827,43.18079910005687,57.497717168224746,53.4,56.00000000000001,1.6099732727840426,620.0598406814358,-0.06575796886956328,0.7285536729855033,0.22308262816864277,0.33139785205797
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.04,96,644.6,46.075085324232084,31.818181818181817,35.55724033358605,53.674566819358695,69.36887921653971,43.19995774729792,57.86989631954326,54.9,61.0,1.8097751501488155,653.6025610716918,0.4956257119497147,0.8074656868875385,0.6090220664725597,0.6515456994186266
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.04,144,966.9,46.41638225255973,32.323232323232325,36.46702047005307,53.813981278629754,69.36887921653971,43.28810956708903,56.689639046618524,58.0,62.925170068027214,1.6574325966186318,650.8142652013385,0.5386281551653913,0.43414653698475436,0.5006348394633415,0.48638734607507284
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.04,192,1289.2,45.989761092150175,31.818181818181817,35.6330553449583,53.804023102967534,69.47769314472254,43.3387590375032,57.82119221443548,56.53333333333333,65.43624161073825,2.013923394240996,640.156521655271,0.6658888973268626,0.7595838343951715,0.6999597835335204,0.7127363658610171
