family,size,lr,beta,dpo_step,elapsed_time_sec,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO,Z-Static,Z-Dynamic,Z-All
qwen3,0.6b,1e-06,0.04,1600,7866.0,46.41638225255973,32.323232323232325,43.59363153904473,53.75423222465644,69.36887921653971,43.326424529931465,32.600777049340195,49.93333333333333,61.66666666666667,1.01228347985093,614.0248290143434,-0.5763372240569327,-1.0392858520552204,-0.7446821796926737
qwen3,0.6b,1e-06,0.04,1800,8849.2,46.2457337883959,31.313131313131315,43.13874147081122,53.82393945429197,69.69532100108815,43.18141406852207,33.139070998284545,49.06666666666666,64.23841059602648,0.8890405543946193,628.4372475536622,-0.549974691213552,-0.9274311054000541,-0.6872315690995529
qwen3,0.6b,1e-06,0.04,2000,9832.4,46.33105802047782,31.818181818181817,42.00151630022744,53.64469229237204,69.74972796517955,43.24489720268516,33.16655363324867,50.33333333333333,61.564625850340136,1.3280091098801463,677.8009400902923,-0.5715559010249817,-0.36108001976622617,-0.4950192169308887
qwen3,0.6b,1e-06,0.04,2031,9984.8,46.2457337883959,32.323232323232325,42.60803639120546,53.804023102967534,69.58650707290533,43.223861510880205,56.81951666023928,49.36666666666666,62.08053691275168,1.0636267609167742,638.1027551142575,-0.16039440415533815,-1.1752321758535291,-0.5294263211364985
qwen3,0.6b,2e-06,0.01,200,982.8,45.81911262798635,31.818181818181817,41.39499620924943,53.674566819358695,69.31447225244831,43.08722411546732,32.785619932889176,49.5,67.66666666666666,1.1733027900518742,646.760611823215,-0.6570695260192851,0.12931500369440935,-0.37111151521430547
qwen3,0.6b,2e-06,0.01,400,1965.5,46.67235494880546,32.82828282828283,45.33737680060652,54.15255925114519,69.58650707290533,43.60001734636981,32.164878079052464,48.8,70.62937062937063,2.0617845228487206,624.9962117361185,-0.025037344037854323,-0.3532322611004148,-0.14438095024242178
qwen3,0.6b,2e-06,0.01,600,2948.3,47.01365187713311,30.303030303030305,45.640636846095525,54.26209918342959,69.64091403699673,44.08558906610148,35.37596909533372,49.4,66.66666666666666,2.059666178464033,642.6026296724809,0.0460695477760422,-0.18638816361771612,-0.03846052909441536
qwen3,0.6b,2e-06,0.01,800,3931.0,46.92832764505119,30.303030303030305,45.109931766489765,54.31189006174069,69.80413492927094,44.28780094454384,35.80560690080098,53.33333333333333,77.21088435374149,2.4088514609286698,656.607394654308,-0.1513464998655228,0.5872597668745226,0.11723759713085734
qwen3,0.6b,2e-06,0.01,1000,4913.8,46.84300341296928,29.7979797979798,45.56482183472328,54.49113722366062,69.64091403699673,44.498435038260745,35.71318545902649,51.03333333333333,71.72413793103448,2.5325595662012463,649.7134464888351,-0.12298844501758281,0.12016271404530127,-0.03456984172198859
qwen3,0.6b,2e-06,0.01,1200,5896.5,46.92832764505119,30.303030303030305,45.109931766489765,54.46126269667397,69.58650707290533,44.47971903521091,36.7673328989304,51.46666666666667,70.86330935251799,2.5307244144020578,671.2755275106272,-0.018801069974727445,0.40617777401385075,0.1357366914756646
qwen3,0.6b,2e-06,0.01,1400,6879.3,47.01365187713311,33.33333333333333,46.70204700530705,54.38159729137622,69.80413492927094,44.38800909454814,36.6062048697456,51.4,76.59574468085107,2.857771262240586,666.8163978749795,0.4395177242439644,0.8251653319523253,0.5797532179560956
qwen3,0.6b,2e-06,0.01,1600,7862.0,46.75767918088737,31.818181818181817,45.79226686884003,54.43138816968731,69.74972796517955,44.52255590726424,37.58665895379815,51.86666666666667,70.8904109589041,3.318959812316719,643.5243805983657,0.2226507516246343,0.5030557785022021,0.32461621594374984
qwen3,0.6b,2e-06,0.01,1800,8844.8,46.92832764505119,30.80808080808081,46.39878695981805,54.39155546703845,69.91294885745376,44.41324932100968,36.73735687974574,52.5,73.3108108108108,2.7294684848309383,632.2434456679366,0.20869046852693462,0.36389499384237634,0.26512847773254977
qwen3,0.6b,2e-06,0.01,2000,9827.5,46.67235494880546,31.313131313131315,45.56482183472328,54.47122087233619,69.74972796517955,44.49385342380191,35.16364357682061,50.06666666666666,69.23076923076923,3.249818447729204,636.676869439096,0.030273380107549628,-0.07146473946852194,-0.0067222997382945845
qwen3,0.6b,2e-06,0.01,2031,9979.8,46.67235494880546,31.818181818181817,45.41319181197877,54.44134634534953,69.96735582154517,44.433031565368566,51.48018369038595,52.49999999999999,76.01351351351352,2.713293975480722,655.4812647763208,0.20357267900662399,0.37549085259368,0.26608837849282624
qwen3,0.6b,2e-06,0.02,200,989.2,46.41638225255973,32.323232323232325,41.31918119787718,53.70444134634534,69.26006528835691,43.201687098261125,33.22024450679752,50.73333333333333,60.59602649006622,1.654086506007597,620.8505279336048,-0.3686858950555777,-0.13975954953880737,-0.28543995123129756
qwen3,0.6b,2e-06,0.02,400,1978.4,46.75767918088737,31.313131313131315,44.50341167551175,54.08285202150967,69.96735582154517,43.69085972486401,31.661546917733837,50.633333333333326,67.3469387755102,1.6421666313697718,657.8932779084896,-0.13042599170799657,0.03866691599240113,-0.06893766163512466
qwen3,0.6b,2e-06,0.02,600,2967.6,46.75767918088737,31.313131313131315,46.32297194844579,54.31189006174069,69.74972796517955,44.15856983567495,33.9746317548549,48.96666666666667,68.12080536912751,2.154578753287579,639.2727363426,0.24064566286845165,-0.1864494169364369,0.08533836112121945
qwen3,0.6b,2e-06,0.02,800,3956.8,46.84300341296928,31.818181818181817,45.94389689158454,54.26209918342959,69.85854189336234,44.29191483747601,37.04082944365396,50.03333333333333,70.2054794520548,1.9373170031376847,666.7954641542385,0.22076852064749347,0.04770385763437476,0.1578359159154503
qwen3,0.6b,2e-06,0.02,1000,4946.0,46.75767918088737,32.323232323232325,44.806671721000754,54.38159729137622,69.74972796517955,44.38253939951497,36.445076840560816,51.53333333333333,66.55172413793103,2.2752469657573595,652.9516266399484,0.11708778711755594,-0.2534666026614608,-0.01765926371117742
qwen3,0.6b,2e-06,0.02,1200,5935.1,47.098976109215016,29.29292929292929,46.17134192570128,54.36168094005178,69.53210010881394,44.329735678219215,35.99543655279104,52.16666666666666,70.6081081081081,1.9495313578156,662.2618280455497,-0.17615920959817766,0.26956922043234616,-0.014076144132532635
qwen3,0.6b,2e-06,0.02,1400,6924.3,47.01365187713311,29.7979797979798,46.85367702805156,54.31189006174069,69.64091403699673,44.46679116451838,34.95381144252805,49.23333333333333,68.27586206896552,1.856629796481502,672.603863324807,-0.10664102835454523,0.045788202539697676,-0.051212217120275065
qwen3,0.6b,2e-06,0.02,1600,7913.5,46.67235494880546,31.313131313131315,45.26156178923426,54.29197371041625,69.91294885745376,44.3291022058325,35.808100285021524,50.36666666666666,68.83561643835617,2.448643276586206,621.0470676420978,0.077360348275293,-0.1608105305835601,-0.009247244037017212
qwen3,0.6b,2e-06,0.02,1800,8902.7,46.92832764505119,31.313131313131315,45.48900682335103,54.29197371041625,69.26006528835691,44.36895393461704,35.7206656116881,49.4,68.24324324324324,2.2248194593692725,639.4819898078393,-0.13265239529858558,-0.2146224346868046,-0.16245968234884703
qwen3,0.6b,2e-06,0.02,2000,9891.9,47.01365187713311,32.323232323232325,44.88248673237301,54.31189006174069,69.74972796517955,44.36453305401161,36.04292167005767,51.56666666666666,69.93006993006993,2.1241820669326152,636.7650329212895,0.16279371287471295,-0.15742593480272093,0.04635020462837335
qwen3,0.6b,2e-06,0.02,2031,10045.2,46.67235494880546,29.29292929292929,46.01971190295679,54.28201553475404,69.80413492927094,44.42160621799143,51.493925007868015,53.03333333333333,71.37931034482759,1.9203776709385043,649.8674287392313,-0.24179071342668473,-0.06670920481588556,-0.17812471029548502
qwen3,0.6b,2e-06,0.04,200,982.4,46.160409556314,32.82828282828283,41.69825625473844,53.74427404899422,69.69532100108815,43.10437099728174,33.59120467027486,49.5,61.920529801324506,1.6463718845373707,597.6450989578154,-0.0334534276610106,-0.4968139176801125,-0.2019481513043204
qwen3,0.6b,2e-06,0.04,400,1964.8,46.2457337883959,32.323232323232325,43.21455648218348,54.02310296753635,69.53210010881394,43.54609111694271,32.515835760227304,50.49999999999999,67.11409395973155,1.5927794814776666,662.0638968929927,-0.4587315930260228,0.060251018910185805,-0.27001064323103785
qwen3,0.6b,2e-06,0.04,600,2947.2,46.58703071672355,30.80808080808081,43.59363153904473,54.13264289982075,69.74972796517955,43.98910588081564,35.05620642118468,48.96666666666667,67.68707482993197,2.133163003667831,646.8252900780828,-0.09601834962590099,-0.07404160835568704,-0.08802680734582317
qwen3,0.6b,2e-06,0.04,800,3929.5,46.67235494880546,32.323232323232325,45.26156178923426,54.07289384584744,69.58650707290533,44.21391537813084,34.47170175135308,51.7,69.72789115646259,2.588769253689613,682.5672814240667,-0.12395386815012184,0.4845712382375415,0.0973279887181194
qwen3,0.6b,2e-06,0.04,1000,4911.9,46.84300341296928,32.323232323232325,44.95830174374526,54.09281019717188,69.80413492927094,44.127832530578445,35.171123729482225,52.56666666666666,71.42857142857143,2.2035882401837266,691.2095015229544,0.0352487201577699,0.4824857220399619,0.1978803572058397
qwen3,0.6b,2e-06,0.04,1200,5894.3,46.50170648464164,31.313131313131315,45.03411675511752,54.172475602469625,69.47769314472254,44.120224167720856,34.988774230153766,50.43333333333334,70.06802721088435,2.293356606409362,633.0414526688785,-0.2669916197551024,-0.1284460583058947,-0.21661141559175412
qwen3,0.6b,2e-06,0.04,1400,6876.7,46.75767918088737,30.80808080808081,45.109931766489765,54.25214100776737,69.80413492927094,44.1844589400792,34.85263545171257,49.36666666666666,70.27027027027027,2.392437515401615,651.6616750555747,-0.08486211475760132,0.05720560007159814,-0.03320112754698334
qwen3,0.6b,2e-06,0.04,1600,7859.1,46.41638225255973,31.313131313131315,45.640636846095525,54.212308305118505,69.91294885745376,44.22361035600319,35.32599059384655,50.66666666666666,67.56756756756756,2.5646652255751072,651.192710893847,-0.019244577328215915,0.11582275480017512,0.029870816173017192
qwen3,0.6b,2e-06,0.04,1800,8841.5,46.84300341296928,29.29292929292929,44.88248673237301,54.13264289982075,69.64091403699673,44.17718616737206,34.39551501128118,48.7,66.10738255033557,2.9437655947757824,684.6902254437044,-0.40648446017246986,0.29855515469366845,-0.15010641840296504
qwen3,0.6b,2e-06,0.04,2000,9823.9,46.75767918088737,29.29292929292929,44.95830174374526,54.182433778131845,69.69532100108815,44.15045830241419,35.217334450369464,50.83333333333333,65.87837837837837,2.674373872842346,637.6314746383651,-0.38355689347045235,-0.299898268350603,-0.3531355752450526
qwen3,0.6b,2e-06,0.04,2031,9976.1,46.41638225255973,30.303030303030305,46.24715693707354,54.15255925114519,69.80413492927094,44.09891982724886,54.29909307304619,52.133333333333326,74.82758620689656,2.847505470103505,695.9365150677125,-0.05885382743104644,0.8794196275371888,0.28233651983013003
qwen3,0.6b,4e-06,0.01,200,990.2,46.84300341296928,31.818181818181817,44.655041698256255,54.30193188607847,69.74972796517955,43.81960629887181,31.435480081738675,49.1,64.86486486486487,2.014606841932736,620.3549261078182,0.3140152787604773,-0.05880909317903283,0.17844277987338272
qwen3,0.6b,4e-06,0.01,400,1980.3,47.6962457337884,30.303030303030305,47.91508718726308,54.86954789882493,69.69532100108815,45.497407866648814,37.614141588762266,56.2,72.69503546099291,3.66632860820246,640.5936567619774,0.6618851955982759,1.0706082398412338,0.8105117571411694
qwen3,0.6b,4e-06,0.01,600,2970.5,47.269624573378834,30.303030303030305,47.83927217589083,54.93925512846046,69.47769314472254,45.80069194873059,41.69575614923957,55.33333333333333,72.69503546099291,3.0878076198828808,643.8753319671364,0.7097561846332859,0.7564254850153196,0.7267268393176618
qwen3,0.6b,4e-06,0.01,800,3960.6,46.92832764505119,31.313131313131315,46.55041698256255,55.098585939055965,69.58650707290533,45.68058756548199,40.10331476039132,55.86666666666667,68.4931506849315,3.418747021116532,650.9503765484008,0.48694416411691205,0.5500345171899188,0.5098861106889145
qwen3,0.6b,4e-06,0.01,1000,4950.8,47.610921501706486,31.818181818181817,47.460197119029566,55.04879506074487,69.74972796517955,45.759640556476334,40.31564027890442,56.0,69.71830985915493,3.353680343645134,651.8001173297923,0.8961205860218843,0.631620874130322,0.7999388726067708
qwen3,0.6b,4e-06,0.01,1200,5941.0,47.610921501706486,31.313131313131315,47.99090219863533,55.108544114718185,69.80413492927094,45.807200127469294,39.47259936967247,55.83333333333333,69.20289855072464,3.7333946011464496,637.9743459159024,1.0084067109126384,0.7268408327785872,0.9060191188638925
qwen3,0.6b,4e-06,0.01,1400,6931.1,47.269624573378834,30.303030303030305,46.7778620166793,55.098585939055965,69.64091403699673,45.974173563114704,39.41015394708263,57.46666666666667,65.54054054054053,4.13661392775232,637.5012863561873,0.5496330932189247,0.6828110006065076,0.5980614231780458
qwen3,0.6b,4e-06,0.01,1600,7921.3,47.44027303754266,31.313131313131315,46.85367702805156,54.929296952798246,69.85854189336234,45.87140103210871,38.67698816916892,58.56666666666666,70.27972027972028,3.1843021278809336,646.4625119272017,0.7722598430033495,0.8904874450969293,0.8152516983101056
qwen3,0.6b,4e-06,0.01,1800,8911.4,47.781569965870304,30.80808080808081,46.32297194844579,54.919338777136026,69.69532100108815,45.75496244052443,39.37768454367744,57.96666666666666,69.09722222222221,3.5620958384016124,653.8343280346028,0.7181036476541972,1.0240494861938552,0.8293566798504365
qwen3,0.6b,4e-06,0.01,2000,9901.6,47.44027303754266,31.313131313131315,46.7778620166793,54.86954789882493,69.91294885745376,46.04747880581933,39.89725040669867,56.63333333333333,69.79166666666666,3.6967689164375774,650.6763598347709,0.7934407715862746,0.8038667950112673,0.7972320528317265
qwen3,0.6b,4e-06,0.01,2031,10055.1,47.44027303754266,30.80808080808081,46.6262319939348,54.99900418243377,69.64091403699673,46.00130426228415,49.8203101105068,58.86666666666666,69.79166666666666,3.2986086298116883,665.9862105334089,0.34365159249051463,0.8237674288599459,0.518239169352126
qwen3,0.6b,4e-06,0.02,200,987.6,47.01365187713311,31.313131313131315,44.88248673237301,54.23222465644294,69.42328618063112,43.65722269064116,32.65197453866851,47.96666666666667,68.12080536912751,2.3462387583921984,644.2729560029923,0.06346331199298762,0.29625684971768335,0.1481155075292406
qwen3,0.6b,4e-06,0.02,400,1975.2,47.35494880546075,30.80808080808081,46.70204700530705,54.67038438558056,69.42328618063112,45.07053846623656,36.74483703240735,53.86666666666667,69.93006993006993,3.1017833802678787,658.6330873583864,0.26384337598453317,0.8344409009788042,0.47133338507335903
qwen3,0.6b,4e-06,0.02,600,2962.9,47.44027303754266,27.77777777777778,45.716451857467774,54.63055168293168,69.42328618063112,45.3014530632332,41.90808166775268,54.93333333333333,79.13669064748201,3.3298796683409195,644.2898651668905,0.08565490915649487,1.0915663572780998,0.45144089029162393
qwen3,0.6b,4e-06,0.02,800,3950.5,47.525597269624576,30.80808080808081,44.579226686884006,54.690300736904994,69.91294885745376,45.47131326067365,39.49382083981613,55.16666666666666,70.50359712230215,3.678459400962468,664.7318252830015,0.568467588313675,0.8201446757271577,0.6599865291913051
qwen3,0.6b,4e-06,0.02,1000,4938.1,47.18430034129693,31.818181818181817,44.88248673237301,54.76000796654053,69.85854189336234,45.46980476417865,38.90056162094354,56.133333333333326,71.78571428571429,3.5097464713481505,635.9950444673095,0.5920687397787124,0.7090873536118896,0.6346209629907769
qwen3,0.6b,4e-06,0.02,1200,5925.7,47.35494880546075,31.313131313131315,44.124336618650496,54.82971519617607,69.69532100108815,45.58109598115186,39.35895645775431,54.89999999999999,69.50354609929079,3.954345534471508,644.7766018929442,0.5903168662111095,0.7492781789549192,0.6481209799361312
qwen3,0.6b,4e-06,0.02,1400,6913.3,47.01365187713311,30.80808080808081,43.290371493555725,54.720175263891655,70.02176278563657,45.59615379648454,40.79774997007939,55.2,67.02898550724638,3.5306295730977864,664.6970779733731,0.511208995736171,0.7434339522280227,0.5956544344604807
qwen3,0.6b,4e-06,0.02,1600,7901.0,47.01365187713311,30.80808080808081,44.73085670962851,54.720175263891655,69.85854189336234,45.48961917960559,41.21990762288505,57.86666666666666,74.45255474452554,4.002552866505142,613.23904400487,0.4750082193352087,0.9689373337144681,0.6546188063822121
qwen3,0.6b,4e-06,0.02,1800,8888.6,47.610921501706486,29.29292929292929,44.806671721000754,54.74009161521609,69.69532100108815,45.40051003703145,39.3477085244928,54.6,66.90140845070422,3.4549671901738903,649.4213074619959,0.2905053464070351,0.5545752826282255,0.38653077776019534
qwen3,0.6b,4e-06,0.02,2000,9876.2,47.269624573378834,30.303030303030305,44.579226686884006,54.85958972316271,69.85854189336234,45.53447914391133,38.93430542072811,58.3,70.8029197080292,3.8281694334779934,660.5633087091048,0.4121950298842787,1.1568957831646658,0.6829953038044195
qwen3,0.6b,4e-06,0.02,2031,10029.3,47.35494880546075,31.313131313131315,42.75966641394996,54.67038438558056,69.96735582154517,45.51168656823846,52.28576842777164,54.9,71.64179104477611,4.029270422976101,629.9740400674206,0.46020266672473253,0.26082380529524746,0.38770126256855614
qwen3,0.6b,4e-06,0.04,200,992.4,46.67235494880546,32.323232323232325,43.06292645943897,53.97331208922525,69.80413492927094,43.779956416719855,31.800179080395573,48.43333333333334,69.0,2.0848027876270603,654.99832955586,0.22900918697352265,0.4277171663996592,0.30126663403757226
qwen3,0.6b,4e-06,0.04,400,1984.8,47.01365187713311,31.818181818181817,44.95830174374526,54.54092810197172,69.96735582154517,44.61560841674114,38.05375293111168,51.23333333333333,74.64788732394366,3.0954085185586075,637.3377251868125,0.49804675012561417,0.4680625836903093,0.4871434168764124
qwen3,0.6b,4e-06,0.04,600,2977.3,46.84300341296928,30.80808080808081,43.89689158453373,54.47122087233619,69.69532100108815,45.0330025778885,39.59998359907268,52.633333333333326,72.02797202797203,2.839635502570709,660.9268475819586,0.29945964113740736,0.7962537253774882,0.48011203540652764
qwen3,0.6b,4e-06,0.04,800,3969.7,47.098976109215016,32.82828282828283,43.290371493555725,54.511053574985056,70.02176278563657,45.14098139510631,36.6386742731508,52.5,70.8904109589041,2.750412279829751,631.522211319234,0.6815794480183516,0.04062700132746688,0.44850583103984804
qwen3,0.6b,4e-06,0.04,1000,4962.1,47.35494880546075,29.7979797979798,43.97270659590599,54.56084445329616,69.74972796517955,45.31718039585008,37.510472213726246,55.53333333333333,72.6027397260274,2.7411363532893267,695.8038498723369,0.19577183241618865,1.0006631265199326,0.488459575726641
qwen3,0.6b,4e-06,0.04,1200,5954.5,46.92832764505119,29.29292929292929,42.75966641394996,54.550886277633936,69.47769314472254,45.377977205358015,39.9322131943244,54.2,73.64864864864865,2.8606657383741583,634.3328304588064,-0.07647716930086003,0.6050232869717701,0.17134117843464183
qwen3,0.6b,4e-06,0.04,1400,6946.9,47.18430034129693,30.80808080808081,41.24336618650493,54.68034256124278,69.74972796517955,45.27404610627994,38.849364131615225,53.36666666666666,70.27972027972028,3.096391665691653,645.9490570447875,0.2008774608458014,0.46851893709057374,0.29820163402571864
qwen3,0.6b,4e-06,0.04,1600,7939.3,47.01365187713311,31.313131313131315,41.39499620924943,54.66042620991834,69.69532100108815,45.22481814050688,39.57876212892902,56.03333333333333,70.14388489208633,2.531695706744334,645.7567819438162,0.2403760154277909,0.5394578793091303,0.34913305683918705
