family,size,lr,beta,dpo_step,elapsed_time_sec,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO
qwen3,14b,4e-07,0.04,2000,68397.0,71.33105802047781,37.37373737373738,91.0538286580743,81.80641306512648,79.76060935799782,62.60419570597817,86.79470471681805,68.86666666666666,76.97368421052632,40.38144703118214,1235.1865026046703
qwen3,14b,4e-07,0.04,2031,69457.1,70.90443686006826,36.86868686868687,90.5989385898408,81.78649671380202,79.65179542981502,62.565596251756176,86.20144549794544,67.46666666666667,79.41176470588235,40.91318166557741,1210.956380161488
qwen3,14b,8e-07,0.01,200,6859.2,69.88054607508532,36.36363636363637,88.24867323730099,81.91595299741088,80.25027203482045,58.17970144217918,86.94707819696184,67.19999999999999,72.25806451612902,37.80613202493395,1165.3083959534797
qwen3,14b,8e-07,0.01,400,13718.3,72.26962457337885,38.38383838383838,91.88779378316907,82.194781915953,78.99891186071817,66.17178612656306,86.94707819696184,76.86666666666666,86.7741935483871,56.375468970466805,1304.24913547759
qwen3,14b,8e-07,0.01,600,20577.5,72.18430034129693,35.35353535353536,91.81197877179682,82.26448914558853,78.12840043525571,67.13782652896467,86.29386693971995,77.16666666666666,88.21656050955414,54.21694688295366,1278.9416621329597
qwen3,14b,8e-07,0.01,800,27436.7,72.7815699658703,36.36363636363637,91.0538286580743,82.31428002389963,78.34602829162132,67.86258432339157,86.96331289866444,75.46666666666665,86.94267515923568,54.31636215007462,1292.974219045774
qwen3,14b,8e-07,0.01,1000,34295.8,73.20819112627987,35.35353535353536,89.53752843062927,82.42381995618403,78.34602829162132,68.2146042533439,85.47204750063166,74.83333333333334,86.85897435897436,53.470520666703216,1267.187231937861
qwen3,14b,8e-07,0.01,1200,41155.0,73.20819112627987,34.84848484848485,88.09704321455648,82.47361083449512,78.50924918389553,68.46729096475461,82.53822080967389,74.26666666666665,86.03896103896103,52.89262895980343,1299.082046777221
qwen3,14b,8e-07,0.01,1400,48014.2,73.37883959044369,34.34343434343434,88.47611827141773,82.41386178052181,78.40043525571274,68.68164915238538,81.23179829519009,73.53333333333333,83.76623376623377,52.38511884180318,1287.566515775698
qwen3,14b,8e-07,0.01,1600,54873.3,73.63481228668942,34.84848484848485,88.855193328279,82.48356901015734,78.61806311207835,68.90734116586911,78.9924068139204,72.2,84.86842105263158,52.24392365475063,1269.2463381628888
qwen3,14b,8e-07,0.01,1800,61732.5,73.46416382252559,34.84848484848485,87.94541319181198,82.47361083449512,78.78128400435256,68.85901361627971,74.01777284272397,67.9,84.19354838709677,52.169796538469605,1258.9058412764557
qwen3,14b,8e-07,0.01,2000,68591.7,73.46416382252559,33.83838383838384,87.64215314632298,82.53335988846842,78.34602829162132,68.87578082808655,74.21635704375502,72.66666666666666,84.21052631578947,51.7158989872868,1258.8449445776746
qwen3,14b,8e-07,0.01,2031,69654.8,73.63481228668942,35.35353535353536,88.70356330553449,82.39394542919737,78.18280739934713,68.83678554706216,75.0981285212126,71.33333333333333,85.06493506493507,52.70629386378324,1263.64856081427
qwen3,14b,8e-07,0.02,200,6804.4,69.7952218430034,36.36363636363637,88.09704321455648,81.8263294164509,80.41349292709467,57.942949142321964,87.05324095621839,65.86666666666666,76.2987012987013,31.97892296138244,1188.0285182725245
qwen3,14b,8e-07,0.02,400,13608.8,71.84300341296928,37.37373737373738,90.67475360121304,82.15494921330412,79.21653971708379,64.64834920029968,86.87338484111048,72.69999999999999,86.53846153846155,49.92420307560298,1283.2539036591515
qwen3,14b,8e-07,0.02,600,20413.2,72.09897610921502,37.87878787878788,91.81197877179682,82.16490738896634,79.4885745375408,65.5834143676915,87.51285478087031,73.1,84.53947368421053,49.85383131377591,1275.9230915524977
qwen3,14b,8e-07,0.02,800,27217.6,72.09897610921502,35.858585858585855,92.11523881728584,82.0952001593308,79.16213275299239,66.08183540955046,87.28180117643409,72.9,85.8974358974359,51.69251825910531,1259.6786114487252
qwen3,14b,8e-07,0.02,1000,34022.0,72.18430034129693,36.36363636363637,91.73616376042456,82.20474009161521,79.05331882480957,66.32277788268453,87.98371653878377,73.43333333333334,84.19354838709677,46.41067633035066,1257.8236584797985
qwen3,14b,8e-07,0.02,1200,40826.4,72.18430034129693,35.35353535353536,91.12964366944657,82.22465644293966,79.21653971708379,66.43435697881023,87.73892161686547,72.1,84.07643312101911,48.289169611569534,1260.1981477253894
qwen3,14b,8e-07,0.02,1400,47630.8,72.35494880546075,35.858585858585855,91.43290371493556,82.11511651065526,78.89009793253537,66.57404231611844,87.46415067576253,71.43333333333334,84.51612903225806,45.76730302307021,1260.2069470624087
qwen3,14b,8e-07,0.02,1600,54435.2,72.09897610921502,34.84848484848485,91.58453373768006,82.11511651065526,79.16213275299239,66.63306957907162,88.19604205729686,70.96666666666667,84.640522875817,48.11949398799332,1242.382354246262
qwen3,14b,8e-07,0.02,1800,61239.6,72.35494880546075,34.34343434343434,91.58453373768006,82.11511651065526,78.78128400435256,66.77595355978725,86.85715013940788,69.19999999999999,83.86075949367088,46.78538172819926,1249.2710190262158
qwen3,14b,8e-07,0.02,2000,68044.0,72.61092150170649,35.35353535353536,91.73616376042456,82.0852419836686,79.05331882480957,66.77146650055225,87.37422261820858,69.93333333333334,85.06493506493507,46.75816602051667,1281.0460211448017
qwen3,14b,8e-07,0.02,2031,69098.7,72.44027303754265,35.858585858585855,91.58453373768006,82.11511651065526,79.21653971708379,66.74244000563718,87.82884967441943,69.73333333333333,84.2948717948718,47.47191027150157,1231.57728836491
qwen3,14b,8e-07,0.04,200,17303.2,69.53924914675767,37.37373737373738,87.94541319181198,81.52758414658435,80.19586507072906,57.55592599330421,87.03949963873633,64.73333333333333,70.45454545454545,29.85633586288288,1189.1672343110183
qwen3,14b,8e-07,0.04,400,34606.3,71.33105802047781,37.37373737373738,90.82638362395754,81.81637124078868,79.97823721436343,62.39611849487496,86.41377101645855,69.66666666666666,81.73076923076923,43.251373037033694,1228.885529186667
qwen3,14b,8e-07,0.04,600,51909.5,71.75767918088737,37.37373737373738,90.5989385898408,81.88607847042422,79.59738846572361,63.33285873087146,87.51036139664978,67.3,80.76923076923077,43.39388164694189,1250.6892687696063
qwen3,14b,8e-07,0.04,800,69212.6,71.58703071672356,36.36363636363637,91.0538286580743,81.84624576777534,79.70620239390642,63.83741724129948,86.85715013940789,68.3,82.79220779220779,41.98840770930185,1211.5107630416314
qwen3,14b,8e-07,0.04,1000,86515.8,71.75767918088737,37.87878787878788,90.67475360121304,81.81637124078868,79.4341675734494,64.03036649982081,86.84091543770529,67.13333333333333,81.4935064935065,42.11559574102116,1246.2569705521812
qwen3,14b,8e-07,0.04,1200,103818.9,71.84300341296928,36.36363636363637,90.9021986353298,81.7765385381398,79.5429815016322,63.92879891130908,87.64899355931152,67.83333333333331,82.25806451612904,40.48640431002092,1197.5849522185424
qwen3,14b,8e-07,0.04,1400,121122.1,72.09897610921502,37.37373737373738,90.37149355572404,81.79645488946426,79.5429815016322,63.99090232096722,87.32801189732133,69.46666666666667,80.57324840764332,40.84027421435706,1216.7644575462018
qwen3,14b,8e-07,0.04,1600,138425.2,72.01365187713311,36.86868686868687,90.44730856709629,81.7665803624776,79.4885745375408,64.03970702144217,87.81510835693737,67.9,82.46753246753246,39.33088223117552,1224.193352572841
qwen3,14b,8e-07,0.04,1800,155728.4,71.9283276450512,37.37373737373738,90.7505686125853,81.7765385381398,79.4341675734494,64.0220840448364,87.70894559768082,67.06666666666666,83.01282051282051,40.38945613404674,1234.3682542107013
qwen3,14b,8e-07,0.04,2000,173031.5,71.75767918088737,35.858585858585855,90.82638362395754,81.74666401115316,79.59738846572361,63.9852956138381,87.34175321480339,67.26666666666667,79.6774193548387,39.70050705297911,1214.8684516766846
qwen3,14b,8e-07,0.04,2031,175713.5,71.9283276450512,36.36363636363637,90.37149355572404,81.81637124078868,79.4885745375408,64.08753086937239,87.93750581789652,,80.0,40.32785989626608,1201.3525425831945
qwen3,14b,1e-06,0.01,200,6770.9,69.96587030716724,36.36363636363637,89.31008339651251,82.07528380800638,80.52230685527746,59.81569427606325,80.17144509900398,71.2,82.9032258064516,42.76248354894253,1232.8019401773304
qwen3,14b,1e-06,0.01,400,13541.9,72.35494880546075,36.86868686868687,92.19105382865808,82.20474009161521,78.72687704026116,66.98725009445576,77.64603474336982,76.43333333333332,88.38709677419355,55.30741304722097,1276.7449633121664
qwen3,14b,1e-06,0.01,600,20312.8,72.86689419795222,36.86868686868687,91.3570887035633,82.45369448317068,78.50924918389553,68.08010092307558,76.69932445910183,74.46666666666667,86.60130718954248,54.84102307275068,1285.786981658013
qwen3,14b,1e-06,0.01,800,27083.8,73.63481228668942,34.84848484848485,89.61334344200151,82.50348536148178,78.29162132752992,68.63689334870728,75.69764890490565,74.46666666666667,85.3896103896104,52.76794204593321,1253.550620201216
qwen3,14b,1e-06,0.01,1000,33854.7,73.97610921501706,35.35353535353536,88.32448824867323,82.5731925911173,78.23721436343853,68.82843911596264,75.90997442341876,70.03333333333333,82.9032258064516,51.97567472867536,1257.652339547716
qwen3,14b,1e-06,0.01,1200,40625.6,74.14675767918088,32.82828282828283,89.08263836239576,82.5731925911173,78.18280739934713,68.7815882401609,74.81338404322753,71.0,83.98692810457517,52.38034606199644,1258.4286005750512
qwen3,14b,1e-06,0.01,1400,47396.6,73.80546075085324,33.83838383838384,89.76497346474602,82.61302529376619,78.18280739934713,69.29396142705434,72.78881146469146,71.56666666666666,83.01282051282051,52.47862444335548,1251.6234504192385
qwen3,14b,1e-06,0.01,1600,54167.5,74.23208191126281,32.82828282828283,88.24867323730099,82.47361083449512,78.18280739934713,69.28038983263208,72.78881146469146,69.1,83.12101910828027,54.16313762173006,1248.9634173135146
qwen3,14b,1e-06,0.01,1800,60938.4,74.31740614334471,33.33333333333333,88.47611827141773,82.66281617207729,78.23721436343853,69.33292964910636,73.96158858495458,65.19999999999999,80.1948051948052,52.25650492614352,1273.3523513353352
qwen3,14b,1e-06,0.01,2000,67709.4,74.14675767918088,33.33333333333333,88.17285822592874,82.63294164509063,78.23721436343853,69.28078530700863,73.48574005860007,63.66666666666666,79.54545454545455,52.40122274116232,1274.7313960069228
qwen3,14b,1e-06,0.01,2031,68758.9,74.06143344709898,33.33333333333333,88.40030326004549,82.61302529376619,77.9107725788901,69.31019255070396,65.46485547236888,66.0,86.85897435897436,54.159268910384114,1262.5725143445798
qwen3,14b,1e-06,0.02,200,6797.0,69.88054607508532,36.36363636363637,88.77937831690674,81.99561840270863,80.46789989118606,59.353774155854346,80.41624002092226,,77.59740259740259,39.12701720513767,1217.166127267525
qwen3,14b,1e-06,0.02,400,13594.0,71.75767918088737,37.37373737373738,91.43290371493556,82.22465644293966,79.10772578890098,65.2905185822857,77.52363728241068,73.5,81.9078947368421,49.95493129978207,1265.8021238494905
qwen3,14b,1e-06,0.02,600,20391.0,71.84300341296928,36.86868686868687,92.26686884003033,82.11511651065526,79.379760609358,66.24594034037608,77.27884236049239,73.06666666666666,79.03225806451613,50.51661961927481,1256.9156567953876
qwen3,14b,1e-06,0.02,800,27188.0,72.01365187713311,36.36363636363637,91.12964366944657,82.00557657837084,79.10772578890098,66.5523898208101,78.26926998142707,70.6,83.7579617834395,49.27092792374688,1226.3249524754333
qwen3,14b,1e-06,0.02,1000,33985.0,72.01365187713311,35.35353535353536,90.82638362395754,82.20474009161521,78.99891186071817,66.90604390094754,79.39583638080295,71.06666666666666,80.76923076923077,48.74437577819852,1240.529234735695
qwen3,14b,1e-06,0.02,1200,40781.9,72.44027303754265,36.36363636363637,91.50871872630782,82.18482374029078,79.379760609358,66.8828853767099,78.19308324135515,70.06666666666666,85.25641025641025,46.88522207780884,1264.2989213207036
qwen3,14b,1e-06,0.02,1400,47578.9,72.26962457337885,35.35353535353536,91.2054586808188,82.12507468631746,79.21653971708379,67.07109014050813,77.55361330159532,69.63333333333333,83.01282051282051,44.56348419817705,1257.7980108748277
qwen3,14b,1e-06,0.02,1600,54375.9,,35.858585858585855,90.67475360121304,82.22465644293966,79.16213275299239,67.05634720562453,77.41747452315413,68.43333333333334,80.76923076923077,45.97801622105568,1250.565599527844
qwen3,14b,1e-06,0.02,1800,61172.9,72.26962457337885,35.35353535353536,90.97801364670204,82.16490738896634,79.379760609358,67.11047359705937,76.4570229214041,,80.64516129032258,45.23014305404689,1248.6043046496836
qwen3,14b,1e-06,0.02,2000,67969.9,72.18430034129693,35.35353535353536,90.44730856709629,82.11511651065526,79.10772578890098,67.08703422598845,77.4911678790055,,81.16883116883116,45.61144717551956,1243.3294231294915
qwen3,14b,1e-06,0.02,2031,69023.4,72.52559726962457,35.35353535353536,90.97801364670204,82.15494921330412,79.21653971708379,67.08203041086689,86.88712615859254,69.1,85.19736842105263,48.57179869862874,1257.2954765514808
qwen3,14b,1e-06,0.04,200,6750.5,69.6245733788396,36.86868686868687,88.855193328279,81.58733320055765,80.46789989118606,58.47064279728723,79.21099349725395,65.16666666666666,77.09677419354838,32.58805604998411,1188.117010416621
qwen3,14b,1e-06,0.04,400,13501.0,71.160409556314,37.87878787878788,90.44730856709629,81.81637124078868,79.76060935799782,63.260427254218285,78.9849266612588,69.19999999999999,84.0909090909091,42.00328799171308,1208.442229187678
qwen3,14b,1e-06,0.04,600,20251.5,72.18430034129693,37.37373737373738,90.5989385898408,81.97570205138419,79.65179542981502,64.12944149786046,78.37293935646308,,87.01298701298701,41.15565047872416,1232.0355183743352
qwen3,14b,1e-06,0.04,800,27002.0,71.9283276450512,37.37373737373738,91.28127369219104,81.73670583549094,79.32535364526659,64.51038918889807,79.60816189931603,67.8,83.22580645161291,40.374820666172354,1226.1139931620276
qwen3,14b,1e-06,0.04,1000,33752.6,72.01365187713311,35.858585858585855,90.67475360121304,81.94582752439753,79.32535364526659,64.59179632799045,78.02447505950877,66.8,83.44370860927152,40.20954854552146,1225.8938318391106
qwen3,14b,1e-06,0.04,1200,40503.1,72.18430034129693,36.86868686868687,91.0538286580743,81.876120294762,79.379760609358,64.39676557753697,78.31298731809378,66.9,81.25,40.86059850129326,1216.6528419582992
qwen3,14b,1e-06,0.04,1400,47253.6,72.09897610921502,36.86868686868687,91.3570887035633,81.84624576777534,79.32535364526659,64.59704554132975,77.15644489953324,,80.0,39.09228260735397,1223.7842657184342
qwen3,14b,1e-06,0.04,1600,54004.1,72.09897610921502,35.858585858585855,91.73616376042456,81.8263294164509,79.59738846572361,64.5442681408863,77.73346941670324,65.26666666666665,83.33333333333334,41.29757669255973,1208.2362752152185
qwen3,14b,1e-06,0.04,1800,60754.6,72.26962457337885,35.858585858585855,90.82638362395754,81.91595299741088,79.32535364526659,64.50572573254286,78.13063781876532,68.13333333333333,80.96774193548387,38.4770231513399,1208.0431471090055
qwen3,14b,1e-06,0.04,2000,67505.1,72.01365187713311,35.858585858585855,91.43290371493556,81.88607847042422,79.65179542981502,64.59551040388355,77.35502910056428,63.9,77.70700636942675,38.870907185093536,1218.637964828098
qwen3,14b,1e-06,0.04,2031,68551.4,72.26962457337885,36.86868686868687,91.50871872630782,81.83628759211312,79.4341675734494,64.50238359652126,87.67647619427564,64.03333333333333,80.26315789473685,39.53769698804297,1203.9275903468665
qwen3,14b,2e-06,0.01,200,6789.4,72.01365187713311,36.86868686868687,91.96360879454132,82.23461461860188,78.67247007616976,66.43039182176216,77.7472107341853,77.06666666666666,85.80645161290322,57.49368348683701,1285.070205070861
qwen3,14b,2e-06,0.01,400,13578.9,73.89078498293516,33.33333333333333,89.08263836239576,82.43377813184625,77.25788900979326,69.29147333210743,78.06819239617549,69.73333333333332,86.53846153846155,53.98290326213133,1270.087344116503
qwen3,14b,2e-06,0.01,600,20368.3,74.31740614334471,33.83838383838384,91.96360879454132,82.56323441545509,77.25788900979326,70.01374074099532,73.64060692296441,,82.37179487179486,52.89929282571688,1249.434991008488
