family,size,dataset,lr,beta,dpo_step,elapsed_time_sec,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.02,384,2656.0,46.075085324232084,32.82828282828283,37.07354056103108,53.55506871141207,69.64091403699673,43.069768517628866,57.897378954507374,49.266666666666666,54.729729729729726,1.612456088081814,598.1046332053741
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.02,432,2988.0,45.73378839590443,32.82828282828283,37.37680060652009,53.505277833100976,69.36887921653971,43.07096337998668,56.12884923115112,49.233333333333334,56.774193548387096,1.8996879504686444,620.1750603667894
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.02,478,3306.2,46.160409556313994,31.818181818181817,37.30098559514784,53.455486954789876,69.31447225244831,43.103028499774176,57.927354973692026,50.06666666666666,55.26315789473685,1.7637536021583264,603.3272317328433
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.04,48,328.2,45.648464163822524,32.82828282828283,37.6800606520091,53.59490141406095,69.58650707290533,43.1078187519257,58.22462178131801,50.599999999999994,53.64238410596026,1.86307966068138,629.24762158336
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.04,96,656.3,45.90443686006826,32.82828282828283,37.30098559514784,53.55506871141207,69.2056583242655,42.9084768029517,57.176735506234564,53.36666666666666,52.348993288590606,1.929092077791924,576.7109721258696
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.04,144,984.5,46.075085324232084,32.82828282828283,38.43821076573162,53.485361481776536,69.0424374319913,43.177716994192615,57.366565158224624,50.46666666666667,51.006711409395976,1.903331429054204,604.5596016771376
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.04,192,1312.6,45.90443686006826,31.818181818181817,38.210765731614856,53.455486954789876,69.36887921653971,42.96474197106435,56.87697531438805,51.166666666666664,58.70967741935483,1.853494527025094,590.6346758803397
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.04,240,1640.8,46.2457337883959,31.313131313131315,38.05913570887036,53.38577972515435,69.26006528835691,43.05215950591788,56.66215641165441,47.06666666666666,55.960264900662246,1.8747305301728248,602.6221619301324
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.04,288,1968.9,45.90443686006826,33.33333333333333,37.60424564063685,53.535152360087636,69.26006528835691,43.10404547590047,58.882819807000985,50.733333333333334,59.66666666666667,1.2832095547742604,638.3598567547334
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.04,336,2297.1,45.81911262798635,31.818181818181817,37.831690674753595,53.3559051981677,69.42328618063112,43.11626476920199,56.95565543868047,50.766666666666666,55.4054054054054,1.444420002208714,598.7105778884246
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.04,384,2625.3,45.989761092150175,32.323232323232325,37.75587566338135,53.495319657438756,69.26006528835691,43.11804702623074,59.17133206558598,49.63333333333333,52.25806451612903,1.5743071807606073,610.928239127531
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.04,432,2953.4,45.73378839590443,32.82828282828283,37.14935557240334,53.485361481776536,69.1512513601741,43.082691745914396,58.20212591479497,49.699999999999996,60.59602649006622,1.4547547841782704,612.1866930604613
qwen3,0.6b,ultrafeedback_binarized,1e-06,0.04,478,3267.9,45.81911262798635,33.33333333333333,37.831690674753595,53.64469229237204,69.1512513601741,43.16230605949482,57.74749885858411,51.33333333333333,56.622516556291394,1.9198079122837024,622.9677980780428
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.01,48,327.9,45.73378839590443,32.323232323232325,38.36239575435936,53.535152360087636,69.31447225244831,43.12240110530523,55.731680829089036,51.99999999999999,49.333333333333336,1.4751947416383235,604.6880089391576
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.01,96,655.9,46.075085324232084,32.82828282828283,37.45261561789234,53.4654451304521,69.2056583242655,43.144472006031656,58.82286776863167,51.133333333333326,54.69798657718121,1.6392953042610543,602.5716751914827
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.01,144,983.8,46.075085324232084,31.313131313131315,37.30098559514784,53.55506871141207,69.2056583242655,43.103024108326125,57.05433804527543,51.33333333333333,59.60264900662252,1.9235613151433957,598.8278055284643
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.01,192,1311.7,45.81911262798635,30.808080808080806,36.61865049279757,53.60485958972316,69.26006528835691,42.91842658239757,58.26457133738481,52.599999999999994,59.66666666666667,1.7865840446043848,599.2036647563873
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.01,240,1639.7,45.989761092150175,32.323232323232325,36.08794541319181,53.51523600876319,69.42328618063112,43.284620806795864,57.089300832901145,54.99999999999999,64.90066225165563,1.7577812688744283,620.0926304801536
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.01,288,1967.6,46.33105802047782,32.323232323232325,36.23957543593632,53.674566819358695,69.26006528835691,43.23875385481591,57.791216195250826,54.53333333333333,61.36363636363637,1.6901843818915585,617.0045752460285
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.01,336,2295.5,46.075085324232084,31.313131313131315,35.10235026535254,53.61481776538538,69.26006528835691,43.166428252512304,57.73625092532259,53.666666666666664,59.93377483443708,1.993231027595728,621.3071772867551
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.01,384,2623.5,46.160409556313994,30.808080808080806,34.495830174374525,53.65465046803426,69.2056583242655,43.234937615382904,57.62510139762497,53.56666666666666,61.0,2.0185736728344623,595.4849691183733
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.01,432,2951.4,45.90443686006826,32.82828282828283,34.950720242608035,53.59490141406095,69.0424374319913,43.14342328020067,57.01560747704978,56.36666666666666,61.3013698630137,1.8273086474070492,629.9077617590725
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.01,478,3265.7,46.075085324232084,31.818181818181817,35.17816527672479,53.74427404899422,68.98803046789989,43.181661212807555,57.62510139762497,56.5,62.091503267973856,1.8347601692107685,617.4361344774428
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.02,48,327.3,45.90443686006826,32.323232323232325,37.9833206974981,53.56502688707428,68.93362350380848,43.104374130773834,58.11596563784093,51.06666666666666,51.65562913907284,1.7274892017338204,636.1308091124057
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.02,96,654.7,45.90443686006826,30.808080808080806,36.69446550416983,53.5749850627365,69.2056583242655,43.150227251533984,56.49354822980801,52.33333333333333,57.71812080536913,1.1487812046327088,618.9329329586956
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.02,144,982.0,46.160409556313994,32.82828282828283,36.46702047005307,53.59490141406095,69.36887921653971,43.16127387530895,57.07306613119856,52.66666666666666,61.68831168831169,1.8061000982141384,640.648247190496
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.02,192,1309.3,46.33105802047782,31.818181818181817,36.23957543593632,53.55506871141207,69.1512513601741,43.067831663750624,55.960241049304734,53.36666666666666,61.51315789473685,1.7235678562631678,619.7609433854344
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.02,240,1636.7,45.989761092150175,31.818181818181817,36.16376042456406,53.634734116709815,69.47769314472254,43.10963130200309,57.204218141198695,55.8,58.16993464052288,1.8324717968454909,613.1705169034378
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.02,288,1964.0,45.90443686006826,31.818181818181817,35.93631539044731,53.714399522007575,69.26006528835691,43.1678965409521,57.026855410311306,53.3,58.94039735099338,1.6409555717413458,668.6586498131261
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.02,336,2291.4,45.81911262798635,31.313131313131315,36.46702047005307,53.68452499502091,69.42328618063112,43.186468330526914,55.983955903668935,56.03333333333333,59.06040268456376,1.8498990478237751,606.4626494504712
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.02,384,2618.7,46.075085324232084,31.818181818181817,35.55724033358605,53.59490141406095,69.36887921653971,43.15483519106551,57.396541177409276,54.06666666666666,63.26530612244898,1.5702364766048305,603.3641525449009
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.02,432,2946.0,46.2457337883959,31.818181818181817,36.08794541319181,53.624775941047595,69.36887921653971,43.16502839991332,56.99438600690612,55.06666666666666,61.40939597315436,1.8660046606717064,652.5109176576341
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.02,478,3259.7,46.2457337883959,32.323232323232325,35.55724033358605,53.634734116709815,69.1512513601741,43.157843530240804,57.63884271510702,54.99999999999999,62.251655629139066,1.839615529504537,588.2973718979646
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.04,48,327.8,45.648464163822524,32.82828282828283,38.134950720242614,53.34594702250548,69.0968443960827,43.11629563357438,57.41028249489133,50.86666666666667,53.40136054421769,1.40037008679202,631.9020642028474
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.04,96,655.7,46.2457337883959,32.82828282828283,38.134950720242614,53.43557060346544,69.36887921653971,43.06323942323621,57.56265597503513,49.66666666666666,59.0,1.4772160247346393,621.2139154563295
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.04,144,983.5,45.90443686006826,31.313131313131315,37.45261561789234,53.68452499502091,68.98803046789989,43.26291857348935,57.7400187059225,53.33333333333333,61.18421052631579,1.865372777517367,625.2066009913751
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.04,192,1311.3,45.81911262798635,31.818181818181817,35.6330553449583,53.60485958972316,68.77040261153428,43.11403873039043,57.204218141198695,52.4,62.0,1.3782517104093268,636.4907463443648
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.04,240,1639.1,45.989761092150175,31.313131313131315,35.860500379075056,53.58494323839873,69.0968443960827,43.08675340773102,56.87198854594697,55.0,60.0,1.85412313364032,625.5435664924801
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.04,288,1967.0,46.160409556313994,31.818181818181817,36.54283548142532,53.5749850627365,68.98803046789989,43.06236548985501,57.595125378440315,55.733333333333334,61.66666666666667,1.7902693546300517,625.9992819871343
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.04,336,2294.8,46.160409556313994,32.323232323232325,37.225170583775586,53.68452499502091,69.2056583242655,43.16521567412485,57.317861053116836,55.93333333333333,60.333333333333336,1.095689790671914,633.4621077635857
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.04,384,2622.6,45.989761092150175,31.818181818181817,36.315390447308566,53.65465046803426,69.0968443960827,43.289012933226104,57.37781309148615,56.966666666666654,68.87417218543047,1.7943188247991415,591.6451756454762
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.04,432,2950.4,46.075085324232084,31.818181818181817,36.01213040181956,53.72435769766979,69.2056583242655,43.19043101396672,56.55848703661839,55.133333333333326,59.863945578231295,1.6645083061062729,628.8283589357903
qwen3,0.6b,ultrafeedback_binarized,2e-06,0.04,478,3264.6,46.2457337883959,32.82828282828283,36.61865049279757,53.634734116709815,69.2056583242655,43.188213711490434,56.34366813388476,54.56666666666666,61.58940397350994,1.2857661866103611,619.2564060994422
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.01,48,544.4,46.160409556313994,31.313131313131315,36.54283548142532,53.61481776538538,69.26006528835691,43.1479393706975,57.108028918824274,53.0,59.06040268456376,1.3041671438305396,604.5557239466297
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.01,96,1088.7,45.90443686006826,30.808080808080806,34.495830174374525,53.69448317068313,69.2056583242655,43.02417033910386,58.64550503774429,56.23333333333333,64.09395973154362,2.4963692151778254,632.0774660162491
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.01,144,1633.1,45.90443686006826,30.808080808080806,33.35860500379076,53.86377215694085,69.42328618063112,43.2821224214357,57.595125378440315,60.26666666666666,65.0,2.221390850879306,634.5360400285934
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.01,192,2177.5,46.41638225255973,32.323232323232325,32.752084912812734,53.93347938657638,69.1512513601741,43.01894449276148,56.86323399690598,62.83333333333333,62.83783783783784,2.326419167766677,702.9276789108153
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.01,240,2721.9,46.58703071672355,32.82828282828283,32.60045489006823,53.99322844054969,69.58650707290533,42.99767252157852,56.531004401654286,61.633333333333326,66.21621621621621,2.178761096475442,660.0002521816675
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.01,288,3266.2,46.58703071672355,31.313131313131315,31.15996967399545,53.86377215694085,69.2056583242655,43.03229717066014,57.20543712903984,61.83333333333333,70.54794520547945,2.2736508628008187,639.8745413952845
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.01,336,3810.6,46.92832764505119,33.33333333333333,32.069749810462476,53.99322844054969,69.36887921653971,43.00323042496769,56.854479447865,62.06666666666666,70.54794520547945,2.201684448160652,628.683195458549
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.01,384,4355.0,46.2457337883959,31.313131313131315,31.53904473085671,54.043019318860786,69.42328618063112,42.925449885231444,56.95814882290101,62.73333333333333,69.66666666666667,2.7110285917247827,645.389392308424
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.01,432,4899.3,46.160409556313994,29.797979797979796,32.37300985595148,53.89364668392751,69.64091403699673,42.99305042521189,57.87238970376378,61.3,77.02702702702703,2.2838162338651165,710.0830536744435
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.01,478,5421.0,46.58703071672355,32.323232323232325,31.842304776345713,53.99322844054969,69.36887921653971,42.92461750899245,56.898196784531706,59.86666666666666,75.0,2.4337999145338687,681.3879803990955
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.02,48,326.8,45.81911262798635,31.818181818181817,36.770280515542076,53.5749850627365,69.53210010881394,43.126035189935294,57.595125378440315,51.53333333333333,53.289473684210535,1.6418929464034386,588.571423144492
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.02,96,653.5,46.075085324232084,30.303030303030305,36.01213040181956,53.69448317068313,69.2056583242655,43.076010607405244,59.14135604640131,56.33333333333333,65.38461538461539,1.9992556413249452,652.4786555980827
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.02,144,980.3,46.160409556313994,31.818181818181817,35.55724033358605,53.813981278629754,69.26006528835691,43.210806547647515,57.66632535007115,61.0,66.44736842105263,1.7810513591802737,670.0887875224131
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.02,192,1307.0,46.33105802047782,31.818181818181817,34.19257012888552,53.89364668392751,69.53210010881394,43.27482894341681,56.898196784531706,60.53333333333333,61.37931034482759,2.055786119060352,627.0622806517174
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.02,240,1633.8,46.41638225255973,31.313131313131315,34.34420015163002,53.90360485958973,69.36887921653971,43.23799208321239,56.6421539293519,60.33333333333333,65.64625850340136,2.181896205891055,638.4740095637744
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.02,288,1960.5,46.2457337883959,31.818181818181817,34.040940106141015,53.93347938657638,69.36887921653971,43.283240450705,59.421113755945335,61.099999999999994,65.87837837837837,2.285676392283896,674.3335958410653
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.02,336,2287.3,46.160409556313994,31.818181818181817,34.420015163002276,54.003186616211906,69.26006528835691,43.19302409631595,57.60886669592238,60.733333333333334,70.58823529411765,2.5315837861414137,631.9173393765594
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.02,384,2614.0,46.2457337883959,31.818181818181817,34.34420015163002,53.96335391356304,69.2056583242655,43.25233823058676,56.46855897906444,58.13333333333333,66.21621621621621,2.3760735844181258,654.7110920770207
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.02,432,2940.8,46.41638225255973,31.818181818181817,34.874905231235786,53.94343756223859,69.0968443960827,43.3211225561079,57.399034561629804,61.133333333333326,66.31944444444444,2.0974169499860995,669.1877697112691
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.02,478,3253.9,46.41638225255973,30.303030303030305,34.040940106141015,53.92352121091416,69.47769314472254,43.28027031570577,58.06598713635377,63.26666666666666,67.56756756756756,2.120206174613793,633.2395513439299
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.04,48,322.3,45.81911262798635,32.323232323232325,37.30098559514784,53.455486954789876,69.0968443960827,43.18079910005687,57.497717168224746,53.4,56.00000000000001,1.6099732727840426,620.0598406814358
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.04,96,644.6,46.075085324232084,31.818181818181817,35.55724033358605,53.674566819358695,69.36887921653971,43.19995774729792,57.86989631954326,54.9,61.0,1.8097751501488155,653.6025610716918
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.04,144,966.9,46.41638225255973,32.323232323232325,36.46702047005307,53.813981278629754,69.36887921653971,43.28810956708903,56.689639046618524,58.0,62.925170068027214,1.6574325966186318,650.8142652013385
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.04,192,1289.2,45.989761092150175,31.818181818181817,35.6330553449583,53.804023102967534,69.47769314472254,43.3387590375032,57.82119221443548,56.53333333333333,65.43624161073825,2.013923394240996,640.156521655271
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.04,240,1611.5,46.2457337883959,32.82828282828283,36.01213040181956,53.833897629954194,69.42328618063112,43.298802389291815,56.47105236328498,59.166666666666664,67.8082191780822,2.056939047604805,627.9159931046297
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.04,288,1933.8,46.160409556313994,31.313131313131315,36.92191053828658,53.7841067516431,69.96735582154517,43.22819700409801,56.73208198690586,57.699999999999996,65.41095890410958,1.7058557097746934,617.57588018384
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.04,336,2256.1,46.160409556313994,30.303030303030305,37.45261561789234,53.90360485958973,69.85854189336234,43.346204260450676,57.44773866673758,58.56666666666666,65.23178807947019,1.932433975513786,638.0332115180702
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.04,384,2578.4,46.160409556313994,30.808080808080806,37.07354056103108,53.92352121091416,69.42328618063112,43.298486327946,56.87697531438805,58.4,64.62585034013605,1.7459923211386683,643.52886210487
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.04,432,2900.7,46.160409556313994,30.808080808080806,37.52843062926459,53.7841067516431,69.31447225244831,43.35503887228177,56.22625744136669,58.766666666666666,64.80263157894737,2.5166152089787825,644.5486048262942
qwen3,0.6b,ultrafeedback_binarized,4e-06,0.04,478,3209.6,46.67235494880546,30.303030303030305,37.30098559514784,53.804023102967534,69.0424374319913,43.37285448628103,55.9814625194484,62.0,69.52054794520548,1.6731404628656594,622.258355787171
